"gene_name","de_novo_junctions","strand","paste_into_igv_junction","delta075025","delta025021","delta021018","delta018012","delta012000","max_slope","percentile","color_gene_name","name","value","alpha_gene_name"
"UBXN11",0,"-","chr1:26294331-26297427",0.1084,-0.0654,-0.00409999999999999,0.0569,-0.0062,0.1084,56,"high_slope","dox_075",0.1138,"1"
"RHPN1",1,"+","chr8:143380783-143381594",0.0933,-0.0658,0.1136,-0.0571,0.1086,0.1136,60,"high_slope","no_dox",0.0066,"1"
"RHPN1",1,"+","chr8:143380783-143381594",0.0933,-0.0658,0.1136,-0.0571,0.1086,0.1136,60,"high_slope","dox_0125",0.1152,"1"
"RHPN1",1,"+","chr8:143380783-143381594",0.0933,-0.0658,0.1136,-0.0571,0.1086,0.1136,60,"high_slope","dox_0187",0.0581,"1"
"RHPN1",1,"+","chr8:143380783-143381594",0.0933,-0.0658,0.1136,-0.0571,0.1086,0.1136,60,"high_slope","dox_021",0.1717,"1"
"RHPN1",1,"+","chr8:143380783-143381594",0.0933,-0.0658,0.1136,-0.0571,0.1086,0.1136,60,"high_slope","dox_025",0.1059,"1"
"RHPN1",1,"+","chr8:143380783-143381594",0.0933,-0.0658,0.1136,-0.0571,0.1086,0.1136,60,"high_slope","dox_075",0.1992,"1"
"ZNF276",1,"+","chr16:89727426-89729235",-0.0558,0.103,0.0097,-0.03,0.0758,0.103,50,"low_slope","no_dox",0.0288,"1"
"ZNF276",1,"+","chr16:89727426-89729235",-0.0558,0.103,0.0097,-0.03,0.0758,0.103,50,"low_slope","dox_0125",0.1046,"1"
"ZNF276",1,"+","chr16:89727426-89729235",-0.0558,0.103,0.0097,-0.03,0.0758,0.103,50,"low_slope","dox_0187",0.0746,"1"
"ZNF276",1,"+","chr16:89727426-89729235",-0.0558,0.103,0.0097,-0.03,0.0758,0.103,50,"low_slope","dox_021",0.0843,"1"
"ZNF276",1,"+","chr16:89727426-89729235",-0.0558,0.103,0.0097,-0.03,0.0758,0.103,50,"low_slope","dox_025",0.1873,"1"
"ZNF276",1,"+","chr16:89727426-89729235",-0.0558,0.103,0.0097,-0.03,0.0758,0.103,50,"low_slope","dox_075",0.1315,"1"
"NDUFS2",0,"+","chr1:161212654-161213380",-0.0859000000000001,0.0578000000000001,-0.0600000000000001,0.00380000000000003,0.9607,0.9607,100,"high_slope","no_dox",0.0242,"1"
"NDUFS2",0,"+","chr1:161212654-161213380",-0.0859000000000001,0.0578000000000001,-0.0600000000000001,0.00380000000000003,0.9607,0.9607,100,"high_slope","dox_0125",0.9849,"1"
"NDUFS2",0,"+","chr1:161212654-161213380",-0.0859000000000001,0.0578000000000001,-0.0600000000000001,0.00380000000000003,0.9607,0.9607,100,"high_slope","dox_0187",0.9887,"1"
"NDUFS2",0,"+","chr1:161212654-161213380",-0.0859000000000001,0.0578000000000001,-0.0600000000000001,0.00380000000000003,0.9607,0.9607,100,"high_slope","dox_021",0.9287,"1"
"NDUFS2",0,"+","chr1:161212654-161213380",-0.0859000000000001,0.0578000000000001,-0.0600000000000001,0.00380000000000003,0.9607,0.9607,100,"high_slope","dox_025",0.9865,"1"
"NDUFS2",0,"+","chr1:161212654-161213380",-0.0859000000000001,0.0578000000000001,-0.0600000000000001,0.00380000000000003,0.9607,0.9607,100,"high_slope","dox_075",0.9006,"1"
"IFNAR2",0,"+","chr21:33246482-33246718",0.0541,-0.00489999999999999,0.052,0.0109,0.0286,0.0541,9,"low_slope","no_dox",0.0023,"1"
"IFNAR2",0,"+","chr21:33246482-33246718",0.0541,-0.00489999999999999,0.052,0.0109,0.0286,0.0541,9,"low_slope","dox_0125",0.0309,"1"
"IFNAR2",0,"+","chr21:33246482-33246718",0.0541,-0.00489999999999999,0.052,0.0109,0.0286,0.0541,9,"low_slope","dox_0187",0.0418,"1"
"IFNAR2",0,"+","chr21:33246482-33246718",0.0541,-0.00489999999999999,0.052,0.0109,0.0286,0.0541,9,"low_slope","dox_021",0.0938,"1"
"IFNAR2",0,"+","chr21:33246482-33246718",0.0541,-0.00489999999999999,0.052,0.0109,0.0286,0.0541,9,"low_slope","dox_025",0.0889,"1"
"IFNAR2",0,"+","chr21:33246482-33246718",0.0541,-0.00489999999999999,0.052,0.0109,0.0286,0.0541,9,"low_slope","dox_075",0.143,"1"
"MORC3",0,"+","chr21:36320303-36336874",0.1457,-0.0141,0.0018,0.0113,-0.021,0.1457,76,"high_slope","no_dox",0.0325,"1"
"MORC3",0,"+","chr21:36320303-36336874",0.1457,-0.0141,0.0018,0.0113,-0.021,0.1457,76,"high_slope","dox_0125",0.0115,"1"
"MORC3",0,"+","chr21:36320303-36336874",0.1457,-0.0141,0.0018,0.0113,-0.021,0.1457,76,"high_slope","dox_0187",0.0228,"1"
"MORC3",0,"+","chr21:36320303-36336874",0.1457,-0.0141,0.0018,0.0113,-0.021,0.1457,76,"high_slope","dox_021",0.0246,"1"
"MORC3",0,"+","chr21:36320303-36336874",0.1457,-0.0141,0.0018,0.0113,-0.021,0.1457,76,"high_slope","dox_025",0.0105,"1"
"MORC3",0,"+","chr21:36320303-36336874",0.1457,-0.0141,0.0018,0.0113,-0.021,0.1457,76,"high_slope","dox_075",0.1562,"1"
"ZDHHC1",1,"-","chr16:67401065-67416171",0.0397,0.0162,0.1343,0.0593,-0.0216,0.1343,71,"high_slope","no_dox",0.0414,"1"
"ZDHHC1",1,"-","chr16:67401065-67416171",0.0397,0.0162,0.1343,0.0593,-0.0216,0.1343,71,"high_slope","dox_0125",0.0198,"1"
"ZDHHC1",1,"-","chr16:67401065-67416171",0.0397,0.0162,0.1343,0.0593,-0.0216,0.1343,71,"high_slope","dox_0187",0.0791,"1"
"ZDHHC1",1,"-","chr16:67401065-67416171",0.0397,0.0162,0.1343,0.0593,-0.0216,0.1343,71,"high_slope","dox_021",0.2134,"1"
"ZDHHC1",1,"-","chr16:67401065-67416171",0.0397,0.0162,0.1343,0.0593,-0.0216,0.1343,71,"high_slope","dox_025",0.2296,"1"
"ZDHHC1",1,"-","chr16:67401065-67416171",0.0397,0.0162,0.1343,0.0593,-0.0216,0.1343,71,"high_slope","dox_075",0.2693,"1"
"CARMIL2",0,"+","chr16:67656645-67656834",0.0185,0.0462,0.0053,-0.0212,0.0267,0.0462,5,"low_slope","no_dox",0.0303,"1"
"CARMIL2",0,"+","chr16:67656645-67656834",0.0185,0.0462,0.0053,-0.0212,0.0267,0.0462,5,"low_slope","dox_0125",0.057,"1"
"CARMIL2",0,"+","chr16:67656645-67656834",0.0185,0.0462,0.0053,-0.0212,0.0267,0.0462,5,"low_slope","dox_0187",0.0358,"1"
"CARMIL2",0,"+","chr16:67656645-67656834",0.0185,0.0462,0.0053,-0.0212,0.0267,0.0462,5,"low_slope","dox_021",0.0411,"1"
"CARMIL2",0,"+","chr16:67656645-67656834",0.0185,0.0462,0.0053,-0.0212,0.0267,0.0462,5,"low_slope","dox_025",0.0873,"1"
"CARMIL2",0,"+","chr16:67656645-67656834",0.0185,0.0462,0.0053,-0.0212,0.0267,0.0462,5,"low_slope","dox_075",0.1058,"1"
"UBE2J2",0,"-","chr1:1263386-1273666",0.015,0.0236,0.0339,0.0025,-0.0092,0.0339,2,"low_slope","no_dox",0.0497,"1"
"UBE2J2",0,"-","chr1:1263386-1273666",0.015,0.0236,0.0339,0.0025,-0.0092,0.0339,2,"low_slope","dox_0125",0.0405,"1"
"UBE2J2",0,"-","chr1:1263386-1273666",0.015,0.0236,0.0339,0.0025,-0.0092,0.0339,2,"low_slope","dox_0187",0.043,"1"
"UBE2J2",0,"-","chr1:1263386-1273666",0.015,0.0236,0.0339,0.0025,-0.0092,0.0339,2,"low_slope","dox_021",0.0769,"1"
"UBE2J2",0,"-","chr1:1263386-1273666",0.015,0.0236,0.0339,0.0025,-0.0092,0.0339,2,"low_slope","dox_025",0.1005,"1"
"UBE2J2",0,"-","chr1:1263386-1273666",0.015,0.0236,0.0339,0.0025,-0.0092,0.0339,2,"low_slope","dox_075",0.1155,"1"
"ATAD3B",1,"+","chr1:1477848-1478644",0.1714,0.0028,0.0085,0.0014,-0.0064,0.1714,82,"high_slope","no_dox",0.0124,"1"
"ATAD3B",1,"+","chr1:1477848-1478644",0.1714,0.0028,0.0085,0.0014,-0.0064,0.1714,82,"high_slope","dox_0125",0.006,"1"
"ATAD3B",1,"+","chr1:1477848-1478644",0.1714,0.0028,0.0085,0.0014,-0.0064,0.1714,82,"high_slope","dox_0187",0.0074,"1"
"ATAD3B",1,"+","chr1:1477848-1478644",0.1714,0.0028,0.0085,0.0014,-0.0064,0.1714,82,"high_slope","dox_021",0.0159,"1"
"ATAD3B",1,"+","chr1:1477848-1478644",0.1714,0.0028,0.0085,0.0014,-0.0064,0.1714,82,"high_slope","dox_025",0.0187,"1"
"ATAD3B",1,"+","chr1:1477848-1478644",0.1714,0.0028,0.0085,0.0014,-0.0064,0.1714,82,"high_slope","dox_075",0.1901,"1"
"ZNF362",1,"+","chr1:33276594-33281587",0.0146,0.0845,-0.0224,0.0291,0.003,0.0845,34,"low_slope","no_dox",0.0089,"1"
"ZNF362",1,"+","chr1:33276594-33281587",0.0146,0.0845,-0.0224,0.0291,0.003,0.0845,34,"low_slope","dox_0125",0.0119,"1"
"ZNF362",1,"+","chr1:33276594-33281587",0.0146,0.0845,-0.0224,0.0291,0.003,0.0845,34,"low_slope","dox_0187",0.041,"1"
"ZNF362",1,"+","chr1:33276594-33281587",0.0146,0.0845,-0.0224,0.0291,0.003,0.0845,34,"low_slope","dox_021",0.0186,"1"
"ZNF362",1,"+","chr1:33276594-33281587",0.0146,0.0845,-0.0224,0.0291,0.003,0.0845,34,"low_slope","dox_025",0.1031,"1"
"ZNF362",1,"+","chr1:33276594-33281587",0.0146,0.0845,-0.0224,0.0291,0.003,0.0845,34,"low_slope","dox_075",0.1177,"1"
"PDE9A",1,"+","chr21:42759419-42760327",0.3039,0.0323,-1e-04,1e-04,0,0.3039,92,"high_slope","no_dox",0.0015,"1"
"PDE9A",1,"+","chr21:42759419-42760327",0.3039,0.0323,-1e-04,1e-04,0,0.3039,92,"high_slope","dox_0125",0.0015,"1"
"PDE9A",1,"+","chr21:42759419-42760327",0.3039,0.0323,-1e-04,1e-04,0,0.3039,92,"high_slope","dox_0187",0.0016,"1"
"PDE9A",1,"+","chr21:42759419-42760327",0.3039,0.0323,-1e-04,1e-04,0,0.3039,92,"high_slope","dox_021",0.0015,"1"
"PDE9A",1,"+","chr21:42759419-42760327",0.3039,0.0323,-1e-04,1e-04,0,0.3039,92,"high_slope","dox_025",0.0338,"1"
"PDE9A",1,"+","chr21:42759419-42760327",0.3039,0.0323,-1e-04,1e-04,0,0.3039,92,"high_slope","dox_075",0.3377,"1"
"PDE9A",1,"+","chr21:42768292-42768557",0.0982,-0.0091,-0.0075,-0.0025,0.0115,0.0982,46,"low_slope","no_dox",0.012,"1"
"PDE9A",1,"+","chr21:42768292-42768557",0.0982,-0.0091,-0.0075,-0.0025,0.0115,0.0982,46,"low_slope","dox_0125",0.0235,"1"
"PDE9A",1,"+","chr21:42768292-42768557",0.0982,-0.0091,-0.0075,-0.0025,0.0115,0.0982,46,"low_slope","dox_0187",0.021,"1"
"PDE9A",1,"+","chr21:42768292-42768557",0.0982,-0.0091,-0.0075,-0.0025,0.0115,0.0982,46,"low_slope","dox_021",0.0135,"1"
"PDE9A",1,"+","chr21:42768292-42768557",0.0982,-0.0091,-0.0075,-0.0025,0.0115,0.0982,46,"low_slope","dox_025",0.0044,"1"
"PDE9A",1,"+","chr21:42768292-42768557",0.0982,-0.0091,-0.0075,-0.0025,0.0115,0.0982,46,"low_slope","dox_075",0.1026,"1"
"C9orf116",0,"-","chr9:135495569-135498585",0.0687,0.00119999999999999,-0.0184,0.0327,0.0164,0.0687,20,"low_slope","no_dox",0.0363,"1"
"C9orf116",0,"-","chr9:135495569-135498585",0.0687,0.00119999999999999,-0.0184,0.0327,0.0164,0.0687,20,"low_slope","dox_0125",0.0527,"1"
"C9orf116",0,"-","chr9:135495569-135498585",0.0687,0.00119999999999999,-0.0184,0.0327,0.0164,0.0687,20,"low_slope","dox_0187",0.0854,"1"
"C9orf116",0,"-","chr9:135495569-135498585",0.0687,0.00119999999999999,-0.0184,0.0327,0.0164,0.0687,20,"low_slope","dox_021",0.067,"1"
"C9orf116",0,"-","chr9:135495569-135498585",0.0687,0.00119999999999999,-0.0184,0.0327,0.0164,0.0687,20,"low_slope","dox_025",0.0682,"1"
"C9orf116",0,"-","chr9:135495569-135498585",0.0687,0.00119999999999999,-0.0184,0.0327,0.0164,0.0687,20,"low_slope","dox_075",0.1369,"1"
"CFAP410",0,"-","chr21:44335804-44336824",0.0591,-0.00600000000000001,-0.0361,-0.0462,0.1137,0.1137,60,"high_slope","no_dox",0.0388,"1"
"CFAP410",0,"-","chr21:44335804-44336824",0.0591,-0.00600000000000001,-0.0361,-0.0462,0.1137,0.1137,60,"high_slope","dox_0125",0.1525,"1"
"CFAP410",0,"-","chr21:44335804-44336824",0.0591,-0.00600000000000001,-0.0361,-0.0462,0.1137,0.1137,60,"high_slope","dox_0187",0.1063,"1"
"CFAP410",0,"-","chr21:44335804-44336824",0.0591,-0.00600000000000001,-0.0361,-0.0462,0.1137,0.1137,60,"high_slope","dox_021",0.0702,"1"
"CFAP410",0,"-","chr21:44335804-44336824",0.0591,-0.00600000000000001,-0.0361,-0.0462,0.1137,0.1137,60,"high_slope","dox_025",0.0642,"1"
"CFAP410",0,"-","chr21:44335804-44336824",0.0591,-0.00600000000000001,-0.0361,-0.0462,0.1137,0.1137,60,"high_slope","dox_075",0.1233,"1"
"CFAP410",0,"-","chr21:44337667-44338234",0.1009,-0.000200000000000001,-0.0014,-0.0083,0.0091,0.1009,49,"low_slope","no_dox",0.005,"1"
"CFAP410",0,"-","chr21:44337667-44338234",0.1009,-0.000200000000000001,-0.0014,-0.0083,0.0091,0.1009,49,"low_slope","dox_0125",0.0141,"1"
"CFAP410",0,"-","chr21:44337667-44338234",0.1009,-0.000200000000000001,-0.0014,-0.0083,0.0091,0.1009,49,"low_slope","dox_0187",0.0058,"1"
"CFAP410",0,"-","chr21:44337667-44338234",0.1009,-0.000200000000000001,-0.0014,-0.0083,0.0091,0.1009,49,"low_slope","dox_021",0.0044,"1"
"CFAP410",0,"-","chr21:44337667-44338234",0.1009,-0.000200000000000001,-0.0014,-0.0083,0.0091,0.1009,49,"low_slope","dox_025",0.0042,"1"
"CFAP410",0,"-","chr21:44337667-44338234",0.1009,-0.000200000000000001,-0.0014,-0.0083,0.0091,0.1009,49,"low_slope","dox_075",0.1051,"1"
"DIP2A",0,"+","chr21:46558393-46559834",0.122,-0.0196,0.0167,-0.0409,0.016,0.122,66,"high_slope","no_dox",0.034,"1"
"DIP2A",0,"+","chr21:46558393-46559834",0.122,-0.0196,0.0167,-0.0409,0.016,0.122,66,"high_slope","dox_0125",0.05,"1"
"DIP2A",0,"+","chr21:46558393-46559834",0.122,-0.0196,0.0167,-0.0409,0.016,0.122,66,"high_slope","dox_0187",0.0091,"1"
"DIP2A",0,"+","chr21:46558393-46559834",0.122,-0.0196,0.0167,-0.0409,0.016,0.122,66,"high_slope","dox_021",0.0258,"1"
"DIP2A",0,"+","chr21:46558393-46559834",0.122,-0.0196,0.0167,-0.0409,0.016,0.122,66,"high_slope","dox_025",0.0062,"1"
"DIP2A",0,"+","chr21:46558393-46559834",0.122,-0.0196,0.0167,-0.0409,0.016,0.122,66,"high_slope","dox_075",0.1282,"1"
"DIP2A",1,"+","chr21:46561805-46562755",0.1035,-0.0274,-0.0034,-0.0782,0.0664,0.1035,51,"high_slope","no_dox",0.0442,"1"
"DIP2A",1,"+","chr21:46561805-46562755",0.1035,-0.0274,-0.0034,-0.0782,0.0664,0.1035,51,"high_slope","dox_0125",0.1106,"1"
"DIP2A",1,"+","chr21:46561805-46562755",0.1035,-0.0274,-0.0034,-0.0782,0.0664,0.1035,51,"high_slope","dox_0187",0.0324,"1"
"DIP2A",1,"+","chr21:46561805-46562755",0.1035,-0.0274,-0.0034,-0.0782,0.0664,0.1035,51,"high_slope","dox_021",0.029,"1"
"DIP2A",1,"+","chr21:46561805-46562755",0.1035,-0.0274,-0.0034,-0.0782,0.0664,0.1035,51,"high_slope","dox_025",0.0016,"1"
"DIP2A",1,"+","chr21:46561805-46562755",0.1035,-0.0274,-0.0034,-0.0782,0.0664,0.1035,51,"high_slope","dox_075",0.1051,"1"
"ZNF761",0,"+","chr19:53449638-53460915",0.1071,-0.0743,0.0729,-0.0119,-0.0065,0.1071,55,"high_slope","no_dox",0.0225,"1"
"ZNF761",0,"+","chr19:53449638-53460915",0.1071,-0.0743,0.0729,-0.0119,-0.0065,0.1071,55,"high_slope","dox_0125",0.016,"1"
"ZNF761",0,"+","chr19:53449638-53460915",0.1071,-0.0743,0.0729,-0.0119,-0.0065,0.1071,55,"high_slope","dox_0187",0.0041,"1"
"ZNF761",0,"+","chr19:53449638-53460915",0.1071,-0.0743,0.0729,-0.0119,-0.0065,0.1071,55,"high_slope","dox_021",0.077,"1"
"ZNF761",0,"+","chr19:53449638-53460915",0.1071,-0.0743,0.0729,-0.0119,-0.0065,0.1071,55,"high_slope","dox_025",0.0027,"1"
"ZNF761",0,"+","chr19:53449638-53460915",0.1071,-0.0743,0.0729,-0.0119,-0.0065,0.1071,55,"high_slope","dox_075",0.1098,"1"
"ZNF714",0,"+","chr19:21098910-21124961",0.1002,0.0156,0.0071,-0.0121,0.000999999999999997,0.1002,48,"low_slope","no_dox",0.0181,"1"
"ZNF714",0,"+","chr19:21098910-21124961",0.1002,0.0156,0.0071,-0.0121,0.000999999999999997,0.1002,48,"low_slope","dox_0125",0.0191,"1"
"ZNF714",0,"+","chr19:21098910-21124961",0.1002,0.0156,0.0071,-0.0121,0.000999999999999997,0.1002,48,"low_slope","dox_0187",0.007,"1"
"ZNF714",0,"+","chr19:21098910-21124961",0.1002,0.0156,0.0071,-0.0121,0.000999999999999997,0.1002,48,"low_slope","dox_021",0.0141,"1"
"ZNF714",0,"+","chr19:21098910-21124961",0.1002,0.0156,0.0071,-0.0121,0.000999999999999997,0.1002,48,"low_slope","dox_025",0.0297,"1"
"ZNF714",0,"+","chr19:21098910-21124961",0.1002,0.0156,0.0071,-0.0121,0.000999999999999997,0.1002,48,"low_slope","dox_075",0.1299,"1"
"C19orf47",0,"-","chr19:40341890-40348437",0.0852,-0.005,-0.0761,0.0311,0.0436,0.0852,35,"low_slope","no_dox",0.0338,"1"
"C19orf47",0,"-","chr19:40341890-40348437",0.0852,-0.005,-0.0761,0.0311,0.0436,0.0852,35,"low_slope","dox_0125",0.0774,"1"
"C19orf47",0,"-","chr19:40341890-40348437",0.0852,-0.005,-0.0761,0.0311,0.0436,0.0852,35,"low_slope","dox_0187",0.1085,"1"
"C19orf47",0,"-","chr19:40341890-40348437",0.0852,-0.005,-0.0761,0.0311,0.0436,0.0852,35,"low_slope","dox_021",0.0324,"1"
"C19orf47",0,"-","chr19:40341890-40348437",0.0852,-0.005,-0.0761,0.0311,0.0436,0.0852,35,"low_slope","dox_025",0.0274,"1"
"C19orf47",0,"-","chr19:40341890-40348437",0.0852,-0.005,-0.0761,0.0311,0.0436,0.0852,35,"low_slope","dox_075",0.1126,"1"
"TAOK1",1,"+","chr17:29534928-29542561",0.0341,0.0624,-0.0081,0.0114,-9.99999999999998e-05,0.0624,14,"low_slope","no_dox",0.0012,"1"
"TAOK1",1,"+","chr17:29534928-29542561",0.0341,0.0624,-0.0081,0.0114,-9.99999999999998e-05,0.0624,14,"low_slope","dox_0125",0.0011,"1"
"TAOK1",1,"+","chr17:29534928-29542561",0.0341,0.0624,-0.0081,0.0114,-9.99999999999998e-05,0.0624,14,"low_slope","dox_0187",0.0125,"1"
"TAOK1",1,"+","chr17:29534928-29542561",0.0341,0.0624,-0.0081,0.0114,-9.99999999999998e-05,0.0624,14,"low_slope","dox_021",0.0044,"1"
"TAOK1",1,"+","chr17:29534928-29542561",0.0341,0.0624,-0.0081,0.0114,-9.99999999999998e-05,0.0624,14,"low_slope","dox_025",0.0668,"1"
"TAOK1",1,"+","chr17:29534928-29542561",0.0341,0.0624,-0.0081,0.0114,-9.99999999999998e-05,0.0624,14,"low_slope","dox_075",0.1009,"1"
"SHC1",0,"-","chr1:154970199-154973293",0.1069,0.0461,-0.00360000000000005,0.7903,0.008,0.7903,98,"high_slope","no_dox",0.011,"1"
"SHC1",0,"-","chr1:154970199-154973293",0.1069,0.0461,-0.00360000000000005,0.7903,0.008,0.7903,98,"high_slope","dox_0125",0.019,"1"
"SHC1",0,"-","chr1:154970199-154973293",0.1069,0.0461,-0.00360000000000005,0.7903,0.008,0.7903,98,"high_slope","dox_0187",0.8093,"1"
"SHC1",0,"-","chr1:154970199-154973293",0.1069,0.0461,-0.00360000000000005,0.7903,0.008,0.7903,98,"high_slope","dox_021",0.8057,"1"
"SHC1",0,"-","chr1:154970199-154973293",0.1069,0.0461,-0.00360000000000005,0.7903,0.008,0.7903,98,"high_slope","dox_025",0.8518,"1"
"SHC1",0,"-","chr1:154970199-154973293",0.1069,0.0461,-0.00360000000000005,0.7903,0.008,0.7903,98,"high_slope","dox_075",0.9587,"1"
"RECQL4",1,"-","chr8:144516069-144516166",0.0879,6e-04,-0.0038,-0.0217,0.0343,0.0879,37,"low_slope","no_dox",0.0079,"1"
"RECQL4",1,"-","chr8:144516069-144516166",0.0879,6e-04,-0.0038,-0.0217,0.0343,0.0879,37,"low_slope","dox_0125",0.0422,"1"
"RECQL4",1,"-","chr8:144516069-144516166",0.0879,6e-04,-0.0038,-0.0217,0.0343,0.0879,37,"low_slope","dox_0187",0.0205,"1"
"RECQL4",1,"-","chr8:144516069-144516166",0.0879,6e-04,-0.0038,-0.0217,0.0343,0.0879,37,"low_slope","dox_021",0.0167,"1"
"RECQL4",1,"-","chr8:144516069-144516166",0.0879,6e-04,-0.0038,-0.0217,0.0343,0.0879,37,"low_slope","dox_025",0.0173,"1"
"RECQL4",1,"-","chr8:144516069-144516166",0.0879,6e-04,-0.0038,-0.0217,0.0343,0.0879,37,"low_slope","dox_075",0.1052,"1"
"RECQL4",0,"-","chr8:144516661-144517050",0.0335,0.0447,-0.0081,0.0114,0.0059,0.0447,4,"low_slope","no_dox",0.0153,"1"
"RECQL4",0,"-","chr8:144516661-144517050",0.0335,0.0447,-0.0081,0.0114,0.0059,0.0447,4,"low_slope","dox_0125",0.0212,"1"
"RECQL4",0,"-","chr8:144516661-144517050",0.0335,0.0447,-0.0081,0.0114,0.0059,0.0447,4,"low_slope","dox_0187",0.0326,"1"
"RECQL4",0,"-","chr8:144516661-144517050",0.0335,0.0447,-0.0081,0.0114,0.0059,0.0447,4,"low_slope","dox_021",0.0245,"1"
"RECQL4",0,"-","chr8:144516661-144517050",0.0335,0.0447,-0.0081,0.0114,0.0059,0.0447,4,"low_slope","dox_025",0.0692,"1"
"RECQL4",0,"-","chr8:144516661-144517050",0.0335,0.0447,-0.0081,0.0114,0.0059,0.0447,4,"low_slope","dox_075",0.1027,"1"
"NBEAL2",0,"+","chr3:46991946-46992475",0.1509,-0.0253,0.0441,-0.0196,0.0327,0.1509,77,"high_slope","no_dox",0.0132,"1"
"NBEAL2",0,"+","chr3:46991946-46992475",0.1509,-0.0253,0.0441,-0.0196,0.0327,0.1509,77,"high_slope","dox_0125",0.0459,"1"
"NBEAL2",0,"+","chr3:46991946-46992475",0.1509,-0.0253,0.0441,-0.0196,0.0327,0.1509,77,"high_slope","dox_0187",0.0263,"1"
"NBEAL2",0,"+","chr3:46991946-46992475",0.1509,-0.0253,0.0441,-0.0196,0.0327,0.1509,77,"high_slope","dox_021",0.0704,"1"
"NBEAL2",0,"+","chr3:46991946-46992475",0.1509,-0.0253,0.0441,-0.0196,0.0327,0.1509,77,"high_slope","dox_025",0.0451,"1"
"NBEAL2",0,"+","chr3:46991946-46992475",0.1509,-0.0253,0.0441,-0.0196,0.0327,0.1509,77,"high_slope","dox_075",0.196,"1"
"NBEAL2",0,"+","chr3:46992555-46993937",0.0708,-0.022,0.0383,-0.0105,0.0271,0.0708,22,"low_slope","no_dox",0.0209,"1"
"NBEAL2",0,"+","chr3:46992555-46993937",0.0708,-0.022,0.0383,-0.0105,0.0271,0.0708,22,"low_slope","dox_0125",0.048,"1"
"NBEAL2",0,"+","chr3:46992555-46993937",0.0708,-0.022,0.0383,-0.0105,0.0271,0.0708,22,"low_slope","dox_0187",0.0375,"1"
"NBEAL2",0,"+","chr3:46992555-46993937",0.0708,-0.022,0.0383,-0.0105,0.0271,0.0708,22,"low_slope","dox_021",0.0758,"1"
"NBEAL2",0,"+","chr3:46992555-46993937",0.0708,-0.022,0.0383,-0.0105,0.0271,0.0708,22,"low_slope","dox_025",0.0538,"1"
"NBEAL2",0,"+","chr3:46992555-46993937",0.0708,-0.022,0.0383,-0.0105,0.0271,0.0708,22,"low_slope","dox_075",0.1246,"1"
"LRRC14",1,"+","chr8:144523683-144524110",0.0493,0.0381,-0.0065,-0.0268,0.0436,0.0493,7,"low_slope","no_dox",0.0066,"1"
"LRRC14",1,"+","chr8:144523683-144524110",0.0493,0.0381,-0.0065,-0.0268,0.0436,0.0493,7,"low_slope","dox_0125",0.0502,"1"
"LRRC14",1,"+","chr8:144523683-144524110",0.0493,0.0381,-0.0065,-0.0268,0.0436,0.0493,7,"low_slope","dox_0187",0.0234,"1"
"LRRC14",1,"+","chr8:144523683-144524110",0.0493,0.0381,-0.0065,-0.0268,0.0436,0.0493,7,"low_slope","dox_021",0.0169,"1"
"LRRC14",1,"+","chr8:144523683-144524110",0.0493,0.0381,-0.0065,-0.0268,0.0436,0.0493,7,"low_slope","dox_025",0.055,"1"
"LRRC14",1,"+","chr8:144523683-144524110",0.0493,0.0381,-0.0065,-0.0268,0.0436,0.0493,7,"low_slope","dox_075",0.1043,"1"
"PPP1R16A",1,"+","chr8:144489164-144490034",0.0355,-0.022,0.0359,-0.0188,0.03,0.0359,2,"low_slope","no_dox",0.0432,"1"
"PPP1R16A",1,"+","chr8:144489164-144490034",0.0355,-0.022,0.0359,-0.0188,0.03,0.0359,2,"low_slope","dox_0125",0.0732,"1"
"PPP1R16A",1,"+","chr8:144489164-144490034",0.0355,-0.022,0.0359,-0.0188,0.03,0.0359,2,"low_slope","dox_0187",0.0544,"1"
"PPP1R16A",1,"+","chr8:144489164-144490034",0.0355,-0.022,0.0359,-0.0188,0.03,0.0359,2,"low_slope","dox_021",0.0903,"1"
"PPP1R16A",1,"+","chr8:144489164-144490034",0.0355,-0.022,0.0359,-0.0188,0.03,0.0359,2,"low_slope","dox_025",0.0683,"1"
"PPP1R16A",1,"+","chr8:144489164-144490034",0.0355,-0.022,0.0359,-0.0188,0.03,0.0359,2,"low_slope","dox_075",0.1038,"1"
"MRNIP",0,"-","chr5:179842064-179853378",0.0293,0.0196,-0.0376,0.0908,-0.0225,0.0908,40,"low_slope","no_dox",0.0246,"1"
"MRNIP",0,"-","chr5:179842064-179853378",0.0293,0.0196,-0.0376,0.0908,-0.0225,0.0908,40,"low_slope","dox_0125",0.0021,"1"
"MRNIP",0,"-","chr5:179842064-179853378",0.0293,0.0196,-0.0376,0.0908,-0.0225,0.0908,40,"low_slope","dox_0187",0.0929,"1"
"MRNIP",0,"-","chr5:179842064-179853378",0.0293,0.0196,-0.0376,0.0908,-0.0225,0.0908,40,"low_slope","dox_021",0.0553,"1"
"MRNIP",0,"-","chr5:179842064-179853378",0.0293,0.0196,-0.0376,0.0908,-0.0225,0.0908,40,"low_slope","dox_025",0.0749,"1"
"MRNIP",0,"-","chr5:179842064-179853378",0.0293,0.0196,-0.0376,0.0908,-0.0225,0.0908,40,"low_slope","dox_075",0.1042,"1"
