"gene_name","de_novo_junctions","strand","paste_into_igv_junction","delta075025","delta025021","delta021018","delta018012","delta012000","max_slope","percentile","color_gene_name","name","value","alpha_gene_name"
"MFSD13A",1,"+","chr10:102474258-102475721",-0.0327,0.0919,-0.0516,0.0735,0.0244,0.0919,41,"mid_slope","dox_021",0.0817,"2"
"MFSD13A",1,"+","chr10:102474258-102475721",-0.0327,0.0919,-0.0516,0.0735,0.0244,0.0919,41,"mid_slope","dox_025",0.1736,"2"
"MFSD13A",1,"+","chr10:102474258-102475721",-0.0327,0.0919,-0.0516,0.0735,0.0244,0.0919,41,"mid_slope","dox_075",0.1409,"2"
"ITPRID2",1,"+","chr2:181909971-181911126",-0.0998,0.1055,-0.0556,0.1018,0.0337,0.1055,53,"mid_slope","no_dox",0.0179,"2"
"ITPRID2",1,"+","chr2:181909971-181911126",-0.0998,0.1055,-0.0556,0.1018,0.0337,0.1055,53,"mid_slope","dox_0125",0.0516,"2"
"ITPRID2",1,"+","chr2:181909971-181911126",-0.0998,0.1055,-0.0556,0.1018,0.0337,0.1055,53,"mid_slope","dox_0187",0.1534,"2"
"ITPRID2",1,"+","chr2:181909971-181911126",-0.0998,0.1055,-0.0556,0.1018,0.0337,0.1055,53,"mid_slope","dox_021",0.0978,"2"
"ITPRID2",1,"+","chr2:181909971-181911126",-0.0998,0.1055,-0.0556,0.1018,0.0337,0.1055,53,"mid_slope","dox_025",0.2033,"2"
"ITPRID2",1,"+","chr2:181909971-181911126",-0.0998,0.1055,-0.0556,0.1018,0.0337,0.1055,53,"mid_slope","dox_075",0.1035,"2"
"BBS7",1,"-","chr4:121847094-121847404",0.106,-0.0174,0.0249,-0.0124,-0.004,0.106,54,"mid_slope","no_dox",0.0234,"2"
"BBS7",1,"-","chr4:121847094-121847404",0.106,-0.0174,0.0249,-0.0124,-0.004,0.106,54,"mid_slope","dox_0125",0.0194,"2"
"BBS7",1,"-","chr4:121847094-121847404",0.106,-0.0174,0.0249,-0.0124,-0.004,0.106,54,"mid_slope","dox_0187",0.007,"2"
"BBS7",1,"-","chr4:121847094-121847404",0.106,-0.0174,0.0249,-0.0124,-0.004,0.106,54,"mid_slope","dox_021",0.0319,"2"
"BBS7",1,"-","chr4:121847094-121847404",0.106,-0.0174,0.0249,-0.0124,-0.004,0.106,54,"mid_slope","dox_025",0.0145,"2"
"BBS7",1,"-","chr4:121847094-121847404",0.106,-0.0174,0.0249,-0.0124,-0.004,0.106,54,"mid_slope","dox_075",0.1205,"2"
"SENP7",1,"-","chr3:101508044-101513091",0.0569,0.042,0.0132,-0.0165,-0.0148,0.0569,10,"low_slope","no_dox",0.0343,"1"
"SENP7",1,"-","chr3:101508044-101513091",0.0569,0.042,0.0132,-0.0165,-0.0148,0.0569,10,"low_slope","dox_0125",0.0195,"1"
"SENP7",1,"-","chr3:101508044-101513091",0.0569,0.042,0.0132,-0.0165,-0.0148,0.0569,10,"low_slope","dox_0187",0.003,"1"
"SENP7",1,"-","chr3:101508044-101513091",0.0569,0.042,0.0132,-0.0165,-0.0148,0.0569,10,"low_slope","dox_021",0.0162,"1"
"SENP7",1,"-","chr3:101508044-101513091",0.0569,0.042,0.0132,-0.0165,-0.0148,0.0569,10,"low_slope","dox_025",0.0582,"1"
"SENP7",1,"-","chr3:101508044-101513091",0.0569,0.042,0.0132,-0.0165,-0.0148,0.0569,10,"low_slope","dox_075",0.1151,"1"
"FRAS1",1,"+","chr4:78337817-78354766",0.104,-0.0273,0.0686,-0.0251,0.0377,0.104,51,"mid_slope","no_dox",0.0462,"2"
"FRAS1",1,"+","chr4:78337817-78354766",0.104,-0.0273,0.0686,-0.0251,0.0377,0.104,51,"mid_slope","dox_0125",0.0839,"2"
"FRAS1",1,"+","chr4:78337817-78354766",0.104,-0.0273,0.0686,-0.0251,0.0377,0.104,51,"mid_slope","dox_0187",0.0588,"2"
"FRAS1",1,"+","chr4:78337817-78354766",0.104,-0.0273,0.0686,-0.0251,0.0377,0.104,51,"mid_slope","dox_021",0.1274,"2"
"FRAS1",1,"+","chr4:78337817-78354766",0.104,-0.0273,0.0686,-0.0251,0.0377,0.104,51,"mid_slope","dox_025",0.1001,"2"
"FRAS1",1,"+","chr4:78337817-78354766",0.104,-0.0273,0.0686,-0.0251,0.0377,0.104,51,"mid_slope","dox_075",0.2041,"2"
"SEC31A",0,"-","chr4:82829058-82844386",0.021,0.0039,0.0093,-0.0082,0.0372,0.0372,2,"low_slope","no_dox",0.0411,"1"
"SEC31A",0,"-","chr4:82829058-82844386",0.021,0.0039,0.0093,-0.0082,0.0372,0.0372,2,"low_slope","dox_0125",0.0783,"1"
"SEC31A",0,"-","chr4:82829058-82844386",0.021,0.0039,0.0093,-0.0082,0.0372,0.0372,2,"low_slope","dox_0187",0.0701,"1"
"SEC31A",0,"-","chr4:82829058-82844386",0.021,0.0039,0.0093,-0.0082,0.0372,0.0372,2,"low_slope","dox_021",0.0794,"1"
"SEC31A",0,"-","chr4:82829058-82844386",0.021,0.0039,0.0093,-0.0082,0.0372,0.0372,2,"low_slope","dox_025",0.0833,"1"
"SEC31A",0,"-","chr4:82829058-82844386",0.021,0.0039,0.0093,-0.0082,0.0372,0.0372,2,"low_slope","dox_075",0.1043,"1"
"KIAA1109",1,"+","chr4:122175914-122177474",0.0872,-0.0927,0.0861,0.0198,0.0155,0.0872,37,"mid_slope","no_dox",0.0035,"2"
"KIAA1109",1,"+","chr4:122175914-122177474",0.0872,-0.0927,0.0861,0.0198,0.0155,0.0872,37,"mid_slope","dox_0125",0.019,"2"
"KIAA1109",1,"+","chr4:122175914-122177474",0.0872,-0.0927,0.0861,0.0198,0.0155,0.0872,37,"mid_slope","dox_0187",0.0388,"2"
"KIAA1109",1,"+","chr4:122175914-122177474",0.0872,-0.0927,0.0861,0.0198,0.0155,0.0872,37,"mid_slope","dox_021",0.1249,"2"
"KIAA1109",1,"+","chr4:122175914-122177474",0.0872,-0.0927,0.0861,0.0198,0.0155,0.0872,37,"mid_slope","dox_025",0.0322,"2"
"KIAA1109",1,"+","chr4:122175914-122177474",0.0872,-0.0927,0.0861,0.0198,0.0155,0.0872,37,"mid_slope","dox_075",0.1194,"2"
"LARP1B",1,"+","chr4:128091512-128092777",0.1113,-0.0189,-0.0243,-0.0252,0.0649,0.1113,59,"mid_slope","no_dox",0.0309,"2"
"LARP1B",1,"+","chr4:128091512-128092777",0.1113,-0.0189,-0.0243,-0.0252,0.0649,0.1113,59,"mid_slope","dox_0125",0.0958,"2"
"LARP1B",1,"+","chr4:128091512-128092777",0.1113,-0.0189,-0.0243,-0.0252,0.0649,0.1113,59,"mid_slope","dox_0187",0.0706,"2"
"LARP1B",1,"+","chr4:128091512-128092777",0.1113,-0.0189,-0.0243,-0.0252,0.0649,0.1113,59,"mid_slope","dox_021",0.0463,"2"
"LARP1B",1,"+","chr4:128091512-128092777",0.1113,-0.0189,-0.0243,-0.0252,0.0649,0.1113,59,"mid_slope","dox_025",0.0274,"2"
"LARP1B",1,"+","chr4:128091512-128092777",0.1113,-0.0189,-0.0243,-0.0252,0.0649,0.1113,59,"mid_slope","dox_075",0.1387,"2"
"LARP1B",1,"+","chr4:128093031-128098186",0.0702,-0.0154,0.0524,6e-04,-0.0039,0.0702,22,"mid_slope","no_dox",0.0266,"2"
"LARP1B",1,"+","chr4:128093031-128098186",0.0702,-0.0154,0.0524,6e-04,-0.0039,0.0702,22,"mid_slope","dox_0125",0.0227,"2"
"LARP1B",1,"+","chr4:128093031-128098186",0.0702,-0.0154,0.0524,6e-04,-0.0039,0.0702,22,"mid_slope","dox_0187",0.0233,"2"
"LARP1B",1,"+","chr4:128093031-128098186",0.0702,-0.0154,0.0524,6e-04,-0.0039,0.0702,22,"mid_slope","dox_021",0.0757,"2"
"LARP1B",1,"+","chr4:128093031-128098186",0.0702,-0.0154,0.0524,6e-04,-0.0039,0.0702,22,"mid_slope","dox_025",0.0603,"2"
"LARP1B",1,"+","chr4:128093031-128098186",0.0702,-0.0154,0.0524,6e-04,-0.0039,0.0702,22,"mid_slope","dox_075",0.1305,"2"
"SEPTIN11",1,"+","chr4:77032553-77034497",0.016,0.0314,0.0112,0.0546,0,0.0546,9,"low_slope","no_dox",2e-04,"1"
"SEPTIN11",1,"+","chr4:77032553-77034497",0.016,0.0314,0.0112,0.0546,0,0.0546,9,"low_slope","dox_0125",2e-04,"1"
"SEPTIN11",1,"+","chr4:77032553-77034497",0.016,0.0314,0.0112,0.0546,0,0.0546,9,"low_slope","dox_0187",0.0548,"1"
"SEPTIN11",1,"+","chr4:77032553-77034497",0.016,0.0314,0.0112,0.0546,0,0.0546,9,"low_slope","dox_021",0.066,"1"
"SEPTIN11",1,"+","chr4:77032553-77034497",0.016,0.0314,0.0112,0.0546,0,0.0546,9,"low_slope","dox_025",0.0974,"1"
"SEPTIN11",1,"+","chr4:77032553-77034497",0.016,0.0314,0.0112,0.0546,0,0.0546,9,"low_slope","dox_075",0.1134,"1"
"TMEM117",1,"+","chr12:43836196-43836744",0.1321,0.2234,0.3838,0.1962,-0.0013,0.3838,94,"high_slope","no_dox",0.0083,"1"
"TMEM117",1,"+","chr12:43836196-43836744",0.1321,0.2234,0.3838,0.1962,-0.0013,0.3838,94,"high_slope","dox_0125",0.007,"1"
"TMEM117",1,"+","chr12:43836196-43836744",0.1321,0.2234,0.3838,0.1962,-0.0013,0.3838,94,"high_slope","dox_0187",0.2032,"1"
"TMEM117",1,"+","chr12:43836196-43836744",0.1321,0.2234,0.3838,0.1962,-0.0013,0.3838,94,"high_slope","dox_021",0.587,"1"
"TMEM117",1,"+","chr12:43836196-43836744",0.1321,0.2234,0.3838,0.1962,-0.0013,0.3838,94,"high_slope","dox_025",0.8104,"1"
"TMEM117",1,"+","chr12:43836196-43836744",0.1321,0.2234,0.3838,0.1962,-0.0013,0.3838,94,"high_slope","dox_075",0.9425,"1"
"TMEM117",1,"+","chr12:43836901-43844624",0.3712,0.2696,-0.0516,0.295,0.0124,0.3712,94,"high_slope","no_dox",0.0056,"1"
"TMEM117",1,"+","chr12:43836901-43844624",0.3712,0.2696,-0.0516,0.295,0.0124,0.3712,94,"high_slope","dox_0125",0.018,"1"
"TMEM117",1,"+","chr12:43836901-43844624",0.3712,0.2696,-0.0516,0.295,0.0124,0.3712,94,"high_slope","dox_0187",0.313,"1"
"TMEM117",1,"+","chr12:43836901-43844624",0.3712,0.2696,-0.0516,0.295,0.0124,0.3712,94,"high_slope","dox_021",0.2614,"1"
"TMEM117",1,"+","chr12:43836901-43844624",0.3712,0.2696,-0.0516,0.295,0.0124,0.3712,94,"high_slope","dox_025",0.531,"1"
"TMEM117",1,"+","chr12:43836901-43844624",0.3712,0.2696,-0.0516,0.295,0.0124,0.3712,94,"high_slope","dox_075",0.9022,"1"
"BRCA2",0,"+","chr13:32396116-32396898",0.0466,0.000599999999999989,0.0858,-0.0339,0.0324,0.0858,36,"mid_slope","no_dox",0.0292,"2"
"BRCA2",0,"+","chr13:32396116-32396898",0.0466,0.000599999999999989,0.0858,-0.0339,0.0324,0.0858,36,"mid_slope","dox_0125",0.0616,"2"
"BRCA2",0,"+","chr13:32396116-32396898",0.0466,0.000599999999999989,0.0858,-0.0339,0.0324,0.0858,36,"mid_slope","dox_0187",0.0277,"2"
"BRCA2",0,"+","chr13:32396116-32396898",0.0466,0.000599999999999989,0.0858,-0.0339,0.0324,0.0858,36,"mid_slope","dox_021",0.1135,"2"
"BRCA2",0,"+","chr13:32396116-32396898",0.0466,0.000599999999999989,0.0858,-0.0339,0.0324,0.0858,36,"mid_slope","dox_025",0.1141,"2"
"BRCA2",0,"+","chr13:32396116-32396898",0.0466,0.000599999999999989,0.0858,-0.0339,0.0324,0.0858,36,"mid_slope","dox_075",0.1607,"2"
"KIF21A",1,"-","chr12:39389244-39412571",0.0958,0.0101,-0.0215,0.0392,-0.000900000000000001,0.0958,44,"mid_slope","no_dox",0.0054,"2"
"KIF21A",1,"-","chr12:39389244-39412571",0.0958,0.0101,-0.0215,0.0392,-0.000900000000000001,0.0958,44,"mid_slope","dox_0125",0.0045,"2"
"KIF21A",1,"-","chr12:39389244-39412571",0.0958,0.0101,-0.0215,0.0392,-0.000900000000000001,0.0958,44,"mid_slope","dox_0187",0.0437,"2"
"KIF21A",1,"-","chr12:39389244-39412571",0.0958,0.0101,-0.0215,0.0392,-0.000900000000000001,0.0958,44,"mid_slope","dox_021",0.0222,"2"
"KIF21A",1,"-","chr12:39389244-39412571",0.0958,0.0101,-0.0215,0.0392,-0.000900000000000001,0.0958,44,"mid_slope","dox_025",0.0323,"2"
"KIF21A",1,"-","chr12:39389244-39412571",0.0958,0.0101,-0.0215,0.0392,-0.000900000000000001,0.0958,44,"mid_slope","dox_075",0.1281,"2"
"WDR20",0,"+","chr14:102195120-102197755",0.0418,0.0231,-0.0324,-0.0226,0.0635,0.0635,15,"mid_slope","no_dox",0.0459,"2"
"WDR20",0,"+","chr14:102195120-102197755",0.0418,0.0231,-0.0324,-0.0226,0.0635,0.0635,15,"mid_slope","dox_0125",0.1094,"2"
"WDR20",0,"+","chr14:102195120-102197755",0.0418,0.0231,-0.0324,-0.0226,0.0635,0.0635,15,"mid_slope","dox_0187",0.0868,"2"
"WDR20",0,"+","chr14:102195120-102197755",0.0418,0.0231,-0.0324,-0.0226,0.0635,0.0635,15,"mid_slope","dox_021",0.0544,"2"
"WDR20",0,"+","chr14:102195120-102197755",0.0418,0.0231,-0.0324,-0.0226,0.0635,0.0635,15,"mid_slope","dox_025",0.0775,"2"
"WDR20",0,"+","chr14:102195120-102197755",0.0418,0.0231,-0.0324,-0.0226,0.0635,0.0635,15,"mid_slope","dox_075",0.1193,"2"
"GIT2",0,"-","chr12:109939247-109942842",0.3147,0.0174,0.0315,-0.000199999999999992,0.0692,0.3147,92,"high_slope","no_dox",0.0136,"1"
"GIT2",0,"-","chr12:109939247-109942842",0.3147,0.0174,0.0315,-0.000199999999999992,0.0692,0.3147,92,"high_slope","dox_0125",0.0828,"1"
"GIT2",0,"-","chr12:109939247-109942842",0.3147,0.0174,0.0315,-0.000199999999999992,0.0692,0.3147,92,"high_slope","dox_0187",0.0826,"1"
"GIT2",0,"-","chr12:109939247-109942842",0.3147,0.0174,0.0315,-0.000199999999999992,0.0692,0.3147,92,"high_slope","dox_021",0.1141,"1"
"GIT2",0,"-","chr12:109939247-109942842",0.3147,0.0174,0.0315,-0.000199999999999992,0.0692,0.3147,92,"high_slope","dox_025",0.1315,"1"
"GIT2",0,"-","chr12:109939247-109942842",0.3147,0.0174,0.0315,-0.000199999999999992,0.0692,0.3147,92,"high_slope","dox_075",0.4462,"1"
"SCAPER",1,"-","chr15:76621829-76643557",0.1325,-5e-04,-0.0012,-4e-04,-0.0131,0.1325,71,"mid_slope","no_dox",0.0202,"2"
"SCAPER",1,"-","chr15:76621829-76643557",0.1325,-5e-04,-0.0012,-4e-04,-0.0131,0.1325,71,"mid_slope","dox_0125",0.0071,"2"
"SCAPER",1,"-","chr15:76621829-76643557",0.1325,-5e-04,-0.0012,-4e-04,-0.0131,0.1325,71,"mid_slope","dox_0187",0.0067,"2"
"SCAPER",1,"-","chr15:76621829-76643557",0.1325,-5e-04,-0.0012,-4e-04,-0.0131,0.1325,71,"mid_slope","dox_021",0.0055,"2"
"SCAPER",1,"-","chr15:76621829-76643557",0.1325,-5e-04,-0.0012,-4e-04,-0.0131,0.1325,71,"mid_slope","dox_025",0.005,"2"
"SCAPER",1,"-","chr15:76621829-76643557",0.1325,-5e-04,-0.0012,-4e-04,-0.0131,0.1325,71,"mid_slope","dox_075",0.1375,"2"
"BBS4",0,"+","chr15:72716850-72722789",0.0315,0.0445,0.0138,-0.0189,0.0063,0.0445,4,"low_slope","no_dox",0.0451,"1"
"BBS4",0,"+","chr15:72716850-72722789",0.0315,0.0445,0.0138,-0.0189,0.0063,0.0445,4,"low_slope","dox_0125",0.0514,"1"
"BBS4",0,"+","chr15:72716850-72722789",0.0315,0.0445,0.0138,-0.0189,0.0063,0.0445,4,"low_slope","dox_0187",0.0325,"1"
"BBS4",0,"+","chr15:72716850-72722789",0.0315,0.0445,0.0138,-0.0189,0.0063,0.0445,4,"low_slope","dox_021",0.0463,"1"
"BBS4",0,"+","chr15:72716850-72722789",0.0315,0.0445,0.0138,-0.0189,0.0063,0.0445,4,"low_slope","dox_025",0.0908,"1"
"BBS4",0,"+","chr15:72716850-72722789",0.0315,0.0445,0.0138,-0.0189,0.0063,0.0445,4,"low_slope","dox_075",0.1223,"1"
"PCSK6",0,"-","chr15:101300869-101307213",0.1229,-0.0535,0.0528,-0.0341,0.0317,0.1229,66,"mid_slope","no_dox",0.0096,"2"
"PCSK6",0,"-","chr15:101300869-101307213",0.1229,-0.0535,0.0528,-0.0341,0.0317,0.1229,66,"mid_slope","dox_0125",0.0413,"2"
"PCSK6",0,"-","chr15:101300869-101307213",0.1229,-0.0535,0.0528,-0.0341,0.0317,0.1229,66,"mid_slope","dox_0187",0.0072,"2"
"PCSK6",0,"-","chr15:101300869-101307213",0.1229,-0.0535,0.0528,-0.0341,0.0317,0.1229,66,"mid_slope","dox_021",0.06,"2"
"PCSK6",0,"-","chr15:101300869-101307213",0.1229,-0.0535,0.0528,-0.0341,0.0317,0.1229,66,"mid_slope","dox_025",0.0065,"2"
"PCSK6",0,"-","chr15:101300869-101307213",0.1229,-0.0535,0.0528,-0.0341,0.0317,0.1229,66,"mid_slope","dox_075",0.1294,"2"
"SRRM4",1,"+","chr12:119125479-119151017",0.2357,0.0014,0,-0.0016,-0.0102,0.2357,89,"mid_slope","no_dox",0.0172,"2"
"SRRM4",1,"+","chr12:119125479-119151017",0.2357,0.0014,0,-0.0016,-0.0102,0.2357,89,"mid_slope","dox_0125",0.007,"2"
"SRRM4",1,"+","chr12:119125479-119151017",0.2357,0.0014,0,-0.0016,-0.0102,0.2357,89,"mid_slope","dox_0187",0.0054,"2"
"SRRM4",1,"+","chr12:119125479-119151017",0.2357,0.0014,0,-0.0016,-0.0102,0.2357,89,"mid_slope","dox_021",0.0054,"2"
"SRRM4",1,"+","chr12:119125479-119151017",0.2357,0.0014,0,-0.0016,-0.0102,0.2357,89,"mid_slope","dox_025",0.0068,"2"
"SRRM4",1,"+","chr12:119125479-119151017",0.2357,0.0014,0,-0.0016,-0.0102,0.2357,89,"mid_slope","dox_075",0.2425,"2"
"RAB15",0,"-","chr14:64952571-64957940",0.0208,0.00650000000000001,0.06,-0.025,0.0108,0.06,12,"mid_slope","no_dox",0.0288,"2"
"RAB15",0,"-","chr14:64952571-64957940",0.0208,0.00650000000000001,0.06,-0.025,0.0108,0.06,12,"mid_slope","dox_0125",0.0396,"2"
"RAB15",0,"-","chr14:64952571-64957940",0.0208,0.00650000000000001,0.06,-0.025,0.0108,0.06,12,"mid_slope","dox_0187",0.0146,"2"
"RAB15",0,"-","chr14:64952571-64957940",0.0208,0.00650000000000001,0.06,-0.025,0.0108,0.06,12,"mid_slope","dox_021",0.0746,"2"
"RAB15",0,"-","chr14:64952571-64957940",0.0208,0.00650000000000001,0.06,-0.025,0.0108,0.06,12,"mid_slope","dox_025",0.0811,"2"
"RAB15",0,"-","chr14:64952571-64957940",0.0208,0.00650000000000001,0.06,-0.025,0.0108,0.06,12,"mid_slope","dox_075",0.1019,"2"
"CLBA1",0,"+","chr14:104985878-104988943",0.2854,-0.0223,0.0024,-0.0083,0.0448,0.2854,91,"high_slope","no_dox",0.011,"1"
"CLBA1",0,"+","chr14:104985878-104988943",0.2854,-0.0223,0.0024,-0.0083,0.0448,0.2854,91,"high_slope","dox_0125",0.0558,"1"
"CLBA1",0,"+","chr14:104985878-104988943",0.2854,-0.0223,0.0024,-0.0083,0.0448,0.2854,91,"high_slope","dox_0187",0.0475,"1"
"CLBA1",0,"+","chr14:104985878-104988943",0.2854,-0.0223,0.0024,-0.0083,0.0448,0.2854,91,"high_slope","dox_021",0.0499,"1"
"CLBA1",0,"+","chr14:104985878-104988943",0.2854,-0.0223,0.0024,-0.0083,0.0448,0.2854,91,"high_slope","dox_025",0.0276,"1"
"CLBA1",0,"+","chr14:104985878-104988943",0.2854,-0.0223,0.0024,-0.0083,0.0448,0.2854,91,"high_slope","dox_075",0.313,"1"
"NIPA2",1,"+","chr15:22839790-22843102",0.0562,-0.0542,0.0479,0.00830000000000001,0.0055,0.0562,10,"low_slope","no_dox",0.0489,"1"
"NIPA2",1,"+","chr15:22839790-22843102",0.0562,-0.0542,0.0479,0.00830000000000001,0.0055,0.0562,10,"low_slope","dox_0125",0.0544,"1"
"NIPA2",1,"+","chr15:22839790-22843102",0.0562,-0.0542,0.0479,0.00830000000000001,0.0055,0.0562,10,"low_slope","dox_0187",0.0627,"1"
"NIPA2",1,"+","chr15:22839790-22843102",0.0562,-0.0542,0.0479,0.00830000000000001,0.0055,0.0562,10,"low_slope","dox_021",0.1106,"1"
"NIPA2",1,"+","chr15:22839790-22843102",0.0562,-0.0542,0.0479,0.00830000000000001,0.0055,0.0562,10,"low_slope","dox_025",0.0564,"1"
"NIPA2",1,"+","chr15:22839790-22843102",0.0562,-0.0542,0.0479,0.00830000000000001,0.0055,0.0562,10,"low_slope","dox_075",0.1126,"1"
"PARN",0,"-","chr16:14531174-14552021",0.0809,0.0013,0.0192,-3e-04,0.0024,0.0809,31,"mid_slope","no_dox",6e-04,"2"
"PARN",0,"-","chr16:14531174-14552021",0.0809,0.0013,0.0192,-3e-04,0.0024,0.0809,31,"mid_slope","dox_0125",0.003,"2"
"PARN",0,"-","chr16:14531174-14552021",0.0809,0.0013,0.0192,-3e-04,0.0024,0.0809,31,"mid_slope","dox_0187",0.0027,"2"
"PARN",0,"-","chr16:14531174-14552021",0.0809,0.0013,0.0192,-3e-04,0.0024,0.0809,31,"mid_slope","dox_021",0.0219,"2"
"PARN",0,"-","chr16:14531174-14552021",0.0809,0.0013,0.0192,-3e-04,0.0024,0.0809,31,"mid_slope","dox_025",0.0232,"2"
"PARN",0,"-","chr16:14531174-14552021",0.0809,0.0013,0.0192,-3e-04,0.0024,0.0809,31,"mid_slope","dox_075",0.1041,"2"
"PARN",0,"-","chr16:14552095-14555654",0.0461,-0.000199999999999999,-0.0339,0.0204,0.0316,0.0461,5,"low_slope","no_dox",0.0409,"1"
"PARN",0,"-","chr16:14552095-14555654",0.0461,-0.000199999999999999,-0.0339,0.0204,0.0316,0.0461,5,"low_slope","dox_0125",0.0725,"1"
"PARN",0,"-","chr16:14552095-14555654",0.0461,-0.000199999999999999,-0.0339,0.0204,0.0316,0.0461,5,"low_slope","dox_0187",0.0929,"1"
"PARN",0,"-","chr16:14552095-14555654",0.0461,-0.000199999999999999,-0.0339,0.0204,0.0316,0.0461,5,"low_slope","dox_021",0.059,"1"
"PARN",0,"-","chr16:14552095-14555654",0.0461,-0.000199999999999999,-0.0339,0.0204,0.0316,0.0461,5,"low_slope","dox_025",0.0588,"1"
"PARN",0,"-","chr16:14552095-14555654",0.0461,-0.000199999999999999,-0.0339,0.0204,0.0316,0.0461,5,"low_slope","dox_075",0.1049,"1"
"PML",0,"+","chr15:74033422-74034478",0.0577,0.0375,-0.0335,-0.0695,0.1219,0.1219,65,"mid_slope","no_dox",0.0369,"2"
"PML",0,"+","chr15:74033422-74034478",0.0577,0.0375,-0.0335,-0.0695,0.1219,0.1219,65,"mid_slope","dox_0125",0.1588,"2"
"PML",0,"+","chr15:74033422-74034478",0.0577,0.0375,-0.0335,-0.0695,0.1219,0.1219,65,"mid_slope","dox_0187",0.0893,"2"
"PML",0,"+","chr15:74033422-74034478",0.0577,0.0375,-0.0335,-0.0695,0.1219,0.1219,65,"mid_slope","dox_021",0.0558,"2"
"PML",0,"+","chr15:74033422-74034478",0.0577,0.0375,-0.0335,-0.0695,0.1219,0.1219,65,"mid_slope","dox_025",0.0933,"2"
"PML",0,"+","chr15:74033422-74034478",0.0577,0.0375,-0.0335,-0.0695,0.1219,0.1219,65,"mid_slope","dox_075",0.151,"2"
"ULK3",0,"-","chr15:74842674-74843004",0.0592,-0.0694,0.075,0.0272,0.0231,0.075,25,"mid_slope","no_dox",0.048,"2"
"ULK3",0,"-","chr15:74842674-74843004",0.0592,-0.0694,0.075,0.0272,0.0231,0.075,25,"mid_slope","dox_0125",0.0711,"2"
"ULK3",0,"-","chr15:74842674-74843004",0.0592,-0.0694,0.075,0.0272,0.0231,0.075,25,"mid_slope","dox_0187",0.0983,"2"
"ULK3",0,"-","chr15:74842674-74843004",0.0592,-0.0694,0.075,0.0272,0.0231,0.075,25,"mid_slope","dox_021",0.1733,"2"
"ULK3",0,"-","chr15:74842674-74843004",0.0592,-0.0694,0.075,0.0272,0.0231,0.075,25,"mid_slope","dox_025",0.1039,"2"
"ULK3",0,"-","chr15:74842674-74843004",0.0592,-0.0694,0.075,0.0272,0.0231,0.075,25,"mid_slope","dox_075",0.1631,"2"
"CCDC33",1,"+","chr15:74212277-74243985",0.072,0.0323000000000001,0.0535,-0.00699999999999998,0.1689,0.1689,82,"mid_slope","no_dox",0.0434,"2"
"CCDC33",1,"+","chr15:74212277-74243985",0.072,0.0323000000000001,0.0535,-0.00699999999999998,0.1689,0.1689,82,"mid_slope","dox_0125",0.2123,"2"
"CCDC33",1,"+","chr15:74212277-74243985",0.072,0.0323000000000001,0.0535,-0.00699999999999998,0.1689,0.1689,82,"mid_slope","dox_0187",0.2053,"2"
"CCDC33",1,"+","chr15:74212277-74243985",0.072,0.0323000000000001,0.0535,-0.00699999999999998,0.1689,0.1689,82,"mid_slope","dox_021",0.2588,"2"
"CCDC33",1,"+","chr15:74212277-74243985",0.072,0.0323000000000001,0.0535,-0.00699999999999998,0.1689,0.1689,82,"mid_slope","dox_025",0.2911,"2"
"CCDC33",1,"+","chr15:74212277-74243985",0.072,0.0323000000000001,0.0535,-0.00699999999999998,0.1689,0.1689,82,"mid_slope","dox_075",0.3631,"2"
"CCDC33",0,"+","chr15:74335088-74336236",0.1219,-0.0704,0.1553,-0.0526,0.05,0.1553,79,"mid_slope","no_dox",0.0069,"2"
"CCDC33",0,"+","chr15:74335088-74336236",0.1219,-0.0704,0.1553,-0.0526,0.05,0.1553,79,"mid_slope","dox_0125",0.0569,"2"
"CCDC33",0,"+","chr15:74335088-74336236",0.1219,-0.0704,0.1553,-0.0526,0.05,0.1553,79,"mid_slope","dox_0187",0.0043,"2"
"CCDC33",0,"+","chr15:74335088-74336236",0.1219,-0.0704,0.1553,-0.0526,0.05,0.1553,79,"mid_slope","dox_021",0.1596,"2"
"CCDC33",0,"+","chr15:74335088-74336236",0.1219,-0.0704,0.1553,-0.0526,0.05,0.1553,79,"mid_slope","dox_025",0.0892,"2"
"CCDC33",0,"+","chr15:74335088-74336236",0.1219,-0.0704,0.1553,-0.0526,0.05,0.1553,79,"mid_slope","dox_075",0.2111,"2"
"TOM1L1",0,"+","chr17:54900923-54903680",0.0049,0.036,-0.0205,0.0481,0.000199999999999999,0.0481,6,"low_slope","no_dox",0.0429,"1"
"TOM1L1",0,"+","chr17:54900923-54903680",0.0049,0.036,-0.0205,0.0481,0.000199999999999999,0.0481,6,"low_slope","dox_0125",0.0431,"1"
"TOM1L1",0,"+","chr17:54900923-54903680",0.0049,0.036,-0.0205,0.0481,0.000199999999999999,0.0481,6,"low_slope","dox_0187",0.0912,"1"
"TOM1L1",0,"+","chr17:54900923-54903680",0.0049,0.036,-0.0205,0.0481,0.000199999999999999,0.0481,6,"low_slope","dox_021",0.0707,"1"
"TOM1L1",0,"+","chr17:54900923-54903680",0.0049,0.036,-0.0205,0.0481,0.000199999999999999,0.0481,6,"low_slope","dox_025",0.1067,"1"
