.id,gene_name,gene_id,lsv_id,mean_psi_per_lsv_junction,stdev_psi_per_lsv_junction,num_junctions,num_exons,de_novo_junctions,seqid,strand,lsv_junc,junc_start,junc_end,ir_start,ir_end,paste_into_igv_junction,exon_type,color_gene_name
dox_0187,NAV1,ENSG00000134369.15,ENSG00000134369.15:s:201803593-201803714,0.1815,0.041,2,3,0,chr1,+,ENSG00000134369.15:s:201803593-201803714_201803714-201804489,201803714,201804489,NA,NA,chr1:201803714-201804489,source,2
dox_0187,NAV1,ENSG00000134369.15,ENSG00000134369.15:t:201807953-201808149,0.1558,0.0393,3,3,0,chr1,+,ENSG00000134369.15:t:201807953-201808149_201804497-201807953,201804497,201807953,201804498,201807952,chr1:201804497-201807953,target,2
dox_0187,ELP2,ENSG00000134759.14,ENSG00000134759.14:s:36138795-36138872,0.0695,0.024,2,3,0,chr18,+,ENSG00000134759.14:s:36138795-36138872_36138872-36139419,36138872,36139419,NA,NA,chr18:36138872-36139419,source,5
dox_0187,MTSS2,ENSG00000132613.15,ENSG00000132613.15:s:70674306-70674528,0.137,0.0253,5,5,1,chr16,-,ENSG00000132613.15:s:70674306-70674528_70669046-70674306,70669046,70674306,NA,NA,chr16:70669046-70674306,source,2
dox_0187,MTSS2,ENSG00000132613.15,ENSG00000132613.15:t:70665466-70665540,0.1341,0.0262,4,5,1,chr16,-,ENSG00000132613.15:t:70665466-70665540_70665540-70668999,70665540,70668999,NA,NA,chr16:70665540-70668999,target,2
dox_0187,PIK3C2B,ENSG00000133056.14,ENSG00000133056.14:t:204469622-204469886,0.1032,0.0512,2,3,0,chr1,-,ENSG00000133056.14:t:204469622-204469886_204469886-204489816,204469886,204489816,NA,NA,chr1:204469886-204489816,target,2
dox_0187,ARHGEF4,ENSG00000136002.20,ENSG00000136002.20:s:131043452-131043670,0.0732,0.0387,2,2,0,chr2,+,ENSG00000136002.20:s:131043452-131043670_131043583-131044332,131043583,131044332,NA,NA,chr2:131043583-131044332,source,3
dox_0187,CDK7,ENSG00000134058.12,ENSG00000134058.12:t:69262205-69262304,0.0199,0.0124,4,5,1,chr5,+,ENSG00000134058.12:t:69262205-69262304_69261458-69262205,69261458,69262205,NA,NA,chr5:69261458-69262205,target,5
dox_0187,BORA,ENSG00000136122.18,ENSG00000136122.18:t:72737962-72738043,0.0325,0.021,4,5,1,chr13,+,ENSG00000136122.18:t:72737962-72738043_72735918-72737962,72735918,72737962,NA,NA,chr13:72735918-72737962,target,5
dox_0187,ESPL1,ENSG00000135476.12,ENSG00000135476.12:s:53277470-53277615,0.0096,0.0063,2,2,1,chr12,+,ENSG00000135476.12:s:53277470-53277615_53277615-53277821,53277615,53277821,NA,NA,chr12:53277615-53277821,source,5
dox_0187,SLC26A10,ENSG00000135502.19,ENSG00000135502.19:s:57623551-57623913,0.0393,0.0169,4,4,0,chr12,+,ENSG00000135502.19:s:57623551-57623913_57623913-57624003,57623913,57624003,57623914,57624002,chr12:57623913-57624003,source,5
dox_0187,HAUS2,ENSG00000137814.12,ENSG00000137814.12:s:42563749-42563857,0.0411,0.0181,2,3,1,chr15,+,ENSG00000137814.12:s:42563749-42563857_42563857-42565446,42563857,42565446,NA,NA,chr15:42563857-42565446,source,4
dox_0187,HAUS2,ENSG00000137814.12,ENSG00000137814.12:t:42566607-42569994,0.0619,0.0201,4,3,1,chr15,+,ENSG00000137814.12:t:42566607-42569994_42565880-42566607,42565880,42566607,NA,NA,chr15:42565880-42566607,target,5
dox_0187,STRA6,ENSG00000137868.19,ENSG00000137868.19:s:74193800-74193922,0.7595,0.0276,3,3,1,chr15,-,ENSG00000137868.19:s:74193800-74193922_74193136-74193800,74193136,74193800,74193137,74193799,chr15:74193136-74193800,source,1
dox_0187,STRA6,ENSG00000137868.19,ENSG00000137868.19:t:74191424-74191491,0.6272,0.0272,5,5,1,chr15,-,ENSG00000137868.19:t:74191424-74191491_74191491-74193067,74191491,74193067,74191492,74191640,chr15:74191491-74193067,target,1
dox_0187,RABGGTB,ENSG00000137955.16,ENSG00000137955.16:t:75787496-75788783,0.0706,0.0322,5,3,0,chr1,+,ENSG00000137955.16:t:75787496-75788783_75786965-75787497,75786965,75787497,NA,NA,chr1:75786965-75787497,target,4
dox_0187,FRAS1,ENSG00000138759.20,ENSG00000138759.20:s:78337674-78338037,0.0588,0.0406,3,4,1,chr4,+,ENSG00000138759.20:s:78337674-78338037_78337817-78354766,78337817,78354766,NA,NA,chr4:78337817-78354766,source,3
dox_0187,KIF21A,ENSG00000139116.19,ENSG00000139116.19:s:39442927-39443390,0.0252,0.0125,5,6,1,chr12,-,ENSG00000139116.19:s:39442927-39443390_39389244-39442927,39389244,39442927,NA,NA,chr12:39389244-39442927,source,5
dox_0187,GIT2,ENSG00000139436.21,ENSG00000139436.21:t:109939165-109939685,0.0826,0.0253,7,7,0,chr12,-,ENSG00000139436.21:t:109939165-109939685_109939247-109942842,109939247,109942842,NA,NA,chr12:109939247-109942842,target,3
dox_0187,BRCA2,ENSG00000139618.17,ENSG00000139618.17:t:32396809-32397044,0.0277,0.018,2,3,0,chr13,+,ENSG00000139618.17:t:32396809-32397044_32396116-32396898,32396116,32396898,NA,NA,chr13:32396116-32396898,target,3
dox_0187,CELF6,ENSG00000140488.16,ENSG00000140488.16:t:72290127-72290255,0.0243,0.0273,3,4,0,chr15,-,ENSG00000140488.16:t:72290127-72290255_72290255-72315845,72290255,72315845,NA,NA,chr15:72290255-72315845,target,5
dox_0187,TTLL7,ENSG00000137941.17,ENSG00000137941.17:s:83949313-83949986,0.0555,0.0387,2,3,1,chr1,-,ENSG00000137941.17:s:83949313-83949986_83947282-83949865,83947282,83949865,NA,NA,chr1:83947282-83949865,source,5
dox_0187,PMM2,ENSG00000140650.13,ENSG00000140650.13:s:8849849-8849993,0.1214,0.0566,4,4,0,chr16,+,ENSG00000140650.13:s:8849849-8849993_8849993-8855034,8849993,8855034,8849994,8850932,chr16:8849993-8855034,source,1
dox_0187,SENP7,ENSG00000138468.16,ENSG00000138468.16:s:101513081-101513241,0.003,0.0101,4,4,1,chr3,-,ENSG00000138468.16:s:101513081-101513241_101508044-101513091,101508044,101513091,NA,NA,chr3:101508044-101513091,source,5
dox_0187,SEPTIN11,ENSG00000138758.12,ENSG00000138758.12:t:77034497-77034821,0.0548,0.0123,4,4,1,chr4,+,ENSG00000138758.12:t:77034497-77034821_77032553-77034497,77032553,77034497,77032554,77034496,chr4:77032553-77034497,target,5
dox_0187,TMEM117,ENSG00000139173.10,ENSG00000139173.10:s:43835967-43836196,0.2032,0.0769,2,3,1,chr12,+,ENSG00000139173.10:s:43835967-43836196_43836196-43836744,43836196,43836744,NA,NA,chr12:43836196-43836744,source,2
dox_0187,NT5C3B,ENSG00000141698.17,ENSG00000141698.17:s:41835958-41836260,0.0871,0.0182,5,3,0,chr17,-,ENSG00000141698.17:s:41835958-41836260_41835957-41836079,41835957,41836079,41835958,41835957,chr17:41835957-41836079,source,3
dox_0187,IGLON5,ENSG00000142549.10,ENSG00000142549.10:t:51322064-51322142,0.1713,0.0324,2,3,1,chr19,+,ENSG00000142549.10:t:51322064-51322142_51320670-51322064,51320670,51322064,NA,NA,chr19:51320670-51322064,target,2
dox_0187,NBPF3,ENSG00000142794.19,ENSG00000142794.19:s:21444944-21445219,0.039,0.0235,10,10,1,chr1,+,ENSG00000142794.19:s:21444944-21445219_21445219-21454856,21445219,21454856,NA,NA,chr1:21445219-21454856,source,5
dox_0187,CCDC33,ENSG00000140481.15,ENSG00000140481.15:s:74202705-74203098,0.0447,0.0196,6,6,1,chr15,+,ENSG00000140481.15:s:74202705-74203098_74203098-74243985,74203098,74243985,74203099,74203226,chr15:74203098-74243985,source,5
dox_0187,CCDC33,ENSG00000140481.15,ENSG00000140481.15:s:74212146-74212277,0.1574,0.0433,6,6,1,chr15,+,ENSG00000140481.15:s:74212146-74212277_74212277-74243985,74212277,74243985,NA,NA,chr15:74212277-74243985,source,2
dox_0187,VPS53,ENSG00000141252.21,ENSG00000141252.21:s:531955-532993,0.018,0.0119,4,4,1,chr17,-,ENSG00000141252.21:s:531955-532993_517601-532357,517601,532357,525994,531954,chr17:517601-532357,source,5
dox_0187,PRELID3A,ENSG00000141391.14,ENSG00000141391.14:s:12429350-12429436,0.1969,0.0515,4,3,1,chr18,+,ENSG00000141391.14:s:12429350-12429436_12429437-12430177,12429437,12430177,12429437,12430177,chr18:12429437-12430177,source,2
dox_0187,PRELID3A,ENSG00000141391.14,ENSG00000141391.14:t:12431150-12432238,0.158,0.0466,4,3,1,chr18,+,ENSG00000141391.14:t:12431150-12432238_12430293-12431149,12430293,12431149,12430293,12431149,chr18:12430293-12431149,target,2
dox_0187,CNIH3,ENSG00000143786.8,ENSG00000143786.8:s:224434912-224435187,0.0451,0.0262,5,6,1,chr1,+,ENSG00000143786.8:s:224434912-224435187_224435187-224439634,224435187,224439634,NA,NA,chr1:224435187-224439634,source,4
dox_0187,CNIH3,ENSG00000143786.8,ENSG00000143786.8:s:224515741-224515876,0.0378,0.0186,5,6,1,chr1,+,ENSG00000143786.8:s:224515741-224515876_224515876-224536936,224515876,224536936,NA,NA,chr1:224515876-224536936,source,5
dox_0187,CNIH3,ENSG00000143786.8,ENSG00000143786.8:s:224515741-224515876,0.0716,0.0256,5,6,1,chr1,+,ENSG00000143786.8:s:224515741-224515876_224515876-224566199,224515876,224566199,NA,NA,chr1:224515876-224566199,source,5
dox_0187,CNIH3,ENSG00000143786.8,ENSG00000143786.8:t:224521000-224521555,0.0444,0.0232,2,3,1,chr1,+,ENSG00000143786.8:t:224521000-224521555_224517054-224521000,224517054,224521000,NA,NA,chr1:224517054-224521000,target,5
dox_0187,RPTOR,ENSG00000141564.15,ENSG00000141564.15:s:80892729-80892869,0.007,0.0049,2,3,1,chr17,+,ENSG00000141564.15:s:80892729-80892869_80892869-80908811,80892869,80908811,NA,NA,chr17:80892869-80908811,source,5
dox_0187,RPTOR,ENSG00000141564.15,ENSG00000141564.15:t:80908811-80908929,0.0086,0.0068,3,4,1,chr17,+,ENSG00000141564.15:t:80908811-80908929_80892869-80908811,80892869,80908811,NA,NA,chr17:80892869-80908811,target,5
dox_0187,SHQ1,ENSG00000144736.14,ENSG00000144736.14:s:72792916-72793036,0.0537,0.0173,5,6,1,chr3,-,ENSG00000144736.14:s:72792916-72793036_72763014-72792916,72763014,72792916,NA,NA,chr3:72763014-72792916,source,3
dox_0187,DCAF1,ENSG00000145041.16,ENSG00000145041.16:s:51499873-51500015,0.0378,0.0285,3,4,1,chr3,-,ENSG00000145041.16:s:51499873-51500015_51492488-51499873,51492488,51499873,NA,NA,chr3:51492488-51499873,source,5
dox_0187,STXBP5L,ENSG00000145087.13,ENSG00000145087.13:t:120909571-120909767,0.2873,0.0675,4,3,1,chr3,+,ENSG00000145087.13:t:120909571-120909767_120908416-120909571,120908416,120909571,NA,NA,chr3:120908416-120909571,target,2
dox_0187,STXBP5L,ENSG00000145087.13,ENSG00000145087.13:t:120909571-120909767,0.2143,0.0713,4,3,1,chr3,+,ENSG00000145087.13:t:120909571-120909767_120908428-120909571,120908428,120909571,NA,NA,chr3:120908428-120909571,target,2
dox_0187,TUFT1,ENSG00000143367.16,ENSG00000143367.16:t:151562522-151562686,0.0127,0.0128,3,4,1,chr1,+,ENSG00000143367.16:t:151562522-151562686_151540909-151562585,151540909,151562585,NA,NA,chr1:151540909-151562585,target,3
dox_0187,GIGYF1,ENSG00000146830.11,ENSG00000146830.11:s:100683012-100683230,0.0875,0.0271,3,2,1,chr7,-,ENSG00000146830.11:s:100683012-100683230_100682774-100683012,100682774,100683012,100682778,100683011,chr7:100682774-100683012,source,5
dox_0187,ERLIN2,ENSG00000147475.17,ENSG00000147475.17:t:37737610-37738029,0.1294,0.0375,4,4,0,chr8,+,ENSG00000147475.17:t:37737610-37738029_37737007-37737908,37737007,37737908,NA,NA,chr8:37737007-37737908,target,1
dox_0187,MIGA2,ENSG00000148343.19,ENSG00000148343.19:s:129068019-129068400,0.0211,0.0202,3,3,1,chr9,+,ENSG00000148343.19:s:129068019-129068400_129068332-129068838,129068332,129068838,129068401,129068837,chr9:129068332-129068838,source,5
dox_0187,SEC16A,ENSG00000148396.18,ENSG00000148396.18:s:136483510-136483759,0.0815,0.032,4,3,1,chr9,-,ENSG00000148396.18:s:136483510-136483759_136477684-136483699,136477684,136483699,136478831,136483509,chr9:136477684-136483699,source,5
dox_0187,SEC16A,ENSG00000148396.18,ENSG00000148396.18:t:136474049-136477689,0.0258,0.0136,6,5,1,chr9,-,ENSG00000148396.18:t:136474049-136477689_136477684-136483699,136477684,136483699,136477690,136478708,chr9:136477684-136483699,target,5
dox_0187,ANK2,ENSG00000145362.21,ENSG00000145362.21:s:112904455-112906508,0.0184,0.0177,6,7,1,chr4,+,ENSG00000145362.21:s:112904455-112906508_112904514-113027489,112904514,113027489,NA,NA,chr4:112904514-113027489,source,5
dox_0187,LHFPL2,ENSG00000145685.14,ENSG00000145685.14:s:78648499-78648895,0.141,0.043,3,4,1,chr5,-,ENSG00000145685.14:s:78648499-78648895_78647574-78648499,78647574,78648499,NA,NA,chr5:78647574-78648499,source,2
dox_0187,ARHGAP26,ENSG00000145819.18,ENSG00000145819.18:s:143213997-143214088,0.1367,0.0417,4,3,1,chr5,+,ENSG00000145819.18:s:143213997-143214088_143214088-143216190,143214088,143216190,NA,NA,chr5:143214088-143216190,source,2
dox_0187,ATM,ENSG00000149311.20,ENSG00000149311.20:t:108227595-108227696,0.0297,0.0237,7,7,0,chr11,+,ENSG00000149311.20:t:108227595-108227696_108223686-108227595,108223686,108227595,NA,NA,chr11:108223686-108227595,target,5
dox_0187,MMS22L,ENSG00000146263.12,ENSG00000146263.12:s:97263335-97263448,0.0567,0.0228,4,3,0,chr6,-,ENSG00000146263.12:s:97263335-97263448_97259669-97263335,97259669,97263335,NA,NA,chr6:97259669-97263335,source,5
dox_0187,KAT14,ENSG00000149474.14,ENSG00000149474.14:t:18142208-18142919,0.0474,0.0184,7,4,0,chr20,+,ENSG00000149474.14:t:18142208-18142919_18138504-18142208,18138504,18142208,NA,NA,chr20:18138504-18142208,target,5
dox_0187,TMEM138,ENSG00000149483.12,ENSG00000149483.12:s:61362669-61364315,0.0354,0.0153,4,3,0,chr11,+,ENSG00000149483.12:s:61362669-61364315_61364315-61364433,61364315,61364433,61364316,61364432,chr11:61364315-61364433,source,5
dox_0187,DSN1,ENSG00000149636.16,ENSG00000149636.16:s:36766769-36766841,0.0565,0.0212,3,3,1,chr20,-,ENSG00000149636.16:s:36766769-36766841_36762512-36766769,36762512,36766769,NA,NA,chr20:36762512-36766769,source,5
dox_0187,DLG5,ENSG00000151208.17,ENSG00000151208.17:s:77793544-77794117,0.0374,0.0122,3,3,1,chr10,-,ENSG00000151208.17:s:77793544-77794117_77793235-77794008,77793235,77794008,77793236,77793543,chr10:77793235-77794008,source,5
dox_0187,DLG5,ENSG00000151208.17,ENSG00000151208.17:s:77793544-77794117,0.0532,0.0142,3,3,1,chr10,-,ENSG00000151208.17:s:77793544-77794117_77793236-77793543,77793236,77793543,77793236,77793543,chr10:77793236-77793543,source,4
dox_0187,DLG5,ENSG00000151208.17,ENSG00000151208.17:t:77790791-77792543,0.0201,0.0114,3,3,1,chr10,-,ENSG00000151208.17:t:77790791-77792543_77792543-77793165,77792543,77793165,77792544,77793164,chr10:77792543-77793165,target,5
dox_0187,DLG5,ENSG00000151208.17,ENSG00000151208.17:t:77790791-77792543,0.0537,0.0143,3,3,1,chr10,-,ENSG00000151208.17:t:77790791-77792543_77792544-77793164,77792544,77793164,77792544,77793164,chr10:77792544-77793164,target,4
dox_0187,CBWD5,ENSG00000147996.17,ENSG00000147996.17:s:65731802-65732393,0.011,0.0136,2,2,0,chr9,+,ENSG00000147996.17:s:65731802-65732393_65731867-65732947,65731867,65732947,NA,NA,chr9:65731867-65732947,source,5
dox_0187,RNF144A,ENSG00000151692.15,ENSG00000151692.15:s:7030126-7030215,0.0453,0.0204,4,5,1,chr2,+,ENSG00000151692.15:s:7030126-7030215_7030215-7031277,7030215,7031277,NA,NA,chr2:7030215-7031277,source,3
dox_0187,RNF144A,ENSG00000151692.15,ENSG00000151692.15:s:7030126-7030215,0.031,0.017,4,5,1,chr2,+,ENSG00000151692.15:s:7030126-7030215_7030215-7045356,7030215,7045356,NA,NA,chr2:7030215-7045356,source,5
dox_0187,MGAT5,ENSG00000152127.9,ENSG00000152127.9:t:134253095-134253218,0.0782,0.0376,4,5,1,chr2,+,ENSG00000152127.9:t:134253095-134253218_134250375-134253095,134250375,134253095,NA,NA,chr2:134250375-134253095,target,5
dox_0187,DPH7,ENSG00000148399.13,ENSG00000148399.13:s:137576080-137576167,0.0666,0.0269,6,3,1,chr9,-,ENSG00000148399.13:s:137576080-137576167_137575894-137576080,137575894,137576080,137575924,137576079,chr9:137575894-137576080,source,5
dox_0187,USP6NL,ENSG00000148429.14,ENSG00000148429.14:s:11489102-11489222,0.0544,0.0248,2,3,1,chr10,-,ENSG00000148429.14:s:11489102-11489222_11487871-11489102,11487871,11489102,NA,NA,chr10:11487871-11489102,source,4
dox_0187,PPRC1,ENSG00000148840.11,ENSG00000148840.11:t:102148372-102148521,0.0527,0.0218,3,4,0,chr10,+,ENSG00000148840.11:t:102148372-102148521_102144307-102148372,102144307,102148372,NA,NA,chr10:102144307-102148372,target,5
dox_0187,TTC12,ENSG00000149292.17,ENSG00000149292.17:t:113341655-113341925,0.091,0.059,2,3,1,chr11,+,ENSG00000149292.17:t:113341655-113341925_113339474-113341837,113339474,113341837,NA,NA,chr11:113339474-113341837,target,4
dox_0187,FEZ1,ENSG00000149557.14,ENSG00000149557.14:t:125488927-125489822,0.0625,0.025,4,4,0,chr11,-,ENSG00000149557.14:t:125488927-125489822_125489822-125495836,125489822,125495836,NA,NA,chr11:125489822-125495836,target,4
dox_0187,CC2D1B,ENSG00000154222.15,ENSG00000154222.15:s:52358331-52358461,0.1291,0.0397,3,2,0,chr1,-,ENSG00000154222.15:s:52358331-52358461_52357916-52358331,52357916,52358331,52357917,52358330,chr1:52357916-52358331,source,2
dox_0187,EPS8,ENSG00000151491.14,ENSG00000151491.14:t:15682893-15682972,0.0511,0.0313,11,11,0,chr12,-,ENSG00000151491.14:t:15682893-15682972_15682972-15713266,15682972,15713266,NA,NA,chr12:15682972-15713266,target,3
dox_0187,INPP1,ENSG00000151689.13,ENSG00000151689.13:s:190362627-190363007,0.0251,0.0176,2,3,0,chr2,+,ENSG00000151689.13:s:190362627-190363007_190362687-190365113,190362687,190365113,NA,NA,chr2:190362687-190365113,source,5
dox_0187,BICD1,ENSG00000151746.15,ENSG00000151746.15:t:32367534-32368062,0.0043,0.0052,3,3,1,chr12,+,ENSG00000151746.15:t:32367534-32368062_32337706-32367660,32337706,32367660,NA,NA,chr12:32337706-32367660,target,5
dox_0187,CCDC74B,ENSG00000152076.19,ENSG00000152076.19:t:130142188-130142381,0.0703,0.0328,3,2,0,chr2,-,ENSG00000152076.19:t:130142188-130142381_130142353-130143269,130142353,130143269,130142382,130142779,chr2:130142353-130143269,target,5
dox_0187,PDE3B,ENSG00000152270.9,ENSG00000152270.9:s:14771937-14776663,0.0939,0.0262,4,3,1,chr11,+,ENSG00000152270.9:s:14771937-14776663_14775816-14786437,14775816,14786437,NA,NA,chr11:14775816-14786437,source,4
dox_0187,PDE3B,ENSG00000152270.9,ENSG00000152270.9:t:14867506-14867758,0.0859,0.0216,2,3,1,chr11,+,ENSG00000152270.9:t:14867506-14867758_14864768-14867506,14864768,14867506,NA,NA,chr11:14864768-14867506,target,1
dox_0187,NMNAT2,ENSG00000157064.11,ENSG00000157064.11:s:183417953-183418380,0.0789,0.0198,5,3,1,chr1,-,ENSG00000157064.11:s:183417953-183418380_183293793-183418049,183293793,183418049,NA,NA,chr1:183293793-183418049,source,4
dox_0187,NMNAT2,ENSG00000157064.11,ENSG00000157064.11:t:183293705-183293793,0.0689,0.0177,7,5,1,chr1,-,ENSG00000157064.11:t:183293705-183293793_183293793-183418049,183293793,183418049,NA,NA,chr1:183293793-183418049,target,4
dox_0187,LRP8,ENSG00000157193.18,ENSG00000157193.18:t:53242364-53245981,0.053,0.0238,5,3,0,chr1,-,ENSG00000157193.18:t:53242364-53245981_53245981-53246918,53245981,53246918,53245982,53246551,chr1:53245981-53246918,target,5
dox_0187,DYRK1A,ENSG00000157540.22,ENSG00000157540.22:s:37366773-37367628,0.0345,0.0243,5,6,0,chr21,+,ENSG00000157540.22:s:37366773-37367628_37367628-37472684,37367628,37472684,NA,NA,chr21:37367628-37472684,source,4
dox_0187,DYRK1A,ENSG00000157540.22,ENSG00000157540.22:t:37472684-37472880,0.0248,0.0166,5,6,0,chr21,+,ENSG00000157540.22:t:37472684-37472880_37367628-37472684,37367628,37472684,NA,NA,chr21:37367628-37472684,target,5
dox_0187,RHPN1,ENSG00000158106.14,ENSG00000158106.14:t:143381572-143381718,0.0581,0.044,3,3,1,chr8,+,ENSG00000158106.14:t:143381572-143381718_143380783-143381594,143380783,143381594,NA,NA,chr8:143380783-143381594,target,3
dox_0187,FBXO36,ENSG00000153832.12,ENSG00000153832.12:t:229976241-229977174,0.0766,0.0414,2,3,0,chr2,+,ENSG00000153832.12:t:229976241-229977174_229932886-229976241,229932886,229976241,NA,NA,chr2:229932886-229976241,target,5
dox_0187,KCTD15,ENSG00000153885.15,ENSG00000153885.15:s:33796846-33796987,0.0942,0.0251,4,3,1,chr19,+,ENSG00000153885.15:s:33796846-33796987_33796988-33798263,33796988,33798263,33796988,33798263,chr19:33796988-33798263,source,4
dox_0187,KCTD15,ENSG00000153885.15,ENSG00000153885.15:s:33798668-33798766,0.0042,3e-04,5,5,1,chr19,+,ENSG00000153885.15:s:33798668-33798766_33798766-33800138,33798766,33800138,33798767,33799488,chr19:33798766-33800138,source,5
dox_0187,KCTD15,ENSG00000153885.15,ENSG00000153885.15:t:33798668-33798766,0.0739,0.0225,6,5,1,chr19,+,ENSG00000153885.15:t:33798668-33798766_33798390-33798668,33798390,33798668,NA,NA,chr19:33798390-33798668,target,5
dox_0187,KCTD15,ENSG00000153885.15,ENSG00000153885.15:t:33798668-33798766,0.0983,0.0246,6,5,0,chr19,+,ENSG00000153885.15:t:33798668-33798766_33798390-33798671,33798390,33798671,NA,NA,chr19:33798390-33798671,target,3
dox_0187,KCTD15,ENSG00000153885.15,ENSG00000153885.15:t:33800428-33800520,0.013,0.0054,6,5,1,chr19,+,ENSG00000153885.15:t:33800428-33800520_33800186-33800428,33800186,33800428,33800189,33800427,chr19:33800186-33800428,target,5
dox_0187,KCTD15,ENSG00000153885.15,ENSG00000153885.15:t:33800428-33800520,0.0246,0.0126,6,5,1,chr19,+,ENSG00000153885.15:t:33800428-33800520_33800189-33800427,33800189,33800427,33800189,33800427,chr19:33800189-33800427,target,5
dox_0187,C21orf91,ENSG00000154642.11,ENSG00000154642.11:s:17796582-17797118,0.0656,0.0314,2,3,0,chr21,-,ENSG00000154642.11:s:17796582-17797118_17793581-17796582,17793581,17796582,NA,NA,chr21:17793581-17796582,source,5
dox_0187,IFNAR2,ENSG00000159110.21,ENSG00000159110.21:t:33246718-33246890,0.0418,0.0215,3,4,0,chr21,+,ENSG00000159110.21:t:33246718-33246890_33246482-33246718,33246482,33246718,NA,NA,chr21:33246482-33246718,target,5
dox_0187,ZDHHC1,ENSG00000159714.12,ENSG00000159714.12:s:67416171-67416477,0.0663,0.0385,3,3,1,chr16,-,ENSG00000159714.12:s:67416171-67416477_67401065-67416171,67401065,67416171,NA,NA,chr16:67401065-67416171,source,3
dox_0187,PDE9A,ENSG00000160191.18,ENSG00000160191.18:s:42756775-42759418,0.0016,6e-04,3,2,1,chr21,+,ENSG00000160191.18:s:42756775-42759418_42759419-42760327,42759419,42760327,42759419,42760327,chr21:42759419-42760327,source,5
dox_0187,SFXN2,ENSG00000156398.13,ENSG00000156398.13:s:102714538-102714995,0.0582,0.0291,7,6,0,chr10,+,ENSG00000156398.13:s:102714538-102714995_102714681-102715223,102714681,102715223,NA,NA,chr10:102714681-102715223,source,5
dox_0187,RECQL4,ENSG00000160957.14,ENSG00000160957.14:s:144516833-144517190,0.0326,0.0133,3,2,0,chr8,-,ENSG00000160957.14:s:144516833-144517190_144516661-144517050,144516661,144517050,NA,NA,chr8:144516661-144517050,source,5
dox_0187,LRRC14,ENSG00000160959.8,ENSG00000160959.8:t:144524110-144525172,0.0234,0.0159,4,4,1,chr8,+,ENSG00000160959.8:t:144524110-144525172_144523683-144524110,144523683,144524110,144524106,144524109,chr8:144523683-144524110,target,5
dox_0187,PPP1R16A,ENSG00000160972.10,ENSG00000160972.10:t:144490030-144490212,0.0544,0.0205,5,5,1,chr8,+,ENSG00000160972.10:t:144490030-144490212_144489164-144490034,144489164,144490034,NA,NA,chr8:144489164-144490034,target,5
dox_0187,MRNIP,ENSG00000161010.15,ENSG00000161010.15:s:179853283-179853437,0.0929,0.0554,6,6,0,chr5,-,ENSG00000161010.15:s:179853283-179853437_179842064-179853378,179842064,179853378,NA,NA,chr5:179842064-179853378,source,5
dox_0187,GPAT4,ENSG00000158669.11,ENSG00000158669.11:s:41578188-41578278,0.0122,0.0092,3,4,1,chr8,+,ENSG00000158669.11:s:41578188-41578278_41578278-41596748,41578278,41596748,NA,NA,chr8:41578278-41596748,source,5
dox_0187,ZNF276,ENSG00000158805.12,ENSG00000158805.12:s:89727279-89727426,0.0746,0.0308,3,2,1,chr16,+,ENSG00000158805.12:s:89727279-89727426_89727426-89729235,89727426,89729235,NA,NA,chr16:89727426-89729235,source,1
dox_0187,CCNF,ENSG00000162063.13,ENSG00000162063.13:s:2455395-2455564,0.0322,0.0144,2,2,1,chr16,+,ENSG00000162063.13:s:2455395-2455564_2455565-2456544,2455565,2456544,2455565,2456544,chr16:2455565-2456544,source,5
dox_0187,MORC3,ENSG00000159256.13,ENSG00000159256.13:s:36320189-36320303,0.0228,0.0173,3,4,0,chr21,+,ENSG00000159256.13:s:36320189-36320303_36320303-36336874,36320303,36336874,NA,NA,chr21:36320303-36336874,source,5
dox_0187,USP24,ENSG00000162402.14,ENSG00000162402.14:t:55078538-55078651,0.0035,0.0023,2,3,1,chr1,-,ENSG00000162402.14:t:55078538-55078651_55078651-55081322,55078651,55081322,NA,NA,chr1:55078651-55081322,target,5
dox_0187,FUBP1,ENSG00000162613.17,ENSG00000162613.17:t:77946482-77946576,0.0874,0.0296,3,3,0,chr1,-,ENSG00000162613.17:t:77946482-77946576_77946576-77947453,77946576,77947453,77946577,77947452,chr1:77946576-77947453,target,5
dox_0187,FUBP1,ENSG00000162613.17,ENSG00000162613.17:t:77947453-77948333,0.0337,0.0203,3,2,0,chr1,-,ENSG00000162613.17:t:77947453-77948333_77947552-77949155,77947552,77949155,77948334,77948404,chr1:77947552-77949155,target,5
dox_0187,ISL2,ENSG00000159556.10,ENSG00000159556.10:s:76336773-76336941,0.3093,0.0702,2,3,1,chr15,+,ENSG00000159556.10:s:76336773-76336941_76336941-76340276,76336941,76340276,NA,NA,chr15:76336941-76340276,source,2
dox_0187,ATAD3B,ENSG00000160072.20,ENSG00000160072.20:t:1478026-1478745,0.0074,0.0058,3,3,1,chr1,+,ENSG00000160072.20:t:1478026-1478745_1477848-1478644,1477848,1478644,1477849,1478025,chr1:1477848-1478644,target,5
dox_0187,KIF26B,ENSG00000162849.16,ENSG00000162849.16:t:245540767-245540950,0.0551,0.0273,2,3,0,chr1,+,ENSG00000162849.16:t:245540767-245540950_245511128-245540767,245511128,245540767,NA,NA,chr1:245511128-245540767,target,5
