gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,noDox_mean_psi,dox0021_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,seqid,strand,junctions_coords,exons_coords,ir_coords,ucsc_lsv_link
ANAPC10,ENSG00000164162.14,ENSG00000164162.14:t:145095985-145096111,0.0001;-0.1440;0.2296;-0.0386;-0.0330;0.0002,1.576e-07;7.716e-01;9.768e-01;1.197e-01;4.289e-02;2.654e-06,9.977e-01;1.734e-02;5.211e-04;3.191e-01;4.526e-01;9.875e-01,0.0007;0.2574;0.5448;0.1202;0.0752;0.0099,0.0099;0.1065;0.7806;0.0570;0.0265;0.0186,t|1e1.1o1|1e2.1o3|1e2.2o3|1e3.1o1|1e4.1o1|1e5.1o1,6,6,0;0;0;0;0;0,chr4,-,145096111-145098236;145096111-145098131;145096111-145098120;145096111-145097688;145096111-145097495;145096111-145097245,145095985-145096111;145097245-145097382;145097495-145097562;145097688-145097760;145097887-145098216;145098236-145098541,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A145098541-145095985
C5orf63,ENSG00000164241.14,ENSG00000164241.14:s:127058753-127059002,0.1131;-0.1131,5.581e-01;5.581e-01,5.321e-02;5.321e-02,0.2498;0.7502,0.3966;0.6034,s|1e1.1o1|1e2.1o1,2,3,0;0,chr5,-,127056506-127058882;127052669-127058882,127052382-127052669;127056397-127056506;127058753-127059002,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A127059002-127052382
OXR1,ENSG00000164830.19,ENSG00000164830.19:s:106726012-106726309,0.0000;-0.1192;0.1186,8.056e-07;5.678e-01;5.645e-01,9.990e-01;4.739e-02;4.802e-02,0.0033;0.3125;0.6843,0.0035;0.1505;0.8459,s|1e1.1o1|2e1.1o1|2e2.1o1,3,3,0;0;0,chr8,+,106726257-106737520;106726309-106737520;106726309-106739458,106726012-106726309;106737520-106737600;106739458-106739583,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A106739583-106726012
ANKS6,ENSG00000165138.18,ENSG00000165138.18:t:98784832-98784876,0.0000;-0.1263;0.1252;0.0000,3.673e-09;6.508e-01;6.440e-01;3.673e-09,1.000e+00;3.582e-02;3.702e-02;1.000e+00,0.0015;0.2445;0.7523;0.0015,0.0018;0.0940;0.9019;0.0018,t|1e1.1o1|1e2.1o1|1e3.1o1|i,4,4,0;1;0;1,chr9,-,98784876-98796684;98784876-98796133;98784876-98790104;98784877-98789910,98784832-98784876;98789911-98790606;98796133-98796555;98796684-98796965,98784877-98789910,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A98796965-98784832
SNAPC4,ENSG00000165684.5,ENSG00000165684.5:s:136400134-136400170,-0.1951;0.1951,7.352e-01;7.352e-01,1.370e-02;1.370e-02,0.3853;0.6147,0.1353;0.8647,s|1e1.1o2|1e1.2o2,2,2,1;0,chr9,-,136398441-136400134;136398437-136400134,136398299-136398797;136400134-136400170,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A136400170-136398299
HSPA12A,ENSG00000165868.16,ENSG00000165868.16:s:116742430-116742596,-0.1312;0.1832;-0.0279;0.0000,7.080e-01;9.167e-01;1.687e-02;6.898e-21,2.717e-02;3.217e-03;5.262e-01;1.000e+00,0.2001;0.7312;0.0658;0.0011,0.0612;0.9278;0.0120;0.0013,s|1e1.1o1|1e2.1o1|1e3.2o2|1e4.2o2,4,5,1;0;0;0,chr10,-,116727380-116742430;116707285-116742430;116705278-116742430;116692467-116742430,116692351-116694207;116705151-116705376;116707200-116707378;116727227-116727380;116742430-116742596,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A116742596-116692351
GPR176,ENSG00000166073.11,ENSG00000166073.11:s:39919855-39920266,-0.0076;0.0078;-0.1658;0.1493,1.228e-02;4.311e-03;7.733e-01;7.395e-01,6.851e-01;7.590e-01;1.585e-02;2.139e-02,0.0434;0.0025;0.8713;0.0768,0.0247;0.0380;0.6845;0.2432,s|1e1.1o1|1e2.1o1|1e3.1o2|1e4.1o1,4,5,0;0;0;1,chr15,-,39860922-39919855;39807625-39919855;39807258-39919855;39802254-39919855,39799008-39802254;39807006-39807258;39807568-39807625;39860820-39860922;39919855-39920266,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A39920266-39799008
GPR176,ENSG00000166073.11,ENSG00000166073.11:t:39799008-39802254,0.1153;-0.0000;-0.0388;-0.0307;-0.0015,6.073e-01;2.454e-07;1.769e-01;8.680e-02;2.034e-04,4.689e-02;9.990e-01;2.533e-01;3.823e-01;9.404e-01,0.0506;0.0071;0.8378;0.0892;0.0182,0.1867;0.0012;0.7760;0.0405;0.0012,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1,5,6,1;0;0;1;1,chr15,-,39802254-39919855;39802254-39860820;39802254-39807006;39802254-39805220;39802254-39804495,39799008-39802254;39804495-na;39805220-39805404;39807006-39807258;39860820-39860922;39919855-39920266,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A39920266-39799008
SVOP,ENSG00000166111.10,ENSG00000166111.10:s:108983601-108983761,-0.1069;0.1069,5.292e-01;5.292e-01,6.658e-02;6.658e-02,0.9924;0.0076,0.8541;0.1459,s|1e1.1o1|1e2.1o1,2,3,0;0,chr12,-,108978663-108983601;108972476-108983601,108972405-108972476;108978424-108978663;108983601-108983761,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A108983761-108972405
COX11,ENSG00000166260.13,ENSG00000166260.13:s:54960422-54961326,0.0003;0.1315;0.0000;-0.0733;0.0340;-0.1122,3.397e-05;5.534e-01;5.265e-07;3.166e-01;2.198e-01;5.496e-01,9.885e-01;3.826e-02;9.996e-01;1.484e-01;1.963e-01;5.514e-02,0.0012;0.3259;0.0012;0.1207;0.3154;0.2361,0.0123;0.5081;0.0020;0.0258;0.3583;0.0963,s|2e1.2o3|2e1.3o3|2e2.1o2|2e2.2o2|2e3.1o1|3e1.1o3,6,4,1;0;1;0;0;1,chr17,-,54959470-54961119;54959466-54961119;54953842-54961119;54953759-54961119;54952112-54961119;54959760-54960566,54951902-54952112;54953661-54955149;54959201-54959760;54960422-54961326,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A54961326-54951902
COX11,ENSG00000166260.13,ENSG00000166260.13:t:54953661-54955149,0.0001;-0.1603;0.1588,3.718e-05;7.744e-01;7.626e-01,9.923e-01;1.611e-02;1.740e-02,0.0045;0.2274;0.7689,0.0056;0.0373;0.9573,t|1e1.2o3|2e1.2o3|i,3,2,1;0;1,chr17,-,54953842-54961119;54953759-54961119;54955150-54959200,54953661-54955149;54960422-54961326,54955150-54959200,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A54961326-54953661
TUB,ENSG00000166402.9,ENSG00000166402.9:s:8094046-8094189,0.1749;-0.1542;0.0004,9.521e-01;9.411e-01;3.084e-06,6.020e-04;9.254e-06;8.579e-01,0.7839;0.1777;0.0350,0.9564;0.0031;0.0369,s|1e1.1o1|1e2.1o1|i,3,3,0;1;1,chr11,+,8094189-8095498;8094189-8096685;8094190-8095497,8094046-8094189;8095498-8095665;8096685-8096806,8094190-8095497,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A8096806-8094046
TUB,ENSG00000166402.9,ENSG00000166402.9:t:8096685-8096806,-0.1102;0.1054;0.0118,6.153e-01;5.515e-01;2.172e-03,4.970e-03;6.434e-02;6.827e-01,0.1343;0.8391;0.0277,0.0041;0.9475;0.0471,t|1e1.1o1|1e2.1o1|i,3,3,1;0;1,chr11,+,8094189-8096685;8095665-8096685;8095666-8096684,8094046-8094189;8095498-8095665;8096685-8096806,8095666-8096684,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A8096806-8094046
TMEM135,ENSG00000166575.17,ENSG00000166575.17:t:87071517-87071615,-0.1043;0.1043,5.244e-01;5.244e-01,6.528e-02;6.528e-02,0.1469;0.8531,0.0204;0.9796,t|1e1.2o2|1e2.1o1,2,3,1;0,chr11,+,87038186-87071523;87067821-87071523,87037844-87038186;87067694-87067821;87071517-87071615,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A87071615-87037844
ZCCHC18,ENSG00000166707.12,ENSG00000166707.12:s:104113434-104113640,0.1613;-0.1613,6.142e-01;6.142e-01,2.405e-02;2.405e-02,0.3788;0.6212,0.6087;0.3913,s|1e1.1o1|i,2,2,0;0,chrX,+,104113573-104115252;104113641-104115251,104113434-104113640;104115252-104115842,104113641-104115251,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A104115842-104113434
ZNF23,ENSG00000167377.18,ENSG00000167377.18:s:71453234-71453973,0.0413;-0.1086;0.0554;0.0148;-0.0226,1.059e-01;5.682e-01;2.529e-01;5.809e-02;3.232e-02,3.407e-01;5.497e-02;1.651e-01;4.520e-01;5.199e-01,0.0073;0.1739;0.7127;0.0579;0.0601,0.0809;0.0351;0.7899;0.0850;0.0019,s|1e2.1o2|2e1.1o1|2e2.1o2|2e2.2o2|3e2.1o2,5,3,0;0;0;0;1,chr16,-,71449885-71453303;71450715-71453243;71449885-71453243;71449882-71453243;71449885-71453234,71447597-71449885;71450590-71452649;71453234-71453973,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A71453973-71447597
ZNF646,ENSG00000167395.10,ENSG00000167395.10:s:31075902-31081730,0.1006;0.0001;-0.1066,4.823e-01;1.609e-06;5.062e-01,6.613e-02;9.954e-01;5.914e-02,0.3087;0.0029;0.6885,0.4547;0.0091;0.5392,s|1e1.1o1|2e1.1o1|i,3,2,0;1;0,chr16,+,31081701-31082971;31081730-31082971;31081731-31082970,31075902-31081730;31082971-31084196,31081731-31082970,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A31084196-31075902
LENG8,ENSG00000167615.17,ENSG00000167615.17:t:54459521-54459576,0.1506;-0.0000;-0.1518,8.851e-01;6.536e-21;8.909e-01,1.390e-03;1.000e+00;1.208e-03,0.0017;0.0017;0.9967,0.1783;0.0012;0.8205,t|1e1.1o1|1e2.1o1|i,3,3,1;1;0,chr19,+,54459408-54459521;54459464-54459521;54459521-54459520,na-54459408;54459426-54459464;54459482-54459520;54459521-54459576,54459521-54459520,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A54459576-54459398
SLC43A2,ENSG00000167703.15,ENSG00000167703.15:s:1590802-1590948,-0.3121;0.3393;-0.0108,9.251e-01;9.372e-01;3.206e-02,1.949e-03;1.452e-03;5.648e-01,0.6375;0.3224;0.0526,0.2802;0.6832;0.0288,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr17,-,1586960-1590802;1586051-1590802;1583336-1590802,1583204-1583698;1585239-1586051;1586949-1586960;1590802-1590948,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A1590948-1583204
SLC43A2,ENSG00000167703.15,ENSG00000167703.15:t:1585239-1586051,0.3057;-0.0001;-0.3040,8.895e-01;3.525e-05;8.874e-01,3.045e-03;9.938e-01;3.128e-03,0.3108;0.0053;0.6830,0.6465;0.0043;0.3490,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;1;0,chr17,-,1586051-1590802;1586051-1587089;1586051-1586949,1585239-1586051;1586949-1586960;1587089-na;1590802-1590948,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A1590948-1585239
E4F1,ENSG00000167967.16,ENSG00000167967.16:s:2223580-2223929,-0.0078;0.0779;-0.1147;0.0142,6.202e-03;3.808e-01;6.055e-01;8.807e-03,7.227e-01;1.155e-01;4.797e-02;6.381e-01,0.0442;0.7677;0.1807;0.0016,0.0160;0.8725;0.0470;0.0537,s|1e1.1o2|1e1.2o2|2e1.2o2|i,4,2,0;0;0;1,chr16,+,2223770-2228292;2223770-2228372;2223929-2228372;2223930-2228291,2223580-2223929;2228292-2228523,2223930-2228291,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A2228523-2223580
ULK4,ENSG00000168038.11,ENSG00000168038.11:s:41883874-41883952,-0.1117;0.1117,4.570e-01;4.570e-01,4.914e-02;4.914e-02,0.5183;0.4817,0.3314;0.6686,s|1e1.1o1|1e2.1o1,2,3,0;0,chr3,-,41882280-41883874;41835971-41883874,41835864-41835971;41882150-41882280;41883874-41883952,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A41883952-41835864
SETD5,ENSG00000168137.19,ENSG00000168137.19:s:9429827-9430831,0.0000;0.1346;-0.1346,6.898e-21;6.814e-01;6.811e-01,1.000e+00;3.063e-02;3.069e-02,0.0015;0.2487;0.7498,0.0015;0.4016;0.5970,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr3,+,9430051-9431708;9430051-9433370;9430051-9433845,9429827-9430831;9431708-9432324;9433370-9433397;9433845-9433950,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A9433950-9429827
SETD5,ENSG00000168137.19,ENSG00000168137.19:s:9433845-9433950,-0.0011;0.1662;-0.1427,9.010e-08;8.692e-01;7.691e-01,9.567e-01;6.425e-03;1.677e-02,0.0333;0.4581;0.5059,0.0106;0.6309;0.3587,s|1e1.1o1|1e2.1o2|1e2.2o2,3,3,0;0;0,chr3,+,9433950-9434045;9433950-9434277;9433950-9434334,9433845-9433950;9433993-9434181;9434277-9434485,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A9434485-9433845
SETD5,ENSG00000168137.19,ENSG00000168137.19:s:9464410-9466248,0.1006;-0.1288;0.0000;0.0134,5.189e-01;7.334e-01;6.536e-21;4.383e-05,6.401e-02;1.686e-02;1.000e+00;6.741e-01,0.2289;0.7468;0.0003;0.0253,0.3386;0.6132;0.0004;0.0508,s|1e1.1o1|1e2.1o1|2e1.1o1|i,4,3,0;0;1;1,chr3,+,9464672-9468519;9464672-9470459;9466073-9468519;9466249-9468518,9464410-9466248;9468519-9468615;9470459-9470929,9466249-9468518,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A9470929-9464410
SETD5,ENSG00000168137.19,ENSG00000168137.19:s:9468519-9468615,-0.0000;-0.0011;-0.2829;0.0013;0.2311;0.0128,6.536e-21;5.384e-06;9.985e-01;1.879e-06;9.996e-01;2.422e-02,1.000e+00;9.518e-01;6.456e-06;9.443e-01;9.257e-10;5.542e-01,0.0045;0.0302;0.8671;0.0007;0.0007;0.0999,0.0005;0.0142;0.5731;0.0301;0.2587;0.1207,s|1e1.1o1|1e2.1o1|1e3.1o1|2e2.1o1|2e3.1o1|i,6,4,1;1;0;1;1;1,chr3,+,9468575-9469129;9468575-9469768;9468575-9470459;9468615-9469768;9468615-9470459;9468616-9469767,9468519-9468615;9469129-na;9469768-9469890;9470459-9470929,9468616-9469767,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A9470929-9468519
SETD5,ENSG00000168137.19,ENSG00000168137.19:t:9434277-9434485,0.1656;-0.0011;0.0000;-0.1433,8.730e-01;6.833e-07;6.898e-21;7.668e-01,6.105e-03;9.575e-01;1.000e+00;1.709e-02,0.4609;0.0309;0.0005;0.5081,0.6284;0.0094;0.0006;0.3574,t|1e2.1o1|1e3.1o1|2e1.1o1|2e2.1o1,4,4,0;0;1;0,chr3,+,9433950-9434277;9434181-9434277;9429009-9434334;9433950-9434334,9428823-9429325;9433845-9433950;9433993-9434181;9434277-9434485,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A9434485-9428823
SETD5,ENSG00000168137.19,ENSG00000168137.19:t:9470459-9470929,-0.1766;0.0058;0.0920;0.0004;0.0216,9.443e-01;9.260e-03;4.340e-01;6.690e-21;1.609e-03,3.722e-04;6.539e-01;6.876e-02;9.823e-01;5.899e-01,0.7051;0.2569;0.0002;0.0083;0.0286,0.5335;0.2667;0.1194;0.0320;0.0558,t|1e1.1o2|1e2.1o2|1e2.2o2|1e3.1o1|i,5,4,0;0;1;1;1,chr3,+,9464672-9470459;9468575-9470459;9468615-9470459;9469890-9470459;9469891-9470458,9464410-9466248;9468519-9468615;9469768-9469890;9470459-9470929,9469891-9470458,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A9470929-9464410
TTC39C,ENSG00000168234.13,ENSG00000168234.13:s:24080585-24080939,0.0079;0.1116;-0.1517,1.540e-02;4.965e-01;6.713e-01,7.133e-01;6.685e-02;2.747e-02,0.0044;0.0044;0.9912,0.0325;0.1367;0.8328,s|1e1.1o1|2e1.1o1|3e1.1o1,3,2,1;1;0,chr18,+,24080773-24082913;24080911-24082913;24080939-24082913,24080585-24080939;24082913-24083081,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr18%3A24083081-24080585
ATXN2L,ENSG00000168488.19,ENSG00000168488.19:t:28836598-28837237,0.0000;-0.0250;-0.0000;-0.0723;-0.0000;0.0000;0.0000;0.0000;-0.0001;0.0000;-0.0000;0.0000;0.0000;0.1198,6.536e-21;1.761e-02;6.536e-21;2.772e-01;6.536e-21;6.536e-21;6.536e-21;6.536e-21;6.568e-21;6.536e-21;6.536e-21;6.536e-21;6.536e-21;6.742e-01,1.000e+00;5.302e-01;1.000e+00;1.600e-01;9.999e-01;1.000e+00;1.000e+00;1.000e+00;9.964e-01;1.000e+00;1.000e+00;1.000e+00;1.000e+00;1.602e-02,0.0001;0.1270;0.0200;0.1586;0.0204;0.0074;0.0001;0.0070;0.0307;0.0070;0.0138;0.0001;0.0001;0.6116,0.0010;0.0950;0.0149;0.0839;0.0100;0.0019;0.0001;0.0120;0.0258;0.0189;0.0070;0.0001;0.0001;0.7304,t|1e2.1o2|2e1.2o3|2e1.3o3|2e2.1o2|2e2.2o2|3e1.2o3|3e1.3o3|3e2.1o2|4e1.2o3|4e1.3o3|4e2.1o2|4e2.2o2|5e2.1o2|i,14,3,1;0;0;0;0;0;1;0;0;0;1;1;0;0,chr16,+,28836485-28836598;28836122-28836728;28836176-28836728;28836485-28836728;28836490-28836728;28836122-28836748;28836176-28836748;28836485-28836748;28836122-28836751;28836176-28836751;28836485-28836751;28836490-28836751;28836485-28836850;28836491-28836597,28835933-28836176;28836326-28836490;28836598-28837237,28836491-28836597,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A28837237-28835933
AXIN2,ENSG00000168646.13,ENSG00000168646.13:s:65537324-65537835,0.2547;-0.2547,9.247e-01;9.247e-01,2.557e-03;2.557e-03,0.1730;0.8270,0.4738;0.5262,s|1e1.1o1|1e2.1o1,2,3,0;0,chr17,-,65537063-65537324;65536553-65537324,65536320-65536682;65536869-65537063;65537324-65537835,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A65537835-65536320
AXIN2,ENSG00000168646.13,ENSG00000168646.13:t:65536320-65536682,-0.1632;0.1632,6.730e-01;6.730e-01,2.194e-02;2.194e-02,0.7352;0.2648,0.5165;0.4835,t|1e1.1o1|1e2.1o1,2,3,0;0,chr17,-,65536553-65537324;65536553-65536869,65536320-65536682;65536869-65537063;65537324-65537835,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A65537835-65536320
AXIN2,ENSG00000168646.13,ENSG00000168646.13:t:65557806-65558736,-0.1069;0.0187;-0.0000;0.0914;-0.0000,4.534e-01;2.383e-01;6.555e-05;4.222e-01;6.555e-05,5.191e-02;1.619e-01;9.912e-01;9.094e-02;9.912e-01,0.6496;0.3069;0.0042;0.0219;0.0042,0.4842;0.3426;0.0041;0.1488;0.0041,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1,5,6,0;0;0;0;0,chr17,-,65558736-65561450;65558736-65560825;65558736-65560513;65558736-65559954;65558736-65559444,65557806-65558736;65559444-65559496;65559954-65560326;65560513-65560557;65560825-65561191;65561450-65561648,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A65561648-65557806
SEMA4C,ENSG00000168758.11,ENSG00000168758.11:t:96867778-96867926,0.0000;-0.0142;0.0194;-0.0963;0.1089;-0.0151;-0.0129,1.285e-06;1.030e-01;7.481e-02;4.568e-01;4.863e-01;8.038e-02;1.514e-01,9.993e-01;3.595e-01;4.210e-01;7.613e-02;5.675e-02;4.026e-01;2.839e-01,0.0014;0.1726;0.0556;0.2294;0.2741;0.1133;0.1412,0.0019;0.1466;0.0829;0.1097;0.4291;0.0897;0.1446,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|2e2.1o1|2e3.1o1|2e4.1o1,7,5,0;1;1;0;0;1;1,chr2,-,96867926-96870378;96867926-96869876;96867926-96869187;96867926-96868416;96867923-96869876;96867923-96869187;96867923-96868416,96867778-96867926;96868416-96868588;96869187-na;96869876-96870080;96870378-96870757,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A96870757-96867778
ATF5,ENSG00000169136.12,ENSG00000169136.12:s:49929205-49929400,0.0000;-0.1605;0.1602,6.536e-21;7.969e-01;7.955e-01,1.000e+00;1.465e-02;1.483e-02,0.0010;0.4320;0.5671,0.0013;0.2561;0.7427,s|1e1.1o1|1e2.1o1|i,3,3,0;0;1,chr19,+,49929400-49929701;49929400-49930732;49929401-49929700,49929205-49929400;49929701-49929865;49930732-49931229,49929401-49929700,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A49931229-49929205
HEXD,ENSG00000169660.17,ENSG00000169660.17:s:82439631-82439713,0.0005;-0.0000;-0.0000;-0.0001;0.1758;-0.1745,4.558e-06;6.536e-21;1.335e-07;5.147e-07;8.252e-01;8.140e-01,9.768e-01;1.000e+00;9.986e-01;9.959e-01;1.109e-02;1.197e-02,0.0010;0.0010;0.0069;0.0128;0.3832;0.5910,0.0163;0.0007;0.0007;0.0007;0.5808;0.4000,s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1|1e3.1o1|i,6,4,1;1;0;0;0;0,chr17,+,82439713-82440117;82439713-82440224;82439713-82440263;82439713-82440473;82439713-82440997;82439714-82439999,82439631-82439713;82440000-82440334;82440473-82440613;82440997-82441075,82439714-82439999,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A82441075-82439631
HEXD,ENSG00000169660.17,ENSG00000169660.17:s:82440000-82440334,-0.0609;0.1956;-0.0972,2.298e-01;8.585e-01;4.581e-01,2.080e-01;7.113e-03;7.083e-02,0.1134;0.1344;0.7396,0.0286;0.3593;0.6146,s|1e1.1o1|1e2.1o1|i,3,3,0;0;0,chr17,+,82440334-82440473;82440334-82440997;82440335-82440472,82440000-82440334;82440473-82440613;82440997-82441075,82440335-82440472,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A82441075-82440000
CSGALNACT2,ENSG00000169826.8,ENSG00000169826.8:s:43160494-43160595,-0.0000;0.0281;-0.1129;0.0006;0.0326;0.0017,6.536e-21;2.944e-02;5.901e-01;1.239e-05;1.118e-01;1.029e-02,1.000e+00;4.938e-01;4.959e-02;9.708e-01;3.367e-01;6.309e-01,0.0008;0.0008;0.8440;0.0101;0.0992;0.0495,0.0008;0.0631;0.7019;0.0214;0.1523;0.0543,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|i,6,6,1;1;0;1;1;1,chr10,+,43160595-43161440;43160595-43162200;43160595-43163866;43160595-43167004;43160595-43175951;43160596-43162199,43160494-43160595;43161440-na;43162200-43162360;43163866-43164044;43167004-43167159;43175951-43176032,43160596-43162199,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A43176032-43160494
NIPA1,ENSG00000170113.16,ENSG00000170113.16:s:22814083-22814153,0.1281;-0.1281,5.896e-01;5.896e-01,3.857e-02;3.857e-02,0.0695;0.9305,0.2593;0.7407,s|1e1.1o1|1e2.1o1,2,3,0;0,chr15,+,22814153-22819288;22814153-22820313,22814083-22814153;22819288-22819421;22820313-22820473,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A22820473-22814083
DCLK2,ENSG00000170390.16,ENSG00000170390.16:s:150249568-150249684,-0.0026;0.1185;-0.0159;-0.0675;0.0091,1.346e-04;5.879e-01;5.850e-03;3.186e-01;6.388e-03,8.961e-01;4.672e-02;6.199e-01;1.332e-01;7.010e-01,0.0315;0.1362;0.0610;0.7585;0.0195,0.0014;0.2685;0.0227;0.6622;0.0419,s|1e3.1o1|2e1.1o1|2e2.1o1|2e3.1o1|i,5,4,1;0;0;0;1,chr4,+,150249610-150256020;150249684-150253474;150249684-150254426;150249684-150256020;150249685-150253473,150249568-150249684;150253474-150253556;150254426-150254438;150256020-150257438,150249685-150253473,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A150257438-150249568
RWDD3,ENSG00000122481.17,ENSG00000122481.17:t:95239777-95239909,-0.1183;0.1183,5.065e-01;5.065e-01,4.733e-02;4.733e-02,0.5271;0.4729,0.3816;0.6184,t|1e1.1o1|1e2.1o1,2,3,0;0,chr1,+,95234315-95239777;95237460-95239777,95234210-95234315;95237348-95237460;95239777-95239909,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A95239909-95234210
ZNF644,ENSG00000122482.21,ENSG00000122482.21:s:91021990-91022272,-0.1667;0.1127;0.0271,7.576e-01;5.499e-01;1.206e-01,1.638e-02;5.252e-02;3.266e-01,0.3406;0.3985;0.2510,0.1633;0.5370;0.3003,s|1e1.1o1|1e2.1o1|i,3,3,0;0;1,chr1,-,91021201-91021990;90982370-91021990;91021726-91021989,90982310-90982370;91020448-91021201;91021990-91022272,91021726-91021989,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A91022272-90982310
ZNF644,ENSG00000122482.21,ENSG00000122482.21:t:91020448-91021201,-0.1596;0.1596,7.121e-01;7.121e-01,2.069e-02;2.069e-02,0.9772;0.0228,0.7889;0.2111,t|1e1.1o1|1e2.1o1,2,3,0;0,chr1,-,91021201-91021990;91021201-91021689,91020448-91021201;91021689-91021725;91021990-91022272,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A91022272-91020448
ZMIZ2,ENSG00000122515.15,ENSG00000122515.15:t:44766132-44766333,-0.0001;0.1347;-0.1325,1.795e-07;7.034e-01;6.985e-01,9.921e-01;2.737e-02;2.872e-02,0.0154;0.6604;0.3226,0.0127;0.8039;0.1797,t|1e2.1o1|2e1.1o1|2e2.1o1,3,3,1;0;0,chr7,+,44766056-44766132;44765579-44766164;44766056-44766164,44765335-44765579;44765744-44766056;44766132-44766333,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A44766333-44765335
