gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,noDox_mean_psi,dox0025_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,seqid,strand,junctions_coords,exons_coords,ir_coords,ucsc_lsv_link
PPP1R3E,ENSG00000235194.9,ENSG00000235194.9:s:23299401-23299541,0.0403;0.1353;-0.0001;-0.2022,1.778e-01;6.536e-01;5.601e-05;8.031e-01,2.531e-01;3.163e-02;9.915e-01;9.927e-03,0.0309;0.0298;0.0054;0.9278,0.1050;0.1953;0.0039;0.6799,s|1e1.1o2|1e1.2o2|1e2.1o1|i,4,3,0;0;0;1,chr14,-,23298917-23299401;23298822-23299401;23298547-23299401;23298918-23299400,23298293-23298547;23298587-23298917;23299401-23299541,23298918-23299400,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A23299541-23298293
ZNF815P,ENSG00000235944.8,ENSG00000235944.8:s:5833527-5833568,0.1955;-0.0064;-0.1260;-0.0120,9.238e-01;1.063e-02;5.823e-01;1.077e-01,2.850e-03;7.604e-01;4.129e-02;3.497e-01,0.0172;0.0298;0.8308;0.1096,0.2372;0.0030;0.6715;0.0918,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,1;0;0;1,chr7,+,5833568-5834611;5833568-5839070;5833568-5839949;5833568-5840690,5833527-5833568;5834611-na;5839070-5839204;5839949-5840075;5840690-5840856,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A5840856-5833527
ZNF815P,ENSG00000235944.8,ENSG00000235944.8:t:5839949-5840075,-0.1009;0.1004;0.0000,4.919e-01;4.870e-01;3.596e-05,7.052e-02;7.119e-02;9.918e-01,0.1732;0.8216;0.0052,0.0417;0.9523;0.0057,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr7,+,5823526-5839949;5833568-5839949;5839204-5839949,5823160-5823526;5833527-5833568;5839070-5839204;5839949-5840075,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A5840075-5823160
ZNF815P,ENSG00000235944.8,ENSG00000235944.8:t:5854107-5854365,-0.1198;-0.0000;0.1688;0.0245;-0.0526,5.071e-01;3.498e-06;7.898e-01;6.724e-02;2.765e-01,4.349e-02;9.984e-01;1.417e-02;4.246e-01;1.382e-01,0.6447;0.0027;0.0392;0.0394;0.2721,0.4947;0.0023;0.2396;0.0923;0.1960,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|i,5,5,1;0;1;1;1,chr7,+,5840856-5854107;5847867-5854107;5849516-5854107;5849822-5854107;5847868-5854106,na-5849516;na-5849822;5840690-5840856;5847322-5847867;5854107-5854365,5847868-5854106,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A5854365-5840690
HAND2-AS1,ENSG00000237125.11,ENSG00000237125.11:s:173559097-173559201,-0.0157;0.0794;0.0658;-0.1473,2.996e-02;3.323e-01;2.697e-01;7.052e-01,5.677e-01;1.450e-01;1.781e-01;2.437e-02,0.0530;0.0039;0.0039;0.9395,0.0137;0.1154;0.1088;0.7602,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;1;0;0,chr4,+,173559201-173561579;173559201-173562548;173559201-173579391;173559201-173582705,173559097-173559201;173561579-173562444;173562548-173562628;173579391-173579556;173582705-173583375,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A173583375-173559097
RP11-337C18.10,ENSG00000237188.5,ENSG00000237188.5:s:147174424-147174585,0.1113;-0.0959;-0.0048;0.0003,5.071e-01;4.402e-01;1.092e-02;8.182e-04,5.623e-02;7.176e-02;7.698e-01;9.596e-01,0.0069;0.9545;0.0325;0.0069,0.1944;0.7856;0.0093;0.0093,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;1;0;0,chr1,+,147174585-147209622;147174585-147214553;147174585-147252623;147174585-147259837,147174424-147174585;147209622-147210075;147214553-na;147252623-147252735;147259837-147259918,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A147259918-147174424
PRKCQ-AS1,ENSG00000237943.7,ENSG00000237943.7:s:6580419-6580927,0.1756;-0.1756,7.063e-01;7.063e-01,1.788e-02;1.788e-02,0.5030;0.4970,0.7459;0.2541,s|1e1.1o1|1e2.1o1,2,3,0;0,chr10,+,6580927-6582138;6580927-6583676,6580419-6580927;6581669-6582201;6583676-6584028,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A6584028-6580419
PRKCQ-AS1,ENSG00000237943.7,ENSG00000237943.7:t:6583676-6584028,-0.1785;0.1785,6.760e-01;6.760e-01,1.851e-02;1.851e-02,0.5902;0.4098,0.3429;0.6571,t|1e1.1o1|1e2.1o1,2,3,0;0,chr10,+,6580927-6583676;6582201-6583676,6580419-6580927;6581669-6582201;6583676-6584028,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A6584028-6580419
PAXBP1-AS1,ENSG00000238197.6,ENSG00000238197.6:s:32733589-32733657,-0.0000;-0.0860;-0.1857;0.3169,3.236e-05;4.130e-01;7.416e-01;9.513e-01,9.933e-01;9.709e-02;1.453e-02;1.170e-03,0.0045;0.1625;0.3066;0.5212,0.0041;0.0372;0.0606;0.8855,s|1e1.1o1|1e2.1o1|1e3.1o1|i,4,4,0;0;0;1,chr21,+,32733657-32737373;32733657-32738272;32733657-32742262;32733658-32737372,32733589-32733657;32737373-32737473;32738272-32739702;32740990-32743401,32733658-32737372,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr21%3A32743401-32733589
AC007405.6,ENSG00000239467.6,ENSG00000239467.6:t:170777377-170777425,-0.0001;0.1057;-0.0285;-0.0435,5.467e-05;5.146e-01;2.048e-01;2.598e-01,9.925e-01;6.193e-02;2.007e-01;1.589e-01,0.0053;0.0306;0.3636;0.5919,0.0032;0.1646;0.3119;0.4953,t|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;0;0,chr2,+,170770679-170777377;170771187-170777377;170771427-170777377;170777177-170777377,170770368-170770679;170771027-170771187;170771277-170771427;170777147-170777177;170777377-170777425,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A170777425-170770368
FOXO3B,ENSG00000240445.6,ENSG00000240445.6:s:18682204-18682314,-0.0473;-0.0807;0.1683,3.041e-01;3.818e-01;6.428e-01,1.116e-01;8.187e-02;2.546e-02,0.6083;0.3833;0.0069,0.4963;0.2570;0.2123,s|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;0;1,chr17,-,18681933-18682204;18681846-18682204;18680829-18682204,18680741-18680829;18681321-18681933;18682204-18682314,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A18682314-18680741
NSUN6,ENSG00000241058.4,ENSG00000241058.4:t:18616184-18616293,0.0605;0.0194;-0.1159,2.849e-01;1.625e-02;5.782e-01,1.650e-01;5.799e-01;4.930e-02,0.1285;0.0028;0.8686,0.2165;0.0573;0.7257,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;1;0,chr10,-,18616293-18651129;18616293-18648490;18616293-18642476,18616184-18616293;18642476-18642555;18648490-18648645;18651129-18651587,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A18651587-18616184
STAG3L5P,ENSG00000242294.6,ENSG00000242294.6:s:100345865-100345968,0.1764;-0.1518;-0.0000;-0.0141,8.426e-01;7.742e-01;6.594e-21;3.642e-02,9.387e-03;1.739e-02;1.000e+00;5.288e-01,0.5136;0.3821;0.0013;0.1009,0.6991;0.2144;0.0010;0.0741,s|1e1.1o2|1e1.2o2|1e2.1o2|i,4,3,0;0;1;1,chr7,+,100345968-100349717;100345968-100349731;100345968-100351252;100345969-100349716,100345865-100345968;100349717-100350158;100351252-100351900,100345969-100349716,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A100351900-100345865
STAG3L5P,ENSG00000242294.6,ENSG00000242294.6:t:100345865-100345968,0.0000;-0.1021;0.0976;-0.0000,6.594e-21;5.295e-01;4.980e-01;6.594e-21,1.000e+00;6.624e-02;7.653e-02;1.000e+00,0.0008;0.9549;0.0435;0.0008,0.0036;0.8422;0.1505;0.0007,t|1e1.2o2|1e2.1o2|1e2.2o2|i,4,3,1;0;1;1,chr7,+,100338264-100345865;100338889-100345865;100338894-100345865;100341329-100345864,100338177-100338264;100338772-100338990;100345865-100345968,100341329-100345864,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A100345968-100338177
RP5-921G16.1,ENSG00000242593.7,ENSG00000242593.7:s:124244450-124244724,-0.0138;-0.1794;0.3603;-0.1205,1.541e-01;7.969e-01;9.430e-01;5.291e-01,2.696e-01;1.298e-02;1.226e-03;4.494e-02,0.1859;0.2674;0.2646;0.2764,0.1628;0.0536;0.6441;0.1167,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2,4,5,1;1;0;0,chr7,+,124244724-124255216;124244724-124265394;124244724-124287289;124244724-124306478,124244450-124244724;124255216-124255256;124265394-124265507;124287289-124287386;124306473-124306591,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A124306591-124244450
RP5-921G16.1,ENSG00000242593.7,ENSG00000242593.7:s:124306473-124306591,0.0036;0.1040;-0.0013;0.0865;-0.0364;-0.0872;-0.0212;0.0048,9.906e-03;5.002e-01;1.591e-03;4.114e-01;1.252e-01;4.240e-01;1.868e-02;9.601e-03,6.478e-01;6.779e-02;7.355e-01;1.073e-01;3.175e-01;9.104e-02;5.527e-01;6.559e-01,0.0624;0.0814;0.0416;0.0341;0.1483;0.5184;0.0583;0.0517,0.0696;0.1894;0.0365;0.1244;0.0872;0.4128;0.0009;0.0662,s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|i,8,7,0;1;1;0;1;1;1;1,chr7,+,124306591-124308996;124306591-124311156;124306591-124313219;124306591-124327560;124306591-124334247;124306591-124352816;124306591-124376322;124306592-124308995,124306473-124306591;124308996-124312328;124313219-124313348;124327560-124333140;124334247-124334431;124352816-124352851;124376322-124376396,124306592-124308995,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A124376396-124306473
RP5-921G16.1,ENSG00000242593.7,ENSG00000242593.7:s:124376322-124376396,0.1588;-0.0752;-0.0434;0.0000,7.604e-01;3.546e-01;1.008e-01;2.349e-07,1.790e-02;1.181e-01;3.423e-01;9.997e-01,0.1712;0.7515;0.0738;0.0011,0.3414;0.6540;0.0024;0.0024,s|1e1.1o1|2e1.1o1|2e2.1o1|2e3.1o1,4,4,0;0;1;1,chr7,+,124376389-124385598;124376396-124385598;124376396-124388414;124376396-124389472,124376322-124376396;124385598-124385649;124386169-124388527;124389472-124389560,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A124389560-124376322
RP5-921G16.1,ENSG00000242593.7,ENSG00000242593.7:s:na-124086265,0.1204;-0.0137;-0.0000;-0.0000;0.0000;0.0001;0.0000;0.0000;-0.0000;-0.0304;-0.0000;-0.0000,6.775e-01;4.170e-03;6.893e-21;6.893e-21;6.893e-21;6.913e-21;6.893e-21;6.893e-21;6.893e-21;1.769e-02;6.893e-21;6.893e-21,2.202e-02;6.684e-01;1.000e+00;1.000e+00;1.000e+00;9.976e-01;1.000e+00;1.000e+00;1.000e+00;5.080e-01;1.000e+00;1.000e+00,0.6261;0.0976;0.0126;0.0230;0.0076;0.0253;0.0072;0.0116;0.0234;0.1257;0.0234;0.0160,0.7475;0.0732;0.0057;0.0084;0.0035;0.0300;0.0142;0.0017;0.0048;0.0898;0.0113;0.0079,s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.2o2|1e10.1o1,12,11,1;1;1;1;1;1;1;1;1;1;1;1,chr7,+,124086265-124090413;124086265-124090436;124086265-124090439;124086265-124186424;124086265-124194231;124086265-124234448;124086265-124244450;124086265-124255216;124086265-124265394;124086265-124287289;124086265-124306478;124086265-124352816,na-124086265;124090413-124090536;124186424-124186573;124194231-na;124234448-124234688;124244450-124244724;124255216-124255256;124265394-124265507;124287289-124287386;124306473-124306591;124352816-124352851,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A124352851-124086255
RP5-921G16.1,ENSG00000242593.7,ENSG00000242593.7:t:124352816-124352851,-0.0000;0.0016;-0.0076;-0.0191;-0.1305;0.0517;0.1001,1.980e-09;1.501e-04;1.587e-02;1.045e-01;6.171e-01;2.104e-01;5.077e-01,9.998e-01;9.374e-01;6.252e-01;3.568e-01;3.709e-02;2.229e-01;7.497e-02,0.0111;0.0005;0.0782;0.2498;0.5824;0.0599;0.0220,0.0011;0.0238;0.0648;0.2167;0.4184;0.1310;0.1452,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o2|1e6.2o2,7,7,0;0;1;0;1;0;0,chr7,+,124049224-124352816;124077372-124352816;124086265-124352816;124287386-124352816;124306591-124352816;124334390-124352816;124334431-124352816,na-124086265;124049132-124049224;124077247-124077372;124287289-124287386;124306473-124306591;124334247-124334431;124352816-124352851,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A124352851-124049132
CCDC169,ENSG00000242715.8,ENSG00000242715.8:s:36283469-36283509,-0.1008;0.0000;0.1004,4.535e-01;7.990e-05;4.523e-01,5.956e-02;9.875e-01;6.007e-02,0.5564;0.0061;0.4369,0.4077;0.0063;0.5865,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr13,-,36281260-36283469;36274527-36283469;36254143-36283469,36254045-36254143;36274302-36274527;36280057-36281260;36283469-36283509,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A36283509-36254045
ZNF702P,ENSG00000242779.7,ENSG00000242779.7:t:52986452-52986846,-0.0922;-0.1546;0.1255;0.0984,4.470e-01;7.656e-01;5.610e-01;4.762e-01,8.013e-02;1.832e-02;4.216e-02;7.187e-02,0.2916;0.2323;0.3778;0.0908,0.1583;0.0463;0.5721;0.2317,t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1,4,4,0;0;0;0,chr19,-,52986846-53037770;52986846-53037725;52986846-52993480;52986846-52990093,52986452-52986846;52990093-52990210;52993480-52993531;53037725-53037898,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A53037898-52986452
MICAL3,ENSG00000243156.9,ENSG00000243156.9:s:17816690-17816784,0.1153;-0.1153,5.609e-01;5.609e-01,5.209e-02;5.209e-02,0.3788;0.6212,0.5192;0.4808,s|1e1.1o1|1e2.1o1,2,3,0;0,chr22,-,17812557-17816690;17810813-17816690,17810703-17810813;17812507-17815669;17816690-17816784,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A17816784-17810703
MICAL3,ENSG00000243156.9,ENSG00000243156.9:s:17831854-17832107,0.0000;-0.0319;0.1679;-0.0894;-0.0006,2.270e-08;6.688e-02;7.603e-01;4.104e-01;2.595e-05,9.999e-01;4.133e-01;1.642e-02;8.539e-02;9.741e-01,0.0013;0.0764;0.1244;0.7739;0.0198,0.0018;0.0294;0.3072;0.6635;0.0018,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1,5,6,0;0;0;0;1,chr22,-,17830154-17831854;17827781-17831854;17826516-17831854;17823060-17831854;17822170-17831854,17822030-17822170;17822947-17823060;17826454-17826516;17827644-17827781;17830067-17830154;17831854-17832107,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A17832107-17822030
MICAL3,ENSG00000243156.9,ENSG00000243156.9:t:17810703-17810813,-0.1331;0.1331,6.793e-01;6.793e-01,3.103e-02;3.103e-02,0.5419;0.4581,0.3809;0.6191,t|1e1.1o1|1e2.1o1,2,3,0;0,chr22,-,17810813-17816690;17810813-17812507,17810703-17810813;17812507-17815669;17816690-17816784,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A17816784-17810703
MICAL3,ENSG00000243156.9,ENSG00000243156.9:t:17822947-17823060,-0.2042;-0.0266;0.2274;0.0138,8.845e-01;4.986e-02;9.542e-01;1.682e-02,5.823e-03;4.532e-01;1.632e-03;5.937e-01,0.8113;0.0746;0.0861;0.0347,0.5797;0.0305;0.3204;0.0627,t|1e1.1o1|1e2.1o1|1e3.1o1|i,4,4,0;0;0;1,chr22,-,17823060-17831854;17823060-17827644;17823060-17826454;17823061-17826453,17822947-17823060;17826454-17826516;17827644-17827781;17831854-17832107,17823061-17826453,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A17832107-17822947
MRPS31P5,ENSG00000243406.6,ENSG00000243406.6:s:52171158-52171248,-0.1812;0.1812,7.229e-01;7.229e-01,1.622e-02;1.622e-02,0.7943;0.2057,0.5696;0.4304,s|1e1.1o2|1e1.2o2,2,2,0;0,chr13,-,52170099-52171158;52170056-52171158,52169987-52170099;52171158-52171248,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A52171248-52169987
MRPS31P5,ENSG00000243406.6,ENSG00000243406.6:t:52189633-52190227,0.0000;0.1014;0.0000;-0.0554;-0.0307,1.632e-05;4.812e-01;1.632e-05;2.397e-01;1.111e-01,9.965e-01;6.720e-02;9.965e-01;1.955e-01;3.379e-01,0.0026;0.7771;0.0026;0.1175;0.0988,0.0035;0.9205;0.0035;0.0274;0.0370,t|1e1.4o4|2e1.1o4|2e1.2o4|2e1.3o4|2e2.1o1,5,3,0;1;0;1;0,chr13,-,52190227-52193852;52189914-52194254;52189914-52194223;52189914-52194158;52189914-52193111,52189633-52190227;52193111-52193233;52193852-52194465,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A52194465-52189633
FAM86DP,ENSG00000244026.6,ENSG00000244026.6:s:75430832-75430914,0.0104;-0.0013;0.1642;-0.1697,2.805e-02;3.444e-03;6.806e-01;6.677e-01,5.669e-01;8.197e-01;2.138e-02;2.071e-02,0.0319;0.0284;0.1330;0.8029,0.0542;0.0154;0.3354;0.5716,s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2,4,4,0;0;0;0,chr3,-,75429237-75430832;75427908-75430832;75426621-75430832;75426599-75430832,75426450-75426621;75427775-75427908;75429136-75429237;75430832-75430914,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A75430914-75426450
FAM86DP,ENSG00000244026.6,ENSG00000244026.6:s:75432808-75432870,-0.1506;0.1506,7.161e-01;7.161e-01,2.350e-02;2.350e-02,0.9264;0.0736,0.7388;0.2612,s|1e1.1o1|1e2.2o2,2,3,0;1,chr3,-,75430914-75432808;75426599-75432808,75426450-75426621;75430832-75430914;75432808-75432870,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A75432870-75426450
FAM86DP,ENSG00000244026.6,ENSG00000244026.6:t:75426450-75426621,0.1010;0.1493;-0.2726;-0.0023;0.0018,4.726e-01;6.701e-01;8.988e-01;9.701e-04;1.066e-03,6.642e-02;2.719e-02;3.189e-03;9.084e-01;8.959e-01,0.1274;0.0731;0.7545;0.0239;0.0126,0.2619;0.2587;0.4358;0.0021;0.0231,t|1e2.1o1|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1,5,5,0;1;0;1;0,chr3,-,75426621-75430832;75426599-75432808;75426599-75430832;75426599-75427775;75426599-75427427,75426450-75426621;75427427-75427692;75427775-75427908;75430832-75430914;75432808-75432870,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A75432870-75426450
FAM86DP,ENSG00000244026.6,ENSG00000244026.6:t:75432808-75432870,0.1378;-0.0053;-0.1306,5.922e-01;1.843e-01;6.558e-01,3.361e-02;2.328e-01;3.450e-02,0.2331;0.5975;0.1734,0.3956;0.6001;0.0042,t|1e1.1o1|1e2.1o2|1e2.2o2,3,3,0;0;0,chr3,-,75432870-75435015;75432870-75434918;75432870-75434725,75432808-75432870;75434725-75434969;75435015-75435110,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A75435110-75432808
DUXAP10,ENSG00000244306.11,ENSG00000244306.11:s:19331482-19331617,-0.1332;0.1546;-0.0155,6.599e-01;7.345e-01;6.379e-02,3.277e-02;2.066e-02;4.422e-01,0.2265;0.6911;0.0773,0.0713;0.8737;0.0531,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr14,-,19331006-19331482;19325781-19331482;19307111-19331482,19307021-19307111;19324359-19325781;19330820-19331006;19331482-19331617,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A19331617-19307021
DUXAP10,ENSG00000244306.11,ENSG00000244306.11:s:19333702-19333813,0.0712;-0.1177;0.0234,3.452e-01;6.022e-01;1.533e-02,1.315e-01;4.575e-02;5.526e-01,0.4067;0.5719;0.0232,0.5074;0.4269;0.0655,s|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;0;1,chr14,-,19331972-19333702;19331948-19333702;19331617-19333702,19331482-19331617;19331835-19331972;19333702-19333813,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A19333813-19331482
DUXAP10,ENSG00000244306.11,ENSG00000244306.11:t:19324359-19325781,0.1201;-0.1201,5.768e-01;5.768e-01,4.610e-02;4.610e-02,0.6695;0.3305,0.8306;0.1694,t|1e1.1o1|i,2,2,0;1,chr14,-,19325781-19331482;19325782-19330819,19324359-19325781;19331482-19331617,19325782-19330819,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A19331617-19324359
RP11-529F4.1,ENSG00000244932.2,ENSG00000244932.2:s:129389889-129390096,0.0324;0.0494;-0.1067,1.170e-01;2.427e-01;5.016e-01,3.315e-01;1.912e-01;6.013e-02,0.0082;0.0424;0.9481,0.0781;0.1358;0.7873,s|1e1.1o2|1e2.1o1|i,3,3,1;1;1,chr3,+,129390096-129393168;129390096-129393635;129390097-129393167,129389889-129390096;129393168-129393431;129393635-na,129390097-129393167,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A129393645-129389889
ZNF585B,ENSG00000245680.11,ENSG00000245680.11:s:37210441-37210549,-0.0932;-0.0016;0.0000;0.1078,4.302e-01;7.757e-04;1.072e-05;4.867e-01,7.227e-02;9.306e-01;9.964e-01;5.638e-02,0.7139;0.0183;0.0036;0.2676,0.5520;0.0038;0.0038;0.4398,s|1e1.1o1|1e2.1o1|1e3.1o1|2e1.1o1,4,4,0;0;1;0,chr19,-,37207254-37210459;37199054-37210459;37190150-37210459;37207254-37210441,37190024-37190476;37198939-37199054;37207040-37207254;37210441-37210549,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A37210549-37190024
ZNF585B,ENSG00000245680.11,ENSG00000245680.11:t:37198939-37199054,-0.0058;0.2236;-0.1938,1.067e-02;8.422e-01;7.799e-01,7.622e-01;6.727e-03;1.185e-02,0.0312;0.7216;0.2466,0.0076;0.9820;0.0090,t|1e1.1o2|1e2.1o1|1e3.1o1,3,4,0;0;0,chr19,-,37199054-37210459;37199054-37207040;37199054-37199400,37198939-37199054;37199400-37199497;37207040-37207254;37210441-37210549,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A37210549-37198939
ZNF585B,ENSG00000245680.11,ENSG00000245680.11:t:37207040-37207254,-0.0000;-0.1031;0.1033,1.839e-05;4.682e-01;4.691e-01,9.943e-01;6.097e-02;6.080e-02,0.0049;0.7209;0.2745,0.0051;0.5533;0.4412,t|1e1.1o1|1e2.1o2|1e2.2o2,3,3,0;0;0,chr19,-,37207254-37217618;37207254-37210459;37207254-37210441,37207040-37207254;37210441-37210549;37217618-37218153,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A37218153-37207040
RASSF8-AS1,ENSG00000246695.8,ENSG00000246695.8:t:25956639-25956764,0.0007;-0.0002;-0.0591;-0.0096;-0.0423;-0.0004;0.0082;0.1642;-0.0212,1.142e-04;1.549e-05;3.173e-01;1.175e-02;1.494e-01;3.372e-05;6.925e-03;6.976e-01;3.102e-02,9.708e-01;9.905e-01;1.261e-01;6.557e-01;2.850e-01;9.831e-01;7.419e-01;2.052e-02;5.309e-01,0.0010;0.0095;0.4566;0.0493;0.1038;0.0124;0.0010;0.2978;0.0609,0.0134;0.0012;0.3670;0.0248;0.0423;0.0012;0.0414;0.4983;0.0012,t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|2e1.1o1|2e2.1o1|2e3.1o2|2e4.1o1,9,5,0;0;0;0;1;0;0;0;0,chr12,-,25956764-25959326;25956764-25958932;25956764-25958019;25956764-25957876;25956764-25957453;25956761-25959326;25956761-25958932;25956761-25958019;25956761-25957453,25956639-25956764;25957453-25957585;25957876-25958578;25958932-25959065;25959326-25959765,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A25959765-25956639
UBL7-AS1,ENSG00000247240.8,ENSG00000247240.8:s:74479044-74479278,-0.0031;0.1062;-0.1004;0.0015,2.003e-03;5.128e-01;4.845e-01;8.203e-04,8.786e-01;6.300e-02;7.150e-02;9.351e-01,0.0292;0.7510;0.2192;0.0036,0.0029;0.9015;0.0779;0.0146,s|1e1.1o1|1e2.1o2|1e3.1o1|1e4.1o1,4,5,0;0;1;0,chr15,+,74479278-74480621;74479278-74481051;74479278-74489589;74479278-74513330,74479044-74479278;74480621-74480914;74481051-74481302;74489589-na;74513330-74513636,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A74513636-74479044
UBL7-AS1,ENSG00000247240.8,ENSG00000247240.8:t:74479044-74479278,-0.0001;-0.1423;0.1437,2.284e-05;6.668e-01;6.698e-01,9.944e-01;2.892e-02;2.826e-02,0.0055;0.2333;0.7619,0.0040;0.0541;0.9417,t|1e2.1o1|2e1.3o3|2e2.1o1,3,3,0;0;0,chr15,+,74466130-74479044;74462098-74479060;74466130-74479060,74461883-74462098;74466036-74466130;74479044-74479278,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A74479278-74461883
TMEM161B-AS1,ENSG00000247828.8,ENSG00000247828.8:s:88270526-88274314,-0.0000;-0.0000;-0.0793;0.0123;-0.0320;0.1027;-0.0000,1.980e-09;1.980e-09;3.725e-01;6.417e-03;1.057e-01;5.119e-01;3.569e-07,1.000e+00;1.000e+00;1.085e-01;6.794e-01;3.498e-01;6.938e-02;9.983e-01,0.0010;0.0010;0.7934;0.0083;0.0967;0.0834;0.0081,0.0010;0.0010;0.6905;0.0513;0.0510;0.2039;0.0010,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2|1e5.1o1|1e6.1o1|2e3.1o1,7,7,0;0;0;0;0;0;0,chr5,+,88270585-88275911;88270585-88281144;88270585-88282042;88270585-88285744;88270585-88410073;88270585-88436273;88270741-88282042,88270526-88274314;88275911-88276222;88281073-88281197;88281851-88282106;88285741-88287092;88408981-88410194;88436273-88439337,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A88439337-88270526
