# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/noDox-dox00125.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/noDox-dox00125.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "dox00125": 3,
#         "noDox": 3
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	noDox_mean_psi	dox00125_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
CPEB2	ENSG00000137449.17	ENSG00000137449.17:t:15017188-15017434	0.0932;-0.1360;0.0181	4.645e-01;7.296e-01;1.307e-01	7.959e-02;2.220e-02;3.104e-01	0.4294;0.2117;0.3482	0.5547;0.0692;0.3733	t|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	chr4	+	15007586-15017188;15007595-15017188;15008427-15017188	15007305-15007595;15008338-15008427;15017188-15017434		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A15017434-15007305
CREBZF	ENSG00000137504.15	ENSG00000137504.15:t:85657742-85660597	-0.1852;0.0498;0.1123	8.256e-01;2.415e-01;5.290e-01	9.608e-03;1.876e-01;5.292e-02	0.6693;0.1568;0.1770	0.4573;0.2037;0.3105	t|1e1.1o1|1e2.1o1|i	3	3	0;0;0	chr11	-	85660597-85662389;85660597-85661637;85660598-85661636	85657742-85660597;85661637-85661749;85661953-85662457	85660598-85661636	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A85662457-85657742
PI15	ENSG00000137558.9	ENSG00000137558.9:s:74824534-74824675	-0.1118;0.0248;0.0607;0.0019	4.980e-01;1.658e-01;3.013e-01;2.884e-04	5.178e-02;2.537e-01;1.468e-01;9.219e-01	0.3183;0.5992;0.0780;0.0039	0.1803;0.6428;0.1621;0.0220	s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1	4	3	0;0;1;1	chr8	+	74824675-74825182;74824675-74825210;74824675-74825257;74824675-74843981	74824534-74824675;74824786-74825522;74843981-74844099		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A74844099-74824534
MAPKBP1	ENSG00000137802.14	ENSG00000137802.14:s:41814550-41814739	-0.1062;0.1062	5.302e-01;5.302e-01	5.970e-02;5.970e-02	0.8967;0.1033	0.7627;0.2373	s|1e1.1o1|1e2.1o1	2	3	0;0	chr15	+	41814739-41815259;41814739-41815624	41814550-41814739;41815259-41815405;41815624-41815799		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A41815799-41814550
KIF23	ENSG00000137807.16	ENSG00000137807.16:s:69440308-69440487	-0.1029;0.1029	5.303e-01;5.303e-01	6.483e-02;6.483e-02	0.4203;0.5797	0.2974;0.7026	s|1e1.1o1|1e2.1o2	2	3	0;0	chr15	+	69440487-69440768;69440487-69444790	69440308-69440487;69440768-69441079;69443605-69445041		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A69445041-69440308
HAUS2	ENSG00000137814.12	ENSG00000137814.12:s:42558198-42558290	-0.1152;0.0391;0.0525	5.911e-01;6.001e-02;2.062e-01	4.828e-02;4.095e-01;2.242e-01	0.8803;0.0169;0.1030	0.7420;0.0748;0.1760	s|1e1.1o1|1e2.1o1|1e3.1o2	3	4	0;0;0	chr15	+	42558290-42559339;42558290-42560782;42558290-42561270	42558198-42558290;42559339-42559408;42560782-42560870;42561270-42561687		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A42561687-42558198
HAUS2	ENSG00000137814.12	ENSG00000137814.12:t:42560782-42560870	0.1110;-0.1110	5.522e-01;5.522e-01	5.476e-02;5.476e-02	0.0498;0.9502	0.1886;0.8114	t|1e1.1o1|1e2.1o1	2	3	0;0	chr15	+	42558290-42560782;42559408-42560782	42558198-42558290;42559339-42559408;42560782-42560870		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A42560870-42558198
UACA	ENSG00000137831.15	ENSG00000137831.15:s:70678099-70678206	0.1610;-0.1610	7.450e-01;7.450e-01	1.704e-02;1.704e-02	0.7345;0.2655	0.9147;0.0853	s|1e1.1o1|1e2.1o1	2	3	0;0	chr15	-	70677140-70678099;70676591-70678099	70676307-70676591;70677108-70677140;70678099-70678206		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A70678206-70676307
UACA	ENSG00000137831.15	ENSG00000137831.15:t:70676307-70676591	-0.1050;0.1050	5.238e-01;5.238e-01	6.200e-02;6.200e-02	0.2095;0.7905	0.0870;0.9130	t|1e1.1o1|1e2.1o1	2	3	0;0	chr15	-	70676591-70678099;70676591-70677108	70676307-70676591;70677108-70677140;70678099-70678206		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A70678206-70676307
STRA6	ENSG00000137868.19	ENSG00000137868.19:s:74193067-74193136	0.1459;-0.1459	6.827e-01;6.827e-01	2.541e-02;2.541e-02	0.6603;0.3397	0.8394;0.1606	s|1e1.1o1|i	2	2	1;1	chr15	-	74191491-74193067;74192009-74193066	74191424-74191491;74193067-74193136	74192009-74193066	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A74193136-74191424
STRA6	ENSG00000137868.19	ENSG00000137868.19:s:74193800-74193922	0.1816;-0.1817;0.0001	9.804e-01;9.992e-01;6.356e-21	6.519e-08;9.368e-11;9.935e-01	0.0466;0.9396;0.0156	0.2184;0.7491;0.0313	s|1e1.1o1|1e2.1o1|i	3	3	1;0;1	chr15	-	74193136-74193800;74191491-74193800;74193137-74193799	74191424-74191491;74193067-74193136;74193800-74193922	74193137-74193799	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A74193922-74191424
STRA6	ENSG00000137868.19	ENSG00000137868.19:t:74182343-74182878	0.0000;-0.1032;0.0002;0.0000;0.0000;0.0000;0.0966	6.302e-21;5.215e-01;6.368e-21;6.302e-21;6.302e-21;6.302e-21;4.542e-01	1.000e+00;7.670e-02;9.921e-01;1.000e+00;1.000e+00;1.000e+00;1.027e-01	0.0057;0.7026;0.0198;0.0012;0.0132;0.0003;0.2570	0.0033;0.5965;0.0322;0.0001;0.0101;0.0001;0.3544	t|1e1.1o1|1e2.1o2|1e2.2o2|2e2.1o2|3e2.1o2|3e2.2o2|i	7	3	0;0;0;1;1;1;1	chr15	-	74182460-74184980;74182460-74183856;74182460-74183253;74182446-74183856;74182443-74183856;74182443-74183253;74182879-74183252	74182343-74182878;74183253-74184119;74184980-74185055	74182879-74183252	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A74185055-74182343
STRA6	ENSG00000137868.19	ENSG00000137868.19:t:74191424-74191491	-0.1808;0.1484;0.0000;0.0000;0.0120	9.938e-01;9.277e-01;6.303e-21;6.302e-21;7.091e-07	1.372e-08;4.798e-05;9.999e-01;1.000e+00;6.879e-01	0.9433;0.0291;0.0097;0.0001;0.0164	0.7604;0.1707;0.0236;0.0002;0.0488	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|i	5	5	0;1;1;0;1	chr15	-	74191491-74193800;74191491-74193067;74191491-74192664;74191491-74191641;74191492-74191640	74191424-74191491;74191641-74192008;74192664-na;74193067-74193136;74193800-74193922	74191492-74191640	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A74193922-74191424
SEMA6D	ENSG00000137872.17	ENSG00000137872.17:s:47766105-47766182	-0.1128;0.1128	5.118e-01;5.118e-01	4.803e-02;4.803e-02	0.4015;0.5985	0.2520;0.7480	s|1e1.1o2|1e1.2o2	2	2	0;0	chr15	+	47766182-47766577;47766182-47766616	47766105-47766182;47766577-47766677		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A47766677-47766105
TTLL7	ENSG00000137941.17	ENSG00000137941.17:s:83998931-83999150	-0.1493;0.1173;0.0067;0.0051;-0.0012	6.696e-01;5.626e-01;5.709e-02;2.980e-03;1.659e-03	2.482e-02;4.673e-02;4.615e-01;8.093e-01;8.259e-01	0.6638;0.2004;0.0878;0.0113;0.0306	0.4749;0.3623;0.1104;0.0363;0.0286	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;1;1;0;0	chr1	-	83952387-83998931;83951976-83998931;83938016-83998931;83933766-83998931;83929230-83998931	83929136-83929230;83933608-83933766;83937852-83938016;83951845-83951976;83952187-83952387;83998931-83999150		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A83999150-83929136
RABGGTB	ENSG00000137955.16	ENSG00000137955.16:t:75787496-75788783	-0.1513;0.1099;0.0372;-0.0133;0.0047	6.851e-01;5.320e-01;1.504e-01;4.191e-02;6.527e-03	2.342e-02;5.658e-02;2.796e-01;5.106e-01;6.767e-01	0.6040;0.1395;0.1134;0.0851;0.0398	0.4376;0.2710;0.1733;0.0688;0.0507	t|1e1.1o1|1e2.1o4|1e2.2o4|1e2.3o4|1e2.4o4	5	3	0;0;0;0;0	chr1	+	75786274-75787497;75786797-75787497;75786865-75787497;75786916-75787497;75786965-75787497	75786197-75786274;75786699-75786965;75787496-75788783		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A75788783-75786197
SLC44A5	ENSG00000137968.16	ENSG00000137968.16:s:75211468-75211552	-0.1723;0.1495;0.0028	7.946e-01;7.271e-01;2.284e-03	1.240e-02;2.069e-02;8.639e-01	0.9698;0.0252;0.0063	0.7695;0.2070;0.0305	s|1e1.1o1|1e2.1o1|i	3	3	0;0;1	chr1	-	75206719-75211468;75203833-75211468;75206720-75211467	75202131-75203833;75204475-75206719;75211468-75211552	75206720-75211467	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A75211552-75202131
CGREF1	ENSG00000138028.16	ENSG00000138028.16:s:27101490-27101888	-0.0000;-0.0333;0.1025;-0.0536	6.302e-21;1.043e-01;5.236e-01;2.359e-01	1.000e+00;3.485e-01;5.878e-02;1.991e-01	0.0010;0.1876;0.0010;0.8105	0.0010;0.1353;0.1290;0.7342	s|1e2.1o2|3e1.1o2|4e1.2o2|i	4	3	0;0;1;0	chr2	-	27100542-27101788;27101461-27101513;27101387-27101490;27101462-27101489	27100416-27100542;27100594-27101461;27101490-27101888	27101462-27101489	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A27101888-27100416
CALHM2	ENSG00000138172.11	ENSG00000138172.11:t:103450025-103450099	-0.0002;0.2620;-0.0002;-0.2551	3.738e-04;9.052e-01;3.738e-04;8.813e-01	9.756e-01;2.899e-03;9.756e-01;3.904e-03	0.0076;0.0368;0.0076;0.9485	0.0050;0.3389;0.0050;0.6505	t|1e1.1o1|1e2.1o1|1e3.1o1|i	4	4	1;0;1;0	chr10	-	103450099-103452156;103450099-103451083;103450099-103450709;103450100-103450295	103450025-103450099;103450296-103450800;103451083-103451588;103452156-103452402	103450100-103450295	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A103452402-103450025
SMARCAL1	ENSG00000138375.13	ENSG00000138375.13:t:216413856-216414363	0.0113;0.0231;0.0010;0.0784;-0.1102;-0.0094	7.025e-02;1.471e-01;2.144e-04;3.594e-01;5.361e-01;8.839e-03	4.262e-01;2.822e-01;9.589e-01;1.306e-01;5.655e-02;7.143e-01	0.0809;0.6318;0.0017;0.0107;0.2395;0.0417	0.0994;0.6767;0.0148;0.1132;0.0868;0.0013	t|1e1.1o4|1e1.2o4|1e1.3o4|1e1.4o4|1e2.1o2|1e2.2o2	6	3	0;0;0;0;0;0	chr2	+	216412603-216413856;216412648-216413856;216412717-216413856;216412734-216413856;216412798-216413856;216412936-216413856	216412414-216412734;216412743-216412936;216413856-216414363		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A216414363-216412414
NAB1	ENSG00000138386.17	ENSG00000138386.17:s:190653725-190653780	-0.0616;0.2187;-0.0905	3.081e-01;9.377e-01;3.964e-01	1.087e-01;1.749e-03;6.761e-02	0.6288;0.0069;0.3627	0.5069;0.2531;0.2453	s|1e1.1o1|1e2.1o2|i	3	3	0;1;1	chr2	+	190653780-190655977;190653780-190659158;190653781-190655976	190653725-190653780;190655977-190656159;190659059-190659648	190653781-190655976	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A190659648-190653725
NAB1	ENSG00000138386.17	ENSG00000138386.17:t:190649831-190649982	-0.0552;0.1127;0.0004;-0.0398;-0.0107	2.414e-01;5.049e-01;6.891e-05;1.359e-01;1.978e-01	1.925e-01;4.804e-02;9.827e-01;3.009e-01;2.174e-01	0.1257;0.3776;0.0024;0.1054;0.3821	0.0475;0.5281;0.0025;0.0350;0.3740	t|1e1.2o2|1e2.1o1|2e1.1o2|2e1.2o2|2e2.1o1	5	3	0;1;1;1;0	chr2	+	190648971-190649831;190649360-190649831;190648958-190649846;190648971-190649846;190649360-190649846	190648895-190648971;190649070-190649360;190649831-190649982		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A190649982-190648895
SECISBP2L	ENSG00000138593.9	ENSG00000138593.9:t:49017548-49017793	-0.1464;0.1464	7.395e-01;7.395e-01	2.086e-02;2.086e-02	0.2906;0.7094	0.1238;0.8762	t|1e1.1o1|1e2.1o1	2	3	0;0	chr15	-	49017628-49027365;49017628-49019418	49017548-49017793;49019418-49019647;49027365-49027480		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A49027480-49017548
SHF	ENSG00000138606.19	ENSG00000138606.19:t:45170666-45172078	0.0026;0.0000;0.1197;-0.0879;-0.0160	1.262e-02;6.697e-21;6.532e-01;4.277e-01;5.654e-02	6.700e-01;1.000e+00;3.354e-02;9.659e-02;4.503e-01	0.0916;0.0004;0.1693;0.3671;0.3804	0.0845;0.0025;0.2938;0.2602;0.3548	t|1e1.1o1|1e2.2o2|2e1.1o1|2e2.1o2|2e2.2o2	5	3	0;0;1;0;0	chr15	-	45172078-45175219;45172078-45172147;45172002-45175219;45172002-45172149;45172002-45172147	45170666-45172078;45172147-45172318;45175219-45175326		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A45175326-45170666
FAM13A	ENSG00000138640.15	ENSG00000138640.15:s:88822976-88823361	-0.0414;0.1275;-0.0790	2.660e-01;5.280e-01;3.689e-01	1.349e-01;3.840e-02;1.118e-01	0.5969;0.2599;0.1328	0.5383;0.4412;0.0228	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr4	-	88805052-88822976;88790627-88822976;88787932-88822976	88787753-88787932;88790586-88790627;88805011-88805052;88822976-88823361		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A88823361-88787753
HERC3	ENSG00000138641.18	ENSG00000138641.18:s:88595557-88595614	0.0431;0.0146;-0.1859;0.0563	1.711e-01;2.593e-02;8.577e-01;2.161e-01	2.572e-01;5.938e-01;7.114e-03;2.164e-01	0.0360;0.0037;0.9560;0.0037	0.1016;0.0476;0.7511;0.0952	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	4	4	0;0;0;1	chr4	+	88595614-88597950;88595614-88597969;88595614-88605795;88595614-88649840	88595557-88595614;88597950-88598087;88605794-88606049;88649840-88649999		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A88649999-88595557
HERC6	ENSG00000138642.15	ENSG00000138642.15:t:88442234-88443097	0.0001;-0.0094;-0.1346;0.1480;0.0001	2.335e-05;1.547e-01;6.180e-01;6.753e-01;2.335e-05	9.956e-01;2.601e-01;3.198e-02;2.454e-02;9.956e-01	0.0026;0.6476;0.2719;0.0881;0.0026	0.0038;0.6100;0.0972;0.2702;0.0038	t|1e2.1o1|1e3.1o1|2e1.1o1|3e1.1o1|i	5	4	1;0;1;1;1	chr4	+	88440057-88442234;88440250-88442234;88420428-88442441;88420428-88442465;88440641-88442233	88420356-88420428;88439845-88440057;88440148-88440640;88442234-88443097	88440641-88442233	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A88443097-88420356
ZGRF1	ENSG00000138658.16	ENSG00000138658.16:s:112605560-112606091	0.0240;-0.1428;0.0314;0.0000;0.0381	3.885e-02;6.727e-01;1.688e-01;1.573e-08;1.641e-01	4.896e-01;2.677e-02;2.516e-01;9.999e-01;2.621e-01	0.0157;0.3948;0.4003;0.0014;0.1718	0.0659;0.2280;0.4502;0.0016;0.2515	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|i	5	5	1;0;1;0;1	chr4	-	112604857-112606008;112603697-112606008;112589874-112606008;112587929-112606008;112603698-112605559	na-112604857;112587280-112587929;112589630-112589874;112603524-112603697;112605560-112606091	112603698-112605559	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A112606091-112587280
ZGRF1	ENSG00000138658.16	ENSG00000138658.16:s:112636695-112636995	0.1999;-0.1999	8.548e-01;8.548e-01	6.786e-03;6.786e-03	0.0972;0.9028	0.3141;0.6859	s|1e1.1o1|2e1.1o1	2	2	0;0	chr4	-	112633242-112636851;112633242-112636695	112633156-112633242;112636695-112636995		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A112636995-112633156
KIAA1109	ENSG00000138688.16	ENSG00000138688.16:s:122325230-122325320	0.0117;0.1796;-0.1852;-0.0146	8.582e-03;7.727e-01;7.951e-01;1.911e-02	6.608e-01;1.302e-02;1.129e-02;5.860e-01	0.0201;0.5640;0.3453;0.0631	0.0476;0.7850;0.1228;0.0335	s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2	4	4	0;0;0;1	chr4	+	122325320-122325685;122325320-122325855;122325320-122328104;122325320-122328199	122325230-122325320;122325685-122325784;122325855-122325917;122327872-122328357		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A122328357-122325230
KIAA1109	ENSG00000138688.16	ENSG00000138688.16:t:122327872-122328357	-0.1956;0.2273;-0.0157	7.588e-01;8.131e-01;4.792e-02	1.197e-02;7.446e-03;4.849e-01	0.4443;0.4748;0.0806	0.2026;0.7387;0.0534	t|1e1.1o1|1e2.1o1|2e1.1o1	3	3	0;0;1	chr4	+	122325320-122328104;122325917-122328104;122325320-122328199	122325230-122325320;122325855-122325917;122327872-122328357		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A122328357-122325230
BMPR1B	ENSG00000138696.11	ENSG00000138696.11:s:94875831-94875900	0.1092;0.0805;-0.2523	4.686e-01;3.984e-01;9.199e-01	5.476e-02;7.137e-02;2.562e-03	0.1158;0.5699;0.3302	0.2606;0.6982;0.0380	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;1	chr4	+	94875900-94898964;94875900-94996040;94875900-95104408	94875831-94875900;94898964-94899050;94995796-94996134;95104355-95104567		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A95104567-94875831
BMPR1B	ENSG00000138696.11	ENSG00000138696.11:s:95104355-95104567	-0.1168;0.1168	6.117e-01;6.117e-01	4.344e-02;4.344e-02	0.9797;0.0203	0.8430;0.1570	s|1e1.1o1|1e2.1o1	2	3	0;1	chr4	+	95104567-95114720;95104567-95115685	95104355-95104567;95114720-95114827;95115685-95115787		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A95115787-95104355
BMPR1B	ENSG00000138696.11	ENSG00000138696.11:t:95104355-95104567	-0.1982;0.2036;-0.0000;-0.0000;-0.0000	9.027e-01;9.088e-01;5.272e-06;5.272e-06;5.272e-06	4.470e-03;3.980e-03;9.983e-01;9.983e-01;9.983e-01	0.2499;0.7418;0.0029;0.0029;0.0029	0.0210;0.9733;0.0020;0.0020;0.0020	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	1;0;0;0;0	chr4	+	94875900-95104408;94996134-95104408;94996384-95104408;95051772-95104408;95091627-95104408	94875831-94875900;94995796-94996134;94996232-94996384;95051677-95051772;95091434-95091627;95104355-95104567		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A95104567-94875831
PDE5A	ENSG00000138735.16	ENSG00000138735.16:t:119606709-119607297	0.1272;-0.0581;-0.0643	4.829e-01;3.020e-01;3.490e-01	3.943e-02;1.327e-01;1.052e-01	0.5884;0.1059;0.3164	0.7445;0.0575;0.1915	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr4	-	119607297-119628520;119607297-119627995;119607297-119627150	119606709-119607297;119627150-119627633;119627995-119628084;119628520-119628804		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A119628804-119606709
BMP2K	ENSG00000138756.19	ENSG00000138756.19:t:78826037-78826155	-0.1320;0.0377;0.0990;-0.0045;-0.0000	6.094e-01;1.659e-01;4.744e-01;5.628e-03;5.535e-06	3.506e-02;2.659e-01;7.958e-02;8.246e-01;9.982e-01	0.8958;0.0637;0.0031;0.0213;0.0031	0.7542;0.1217;0.1290;0.0018;0.0018	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1	5	5	0;1;1;1;1	chr4	+	78776721-78826037;78776753-78826037;78781894-78826037;78814639-78826037;78814675-78826037	na-78814639;na-78814675;78776342-78776753;78781799-78781894;78826037-78826155		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A78826155-78776342
BMP2K	ENSG00000138756.19	ENSG00000138756.19:t:78910610-78916365	-0.0288;-0.1037;0.1564	1.327e-01;4.780e-01;6.672e-01	3.068e-01;5.849e-02;2.278e-02	0.1782;0.4648;0.3540	0.1204;0.3220;0.5584	t|1e1.2o2|1e2.1o1|1e3.1o1	3	4	1;1;0	chr4	+	78872798-78910610;78878891-78910610;78887284-78910610	78872328-78872798;78878734-78879969;78887174-78887284;78910610-78916365		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A78916365-78872328
G3BP2	ENSG00000138757.15	ENSG00000138757.15:s:75724056-75724176	-0.0000;-0.0000;-0.0000;0.0145;0.0079;-0.0000;0.0308;0.0437;-0.0000;-0.0000;-0.1580;-0.0000	5.881e-06;5.881e-06;5.881e-06;1.130e-01;1.135e-02;5.881e-06;9.900e-02;1.910e-01;5.881e-06;5.881e-06;6.440e-01;5.881e-06	9.986e-01;9.986e-01;9.986e-01;3.364e-01;7.281e-01;9.986e-01;3.649e-01;2.353e-01;9.986e-01;9.986e-01;2.294e-02;9.986e-01	0.0015;0.0015;0.0015;0.0857;0.0015;0.0015;0.0015;0.0512;0.0015;0.0015;0.8393;0.0015	0.0012;0.0012;0.0012;0.1204;0.0304;0.0012;0.0626;0.1234;0.0012;0.0012;0.6286;0.0012	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.2o2|1e4.1o1|1e5.1o1|1e6.1o2|1e6.2o2|1e7.1o1|1e8.1o2|1e9.2o2|1e10.1o1	12	11	0;0;0;1;0;0;0;0;0;0;0;0	chr4	-	75723734-75724056;75723511-75724056;75723495-75724056;75722244-75724056;75720969-75724056;75713336-75724056;75695073-75724056;75694929-75724056;75662841-75724056;75662525-75724056;75662049-75724056;75658924-75724056	75658843-75658924;75661515-75662073;75662213-75662525;75662690-75662841;75694793-75695073;75713126-75713336;75720877-75720969;75721888-75722247;75723466-75723511;75723705-75723734;75724056-75724176		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A75724176-75658843
CENPE	ENSG00000138778.13	ENSG00000138778.13:s:103140256-103140414	0.0000;0.2104;-0.2244	6.701e-21;9.461e-01;9.649e-01	9.994e-01;1.928e-03;9.696e-04	0.0012;0.1609;0.8378	0.0146;0.3771;0.6107	s|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;1	chr4	-	103140079-103140256;103138452-103140256;103138449-103140256	103138351-103138452;103139963-103140079;103140256-103140414		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A103140414-103138351
CENPE	ENSG00000138778.13	ENSG00000138778.13:t:103138351-103138452	0.2159;-0.1611;-0.0381	9.583e-01;8.276e-01;8.199e-02	1.296e-03;1.173e-02;3.743e-01	0.1435;0.7632;0.0922	0.3661;0.5947;0.0386	t|1e1.1o1|2e1.1o1|2e2.1o1	3	3	0;1;0	chr4	-	103138452-103140256;103138449-103140256;103138449-103139789	103138351-103138452;103139789-103139941;103140256-103140414		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A103140414-103138351
INTS12	ENSG00000138785.15	ENSG00000138785.15:s:105703648-105703809	0.1538;-0.1538	7.139e-01;7.139e-01	2.113e-02;2.113e-02	0.0390;0.9610	0.2314;0.7686	s|1e1.1o1|1e2.1o1	2	3	0;0	chr4	-	105703023-105703648;105700014-105703648	105699850-105700016;105702886-105703023;105703648-105703809		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A105703809-105699850
MAPK8IP3	ENSG00000138834.14	ENSG00000138834.14:t:1747029-1747067	0.0000;-0.1101;-0.0357;0.1364;0.0140	6.302e-21;5.762e-01;1.719e-01;7.333e-01;5.210e-02	1.000e+00;5.481e-02;2.563e-01;2.357e-02;4.677e-01	0.0007;0.2228;0.4223;0.1445;0.1991	0.0009;0.0999;0.3739;0.2975;0.2248	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|i	5	4	1;1;0;0;0	chr16	+	1729578-1747029;1743383-1747029;1743476-1747029;1745103-1747029;1745104-1747028	1729487-1729578;1743332-1743476;1744978-1745103;1747029-1747067	1745104-1747028	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A1747067-1729487
RNF185	ENSG00000138942.16	ENSG00000138942.16:s:31160182-31160303	-0.0390;-0.0000;-0.0100;0.1066;-0.0147;-0.0000	1.197e-01;1.547e-10;6.851e-04;5.502e-01;2.182e-02;6.698e-21	3.218e-01;9.990e-01;7.269e-01;5.866e-02;5.817e-01;9.998e-01	0.2032;0.0158;0.0419;0.5743;0.1455;0.0128	0.1504;0.0095;0.0193;0.6935;0.1189;0.0054	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	6	7	1;1;0;0;0;1	chr22	+	31160303-31176262;31160303-31182787;31160303-31182969;31160303-31187047;31160303-31192684;31160303-31201498	31160182-31160303;31176262-31176417;31182787-31182894;31182969-31183066;31187047-31187270;31192684-31192702;31201498-31201615		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A31201615-31160182
