#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000643376.1	206	0.42728	6.73468017578	1	0.998388	coding
ENST00000369780.9	575	0.36172	8.89068603516	1	1	coding
ENST00000437579.1	199	0.3741	9.66119384766	-1	0.211138	noncoding
ENST00000332674.9	296	0.34023	6.84490966797	1	0.999825	coding
ENST00000453116.5	226	0.43699	9.76434326172	-1	0.337136	noncoding
ENST00000239007.11	229	0.33035	6.56829833984	1	0.993831	coding
ENST00000651495.1	193	0.33764	6.76446533203	1	0.963257	coding
ENST00000651811.1	193	0.34054	6.76446533203	1	0.965998	coding
ENST00000651467.1	193	0.32905	6.76446533203	1	0.953997	coding
ENST00000650843.1	212	0.34054	6.56121826172	1	0.989129	coding
ENST00000650696.1	193	0.32905	6.76446533203	1	0.953997	coding
ENST00000652463.1	193	0.33589	6.76446533203	1	0.961512	coding
ENST00000650810.1	193	0.34054	6.76446533203	1	0.965998	coding
ENST00000650952.1	193	0.37258	6.76446533203	1	0.985866	coding
ENST00000652028.1	193	0.32905	6.76446533203	1	0.953997	coding
ENST00000651848.1	193	0.3337	6.76446533203	1	0.959227	coding
ENST00000448814.7	93	0.37865	9.41546630859	1	0.179339	noncoding
ENST00000447005.5	71	0.41724	8.88995361328	1	0.10518	noncoding
ENST00000454061.5	104	0.40088	10.176940918	1	0.350785	noncoding
ENST00000423273.5	68	0.35283	9.30108642578	1	0.0477783	noncoding
ENST00000605742.5	93	0.43504	9.41546630859	1	0.359667	noncoding
ENST00000436562.1	71	0.40843	8.88995361328	1	0.0942197	noncoding
ENST00000605265.1	188	0.30952	8.93145751953	1	0.757937	coding
ENST00000398289.2	48	0.3603	9.42913818359	1	0.0221382	noncoding
ENST00000369287.8	899	0.39719	5.93695068359	1	1	coding
ENST00000648613.1	899	0.37669	5.93695068359	1	1	coding
ENST00000497592.1	26	0.36075	10.9032592773	1	0.0129393	noncoding
ENST00000490661.1	79	0.44879	7.89166259766	1	0.200878	noncoding
ENST00000369285.7	212	0.37159	4.85198974609	1	0.999005	coding
ENST00000369286.1	212	0.39581	4.85198974609	1	0.999486	coding
ENST00000369250.7	739	0.4812	5.14520263672	1	1	coding
ENST00000369246.1	102	0.38827	4.67926025391	1	0.600869	coding
ENST00000369248.9	766	0.41062	5.13092041016	1	1	coding
ENST00000411414.1	46	0.43168	6.08892822266	1	0.0297194	noncoding
ENST00000369043.8	519	0.33929	6.61895751953	1	1	coding
ENST00000224652.12	519	0.34314	8.17205810547	1	1	coding
ENST00000540606.7	512	0.33105	7.12518310547	1	1	coding
ENST00000369040.9	476	0.33929	7.45269775391	1	1	coding
ENST00000690355.1	562	0.34314	7.45733642578	1	1	coding
ENST00000690748.1	363	0.30191	8.30474853516	1	0.999669	coding
ENST00000688526.1	347	0.33446	8.98760986328	1	0.999785	coding
ENST00000689455.1	404	0.44614	6.34588623047	1	1	coding
ENST00000691728.1	114	0.39048	7.59686279297	1	0.460173	noncoding
ENST00000689974.1	184	0.46118	5.34747314453	-1	0.226874	noncoding
ENST00000690838.1	56	0.3115	5.82977294922	1	0.0262132	noncoding
ENST00000437593.1	71	0.4224	8.00018310547	1	0.100992	noncoding
ENST00000636460.1	56	0.4252	5.82977294922	1	0.0575208	noncoding
ENST00000493951.5	30	0.4433	11.7229614258	1	0.0311215	noncoding
ENST00000369001.5	576	0.44421	5.24468994141	1	1	coding
ENST00000492237.5	30	0.41839	11.7229614258	1	0.0217083	noncoding
ENST00000360561.7	997	0.43099	4.92242431641	1	1	coding
ENST00000368999.5	1039	0.44733	4.92889404297	1	1	coding
ENST00000369004.7	1009	0.44421	4.89678955078	1	1	coding
ENST00000368997.7	907	0.44117	5.21051025391	1	1	coding
ENST00000496913.6	374	0.4407	4.89642333984	-1	0.901821	coding
ENST00000635597.1	173	0.46574	6.86932373047	1	0.991947	coding
ENST00000503769.1	112	0.4268	6.16680908203	-1	0.0575828	noncoding
ENST00000465600.1	108	0.32372	8.53106689453	1	0.161732	noncoding
ENST00000494222.5	157	0.46628	8.31768798828	-1	0.15552	noncoding
ENST00000368990.8	405	0.32388	8.76727294922	1	0.999971	coding
ENST00000368989.6	384	0.32729	9.31976318359	1	0.999885	coding
ENST00000463663.6	133	0.47306	7.73541259766	-1	0.101907	noncoding
ENST00000368988.5	335	0.34998	9.12908935547	1	0.999826	coding
ENST00000433307.2	405	0.35258	8.76727294922	1	0.999996	coding
ENST00000368898.8	95	0.33557	6.68267822266	1	0.143876	noncoding
ENST00000462859.5	70	0.38565	11.0947875977	1	0.0811881	noncoding
ENST00000368896.1	95	0.33395	6.68267822266	1	0.141764	noncoding
ENST00000489000.1	41	0.41773	4.99676513672	1	0.0309051	noncoding
ENST00000465232.5	144	0.35824	5.70892333984	1	0.852818	coding
ENST00000368887.7	349	0.45063	8.62042236328	1	1	coding
ENST00000406217.8	359	0.467	6.41290283203	1	1	coding
ENST00000405485.2	349	0.43523	8.62042236328	1	0.999999	coding
ENST00000483455.5	142	0.45902	5.40960693359	-1	0.116124	noncoding
ENST00000497219.5	258	0.3387	7.50042724609	1	0.997664	coding
ENST00000493461.1	171	0.31454	5.67364501953	1	0.919616	coding
ENST00000337195.9	446	0.31981	6.47125244141	1	1	coding
ENST00000334808.10	514	0.42861	6.50225830078	1	1	coding
ENST00000531469.5	446	0.46358	6.47125244141	1	1	coding
ENST00000494626.6	446	0.46616	6.47125244141	1	1	coding
ENST00000411419.6	446	0.4714	6.47125244141	1	1	coding
ENST00000476817.1	26	0.3183	6.08978271484	1	0.00520943	noncoding
ENST00000530884.1	25	0.36729	5.93597412109	1	0.00524617	noncoding
ENST00000467395.2	22	0.3349	4.59649658203	1	0.0065531	noncoding
ENST00000419769.6	797	0.46331	5.54864501953	1	1	coding
ENST00000525091.5	1021	0.44648	5.75531005859	1	1	coding
ENST00000337623.7	1205	0.47185	6.05010986328	1	1	coding
ENST00000356792.9	1239	0.4691	5.93389892578	1	1	coding
ENST00000530795.1	183	0.39263	5.19683837891	-1	0.147484	noncoding
ENST00000368813.1	245	0.39984	9.36456298828	1	0.998505	coding
ENST00000469725.1	133	0.3659	8.66888427734	-1	0.129844	noncoding
ENST00000527655.5	87	0.335	10.0900268555	1	0.0889302	noncoding
ENST00000368812.1	149	0.47186	9.25921630859	1	0.96602	coding
ENST00000280333.9	1866	0.49202	7.28546142578	1	1	coding
ENST00000623213.2	1887	0.49202	7.58428955078	1	1	coding
ENST00000473861.1	114	0.40222	5.66241455078	1	0.68064	coding
ENST00000484400.5	163	0.46513	8.99041748047	1	0.982188	coding
ENST00000495574.1	61	0.33472	8.07550048828	1	0.0262923	noncoding
ENST00000464466.1	70	0.45393	5.98114013672	1	0.147537	noncoding
ENST00000455566.6	454	0.34418	5.95953369141	1	1	coding
ENST00000616467.4	227	0.40705	6.45074462891	1	0.999417	coding
ENST00000482010.6	227	0.34656	6.45074462891	1	0.996304	coding
ENST00000517472.1	58	0.41576	10.042175293	1	0.0676382	noncoding
ENST00000490777.3	289	0.40729	6.06170654297	1	0.999991	coding
ENST00000344079.9	384	0.40569	9.66217041016	1	0.999999	coding
ENST00000625755.2	384	0.4377	9.07708740234	1	1	coding
ENST00000368614.8	531	0.30468	9.62152099609	1	0.999994	coding
ENST00000462656.5	215	0.39361	10.0355834961	1	0.988378	coding
ENST00000368613.8	531	0.4562	9.62152099609	1	1	coding
ENST00000368612.3	469	0.475	9.86529541016	1	1	coding
ENST00000450442.3	244	0.45104	7.10772705078	-1	0.352675	noncoding
ENST00000489204.1	60	0.38604	10.0366821289	1	0.0523148	noncoding
ENST00000475747.5	242	0.32617	10.5276489258	1	0.935358	coding
ENST00000472556.5	169	0.45838	10.7633666992	1	0.981745	coding
ENST00000476889.1	42	0.31589	9.00579833984	1	0.0132435	noncoding
ENST00000368586.10	2716	0.44245	7.07061767578	1	1	coding
ENST00000448925.1	144	0.46157	5.61712646484	1	0.965785	coding
ENST00000476633.1	116	0.47838	8.63934326172	-1	0.104659	noncoding
ENST00000486104.5	456	0.46075	9.56646728516	1	1	coding
ENST00000466834.1	76	0.44305	6.88531494141	1	0.164414	noncoding
ENST00000368585.3	406	0.46045	7.88665771484	1	1	coding
ENST00000475340.1	248	0.44584	6.54241943359	1	0.999931	coding
ENST00000683646.1	134	0.36185	3.72454833984	1	0.938073	coding
ENST00000684248.1	118	0.31898	4.08465576172	1	0.705177	coding
ENST00000304613.8	1750	0.43293	5.82965087891	1	1	coding
ENST00000684739.1	255	0.28218	9.33392333984	1	0.907055	coding
ENST00000682765.1	140	0.33986	3.90277099609	1	0.929583	coding
ENST00000683144.1	145	0.28952	10.5530395508	1	0.23221	noncoding
ENST00000683259.1	125	0.39863	3.64581298828	1	0.950531	coding
ENST00000682399.1	163	0.33799	9.84027099609	1	0.647727	coding
ENST00000368571.3	1398	0.42757	5.49029541016	1	1	coding
ENST00000684127.1	728	0.34578	6.05242919922	1	1	coding
ENST00000530127.1	107	0.41399	4.29144287109	1	0.810699	coding
ENST00000683920.1	1142	0.43546	5.55792236328	1	1	coding
ENST00000684244.1	1195	0.43142	6.01544189453	1	1	coding
ENST00000682309.1	78	0.39699	6.52325439453	1	0.125845	noncoding
ENST00000684403.1	104	0.44356	8.50714111328	-1	0.08248	noncoding
ENST00000684098.1	120	0.45075	7.77117919922	-1	0.0823199	noncoding
ENST00000361518.10	253	0.46743	7.60052490234	1	0.999941	coding
ENST00000359035.4	263	0.41656	6.30682373047	1	0.999958	coding
ENST00000463816.2	89	0.37162	9.71893310547	1	0.142538	noncoding
ENST00000397582.7	338	0.40971	5.84771728516	1	1	coding
ENST00000397583.8	374	0.3984	5.50372314453	1	1	coding
ENST00000524468.1	6	0.33553	5.27496337891	1	1.20108e-05	noncoding
ENST00000454668.2	321	0.44161	5.83953857422	1	1	coding
ENST00000528736.1	149	0.38822	9.99395751953	-1	0.181247	noncoding
ENST00000320230.9	324	0.43333	9.41656494141	1	0.999994	coding
ENST00000628067.3	324	0.43214	9.41656494141	1	0.999993	coding
ENST00000627843.2	247	0.47893	9.48480224609	-1	0.479466	noncoding
ENST00000529351.5	73	0.42507	8.70880126953	1	0.124851	noncoding
ENST00000524891.5	99	0.39867	9.51287841797	1	0.289623	noncoding
ENST00000532361.5	140	0.32588	9.74371337891	1	0.376489	noncoding
ENST00000530360.2	65	0.3216	9.18328857422	-1	0.143631	noncoding
ENST00000532946.1	19	0.37341	11.542175293	1	0.0107963	noncoding
ENST00000528982.1	109	0.36139	11.2509155273	-1	0.180427	noncoding
ENST00000397411.6	239	0.40372	6.07391357422	1	0.999775	coding
ENST00000397397.7	239	0.40657	6.07391357422	1	0.999792	coding
ENST00000397408.5	239	0.41029	6.07391357422	1	0.999812	coding
ENST00000530404.5	85	0.37069	8.88165283203	-1	0.0996486	noncoding
ENST00000525334.5	195	0.35457	6.93572998047	-1	0.166997	noncoding
ENST00000397406.5	239	0.40657	6.07391357422	1	0.999792	coding
ENST00000409543.6	239	0.37132	6.07391357422	1	0.999396	coding
ENST00000526055.5	116	0.34328	9.82781982422	-1	0.162128	noncoding
ENST00000346501.8	205	0.40699	5.74163818359	1	0.998647	coding
ENST00000527644.2	331	0.37188	8.59234619141	1	0.999962	coding
ENST00000529566.1	130	0.38252	9.18463134766	1	0.583676	coding
ENST00000323578.13	394	0.36258	8.73846435547	1	0.999996	coding
ENST00000534207.5	152	0.39537	10.3522338867	1	0.812137	coding
ENST00000429789.6	363	0.48595	8.73760986328	1	1	coding
ENST00000436108.6	394	0.43363	8.73846435547	1	1	coding
ENST00000528521.1	72	0.38056	5.60589599609	-1	0.0308343	noncoding
ENST00000528534.1	60	0.45025	9.83392333984	1	0.118371	noncoding
ENST00000524832.5	207	0.45317	5.89447021484	1	0.999383	coding
ENST00000531010.1	74	0.3881	9.09796142578	1	0.0873443	noncoding
ENST00000534254.5	163	0.41347	9.02447509766	1	0.939086	coding
ENST00000533059.5	119	0.47884	9.77703857422	-1	0.164927	noncoding
ENST00000530939.5	176	0.44934	9.72808837891	-1	0.248071	noncoding
ENST00000524947.1	100	0.38849	5.50750732422	1	0.435841	noncoding
ENST00000424148.1	261	0.44939	11.3599243164	1	0.999622	coding
ENST00000532922.1	68	0.37036	10.3073120117	1	0.0640905	noncoding
ENST00000534077.1	60	0.39679	11.1857299805	1	0.0621105	noncoding
ENST00000659213.1	79	0.37442	11.9107055664	-1	0.180096	noncoding
ENST00000340134.5	259	0.29915	8.11444091797	1	0.982552	coding
ENST00000382123.1	259	0.27605	8.11444091797	1	0.960497	coding
ENST00000482459.1	154	0.34104	11.1177368164	1	0.47209	noncoding
ENST00000486852.1	0	0.32643	0.0	-1	5.38293e-07	noncoding
ENST00000354599.10	558	0.39927	8.53131103516	1	1	coding
ENST00000343338.11	562	0.39927	8.53131103516	1	1	coding
ENST00000620374.4	634	0.39978	8.45111083984	1	1	coding
ENST00000649622.1	531	0.31255	8.60638427734	1	1	coding
ENST00000429541.6	562	0.41528	8.53131103516	1	1	coding
ENST00000005082.13	607	0.43938	8.42474365234	1	1	coding
ENST00000526601.5	611	0.44631	8.42474365234	1	1	coding
ENST00000528218.5	142	0.47466	7.00006103516	-1	0.105899	noncoding
ENST00000529228.5	120	0.45325	6.15887451172	-1	0.0713149	noncoding
ENST00000526598.1	98	0.42907	5.68243408203	-1	0.0468004	noncoding
ENST00000427810.6	119	0.41926	5.67462158203	-1	0.0628427	noncoding
ENST00000330692.11	84	0.36762	5.26422119141	1	0.195119	noncoding
ENST00000529085.5	81	0.44017	5.26422119141	1	0.320394	noncoding
ENST00000300730.10	308	0.40881	9.06512451172	1	0.999967	coding
ENST00000396993.8	162	0.41147	9.79168701172	1	0.925439	coding
ENST00000465237.6	98	0.35592	11.6329956055	1	0.128823	noncoding
ENST00000477358.6	136	0.32991	9.60858154297	1	0.36543	noncoding
ENST00000464261.5	235	0.41126	8.61346435547	1	0.998855	coding
ENST00000490830.5	134	0.40733	10.3025512695	1	0.71752	coding
ENST00000464441.5	124	0.45865	8.62213134766	1	0.827154	coding
ENST00000493547.6	233	0.41891	8.61346435547	1	0.998999	coding
ENST00000396991.6	273	0.37679	8.77069091797	1	0.999377	coding
ENST00000525937.1	61	0.34429	7.88262939453	-1	0.0765998	noncoding
ENST00000478773.5	183	0.42874	8.05401611328	1	0.989001	coding
ENST00000278243.9	316	0.43306	8.17706298828	1	0.999996	coding
ENST00000479072.5	179	0.41408	10.9668579102	1	0.949475	coding
ENST00000496834.6	99	0.41023	9.00238037109	1	0.327626	noncoding
ENST00000527810.1	124	0.37404	10.9850463867	-1	0.186072	noncoding
ENST00000528526.1	50	0.40549	4.69805908203	1	0.058241	noncoding
ENST00000529360.1	232	0.39769	9.67120361328	1	0.996334	coding
ENST00000449352.7	973	0.45093	6.32891845703	1	1	coding
ENST00000265978.8	987	0.43043	6.33111572266	1	1	coding
ENST00000524416.1	839	0.41893	5.97808837891	1	1	coding
ENST00000532797.1	161	0.4039	9.19049072266	-1	0.168302	noncoding
ENST00000526711.5	319	0.45922	9.47393798828	1	0.999997	coding
ENST00000537806.5	484	0.46444	8.19927978516	1	1	coding
ENST00000420936.6	453	0.45957	8.29571533203	1	1	coding
ENST00000526114.5	155	0.45217	9.32672119141	-1	0.18828	noncoding
ENST00000299421.9	453	0.46615	8.29571533203	1	1	coding
ENST00000534565.1	32	0.28813	5.97674560547	1	0.00955799	noncoding
ENST00000396751.6	453	0.44811	8.29571533203	1	1	coding
ENST00000528784.5	224	0.45412	9.83074951172	-1	0.370514	noncoding
ENST00000534706.1	45	0.36791	5.30426025391	-1	0.0211322	noncoding
ENST00000278314.5	607	0.33664	8.83795166016	1	1	coding
ENST00000536068.5	618	0.38074	8.80084228516	1	1	coding
ENST00000531083.5	89	0.45886	4.38311767578	-1	0.0627121	noncoding
ENST00000525017.1	20	0.35107	8.41046142578	1	0.00446667	noncoding
ENST00000473980.5	207	0.40018	5.63848876953	1	0.99871	coding
ENST00000687296.1	515	0.4321	6.60382080078	1	1	coding
ENST00000486305.6	328	0.36984	5.30157470703	1	0.999999	coding
ENST00000447869.5	515	0.41502	6.60382080078	1	1	coding
ENST00000315204.5	515	0.4321	6.60382080078	1	1	coding
ENST00000396672.5	515	0.43336	6.60382080078	1	1	coding
ENST00000358872.7	328	0.42863	5.30157470703	1	1	coding
ENST00000444064.6	171	0.42869	7.64141845703	1	0.980042	coding
ENST00000534493.5	474	0.47191	6.42779541016	1	1	coding
ENST00000526517.1	142	0.30505	5.50177001953	1	0.720794	coding
ENST00000418597.5	215	0.46001	7.07928466797	-1	0.269137	noncoding
ENST00000457885.6	171	0.43475	9.46759033203	-1	0.210488	noncoding
ENST00000454443.2	37	0.33719	8.45892333984	-1	0.089955	noncoding
ENST00000299576.9	184	0.33197	8.73199462891	1	0.844195	coding
ENST00000309357.8	184	0.33059	7.00897216797	1	0.92417	coding
ENST00000529876.5	169	0.34095	8.82513427734	1	0.777733	coding
ENST00000309377.9	211	0.3674	8.31011962891	1	0.985301	coding
ENST00000525005.5	196	0.27115	8.36627197266	1	0.686834	coding
ENST00000396648.6	184	0.40578	8.73199462891	1	0.977301	coding
ENST00000534147.5	211	0.4106	8.31011962891	1	0.996135	coding
ENST00000529942.1	109	0.43571	5.90057373047	1	0.677762	coding
ENST00000534025.6	199	0.38438	8.35113525391	1	0.983615	coding
ENST00000309134.9	125	0.30244	8.84271240234	1	0.213201	noncoding
ENST00000525069.5	125	0.39272	8.84271240234	1	0.581094	coding
ENST00000447399.6	528	0.44154	5.81280517578	1	1	coding
ENST00000318950.11	586	0.41564	5.66448974609	1	1	coding
ENST00000524817.5	491	0.41257	5.87908935547	1	1	coding
ENST00000339865.9	1288	0.44752	4.96026611328	1	1	coding
ENST00000527733.7	1356	0.42783	4.94378662109	1	1	coding
ENST00000399455.2	1376	0.43101	4.97320556641	1	1	coding
ENST00000525078.1	303	0.4565	4.65106201172	-1	0.779941	coding
ENST00000530369.1	118	0.40005	8.54559326172	-1	0.100317	noncoding
ENST00000529813.1	158	0.32719	5.07196044922	1	0.919853	coding
ENST00000531066.6	1272	0.43682	8.98284912109	1	1	coding
ENST00000636090.1	302	0.44973	9.00555419922	1	0.999991	coding
ENST00000533901.1	70	0.42417	10.5624389648	1	0.137721	noncoding
ENST00000696749.1	1079	0.40038	9.58099365234	1	1	coding
ENST00000355661.7	1122	0.41247	9.39288330078	1	1	coding
ENST00000531776.1	107	0.28247	7.88555908203	1	0.121417	noncoding
ENST00000530489.5	749	0.43415	9.65826416016	1	1	coding
ENST00000525781.5	697	0.48122	9.54791259766	1	1	coding
ENST00000528376.5	123	0.37732	10.1631469727	-1	0.166866	noncoding
ENST00000339994.5	391	0.38434	8.63201904297	1	0.999999	coding
ENST00000528731.1	304	0.41672	6.16839599609	1	0.999997	coding
ENST00000682350.1	304	0.41672	6.16839599609	1	0.999997	coding
ENST00000526747.1	46	0.36877	7.64031982422	1	0.0152162	noncoding
ENST00000526912.1	153	0.36859	7.78375244141	-1	0.124098	noncoding
ENST00000528992.2	73	0.41215	4.40606689453	-1	0.0308914	noncoding
ENST00000250024.9	868	0.43961	9.10968017578	1	1	coding
ENST00000527884.5	868	0.44781	9.10968017578	1	1	coding
ENST00000620009.4	868	0.44781	9.10968017578	1	1	coding
ENST00000529188.1	26	0.39937	9.30023193359	1	0.00981485	noncoding
ENST00000532666.1	139	0.39405	7.73187255859	-1	0.100763	noncoding
ENST00000648096.1	71	0.44773	10.008605957	1	0.195349	noncoding
ENST00000528582.5	181	0.38126	5.33111572266	-1	0.136911	noncoding
ENST00000533092.1	102	0.42227	6.07867431641	1	0.51399	coding
ENST00000454584.7	314	0.31432	8.76422119141	1	0.998085	coding
ENST00000533363.5	136	0.39261	5.39483642578	-1	0.0752555	noncoding
ENST00000278187.7	314	0.35732	8.76422119141	1	0.999789	coding
ENST00000534801.5	155	0.43388	5.93414306641	-1	0.11393	noncoding
ENST00000532398.1	205	0.44218	5.51776123047	-1	0.258691	noncoding
ENST00000323959.9	718	0.49305	8.26080322266	1	1	coding
ENST00000524827.6	750	0.49557	7.52069091797	1	1	coding
ENST00000438862.6	104	0.35875	6.58074951172	1	0.275884	noncoding
ENST00000431742.2	48	0.36779	7.91558837891	1	0.0172045	noncoding
ENST00000524984.5	708	0.44869	6.35516357422	1	1	coding
ENST00000527911.5	935	0.43249	8.32647705078	1	1	coding
ENST00000456247.7	929	0.41703	8.34027099609	1	1	coding
ENST00000533376.5	55	0.33511	9.93438720703	1	0.0284086	noncoding
ENST00000421244.6	930	0.46481	8.34027099609	1	1	coding
ENST00000318201.12	907	0.42523	7.55645751953	1	1	coding
ENST00000454345.6	1118	0.42549	9.23760986328	1	1	coding
ENST00000528173.5	736	0.36071	8.76922607422	1	1	coding
ENST00000524448.1	68	0.36588	10.5947875977	-1	0.15856	noncoding
ENST00000529698.1	216	0.48973	6.59320068359	1	0.999566	coding
ENST00000527211.5	207	0.27992	8.98883056641	1	0.725511	coding
ENST00000529660.5	86	0.44113	11.5866088867	1	0.299695	noncoding
ENST00000622878.4	93	0.42775	10.4407348633	-1	0.150717	noncoding
ENST00000256996.9	428	0.44624	9.55792236328	1	1	coding
ENST00000378601.7	245	0.37455	9.85406494141	1	0.994621	coding
ENST00000615695.1	176	0.41656	10.141784668	1	0.961999	coding
ENST00000612309.4	295	0.37506	9.81890869141	1	0.999451	coding
ENST00000617022.4	225	0.32198	9.33380126953	1	0.938072	coding
ENST00000616278.4	157	0.36966	10.3767700195	1	0.733812	coding
ENST00000378600.7	239	0.38332	9.66741943359	1	0.995535	coding
ENST00000614394.1	155	0.37086	8.64495849609	1	0.802254	coding
ENST00000614884.1	47	0.4413	4.64166259766	1	0.0646703	noncoding
ENST00000672073.1	424	0.46944	6.27508544922	1	1	coding
ENST00000256997.9	424	0.44894	6.27508544922	1	1	coding
ENST00000529444.7	361	0.47012	8.23272705078	1	1	coding
ENST00000671941.1	119	0.46608	9.29864501953	-1	0.134171	noncoding
ENST00000616973.4	454	0.45231	8.50775146484	1	1	coding
ENST00000395397.7	403	0.46307	8.43719482422	1	1	coding
ENST00000405576.5	343	0.43015	8.71966552734	1	0.999999	coding
ENST00000481020.5	467	0.45749	7.58697509766	1	1	coding
ENST00000487913.5	154	0.40479	5.15032958984	-1	0.10385	noncoding
ENST00000531660.5	167	0.46089	5.31646728516	-1	0.177771	noncoding
ENST00000419652.5	55	0.35519	4.30767822266	1	0.0585086	noncoding
ENST00000467728.5	448	0.42032	7.60504150391	1	1	coding
ENST00000441012.7	448	0.46511	7.60504150391	1	1	coding
ENST00000527949.1	297	0.44896	8.46307373047	1	0.999991	coding
ENST00000462051.5	99	0.43732	8.98980712891	1	0.440313	noncoding
ENST00000494018.1	50	0.43552	7.77728271484	1	0.0351878	noncoding
ENST00000342922.8	1589	0.4345	5.77703857422	1	1	coding
ENST00000402799.5	1546	0.45808	5.87591552734	1	1	coding
ENST00000406482.5	1480	0.4422	5.93109130859	1	1	coding
ENST00000407859.7	1566	0.45808	5.78314208984	1	1	coding
ENST00000534808.1	97	0.39677	8.65985107422	-1	0.0874452	noncoding
ENST00000395344.7	1542	0.4628	5.87591552734	1	1	coding
ENST00000444117.5	136	0.3504	8.29779052734	-1	0.130831	noncoding
ENST00000395336.7	1582	0.43972	5.75189208984	1	1	coding
ENST00000526603.5	100	0.38383	9.06109619141	-1	0.108468	noncoding
ENST00000402192.6	1588	0.45808	5.77703857422	1	1	coding
ENST00000524686.1	155	0.42298	10.2222290039	-1	0.212301	noncoding
ENST00000405573.2	440	0.43619	5.66156005859	1	1	coding
ENST00000634938.1	194	0.44644	8.32049560547	1	0.995927	coding
ENST00000460452.5	163	0.3641	9.35540771484	1	0.8072	coding
ENST00000469699.1	58	0.35119	4.83087158203	1	0.0503632	noncoding
ENST00000602866.5	424	0.43533	5.11114501953	1	1	coding
ENST00000619920.4	440	0.42966	5.12908935547	1	1	coding
ENST00000298852.8	440	0.43533	5.12908935547	1	1	coding
ENST00000358694.10	934	0.42409	6.48956298828	1	1	coding
ENST00000361796.9	940	0.42409	6.41180419922	1	1	coding
ENST00000528232.5	839	0.43915	6.58953857422	1	1	coding
ENST00000529986.5	833	0.45205	6.71002197266	1	1	coding
ENST00000532245.5	833	0.43155	6.71002197266	1	1	coding
ENST00000534579.5	880	0.45158	7.09075927734	1	1	coding
ENST00000674015.1	889	0.44547	6.48590087891	1	1	coding
ENST00000531007.2	941	0.39837	6.41070556641	1	1	coding
ENST00000673826.1	916	0.44547	6.41009521484	1	1	coding
ENST00000683201.1	383	0.39589	8.71490478516	1	0.999999	coding
ENST00000683510.1	157	0.39589	8.21002197266	1	0.901046	coding
ENST00000278836.10	1152	0.43963	7.05523681641	1	1	coding
ENST00000537766.1	69	0.30741	9.51556396484	1	0.0376674	noncoding
ENST00000265460.9	1112	0.43963	7.87628173828	1	1	coding
ENST00000536352.5	129	0.26833	11.4110717773	1	0.12143	noncoding
ENST00000537318.5	355	0.39539	9.38079833984	1	0.999992	coding
ENST00000675345.1	286	0.32942	8.68621826172	1	0.997361	coding
ENST00000546247.1	208	0.37049	9.38031005859	-1	0.213322	noncoding
ENST00000675792.1	84	0.34169	6.37689208984	1	0.099132	noncoding
ENST00000539361.1	129	0.35457	8.94268798828	1	0.438168	noncoding
ENST00000308436.11	913	0.45181	6.02203369141	1	1	coding
ENST00000476907.6	875	0.44659	5.79705810547	1	1	coding
ENST00000469480.1	409	0.32575	6.52264404297	1	0.999999	coding
ENST00000463241.2	32	0.40417	5.74847412109	1	0.011046	noncoding
ENST00000278279.7	165	0.42378	5.08135986328	-1	0.140305	noncoding
ENST00000494385.1	143	0.46131	5.16448974609	-1	0.127027	noncoding
ENST00000525801.1	67	0.40977	9.61578369141	1	0.0886656	noncoding
ENST00000534093.5	179	0.38431	4.92071533203	1	0.993882	coding
ENST00000529273.1	0	0.33553	0.0	-1	6.85472e-07	noncoding
ENST00000278833.4	352	0.43786	5.65399169922	1	1	coding
ENST00000525947.1	100	0.42377	9.08099365234	-1	0.0976264	noncoding
ENST00000405837.5	465	0.42059	5.17095947266	1	1	coding
ENST00000470529.5	30	0.4396	12.3027954102	1	0.024432	noncoding
ENST00000278893.11	288	0.45659	9.65106201172	1	0.999979	coding
ENST00000403550.5	399	0.43615	5.07391357422	1	1	coding
ENST00000407022.7	399	0.41869	5.07391357422	1	1	coding
ENST00000421906.5	399	0.4346	5.07391357422	1	1	coding
ENST00000531524.5	111	0.46812	4.68804931641	-1	0.0887715	noncoding
ENST00000530900.1	107	0.39622	6.13116455078	-1	0.0520868	noncoding
ENST00000333449.9	220	0.36515	8.09637451172	1	0.991029	coding
ENST00000532586.1	85	0.32564	9.20037841797	1	0.0718151	noncoding
ENST00000533861.5	145	0.35758	9.23101806641	1	0.619494	coding
ENST00000532345.1	19	0.40936	6.68389892578	1	0.00421734	noncoding
ENST00000526546.1	18	0.371	3.79937744141	1	0.00926892	noncoding
ENST00000377810.8	733	0.39187	9.54937744141	1	1	coding
ENST00000350490.11	710	0.41702	9.62481689453	1	1	coding
ENST00000402010.8	789	0.39734	9.72723388672	1	1	coding
ENST00000502399.7	779	0.442	9.65631103516	1	1	coding
ENST00000425897.3	764	0.46823	9.68853759766	1	1	coding
ENST00000679216.1	719	0.44677	9.70074462891	1	1	coding
ENST00000408948.7	692	0.46735	9.60601806641	1	1	coding
ENST00000677303.1	158	0.33767	10.2106323242	-1	0.175052	noncoding
ENST00000543358.5	166	0.40141	4.91851806641	1	0.990356	coding
ENST00000279206.8	311	0.46076	4.98724365234	1	1	coding
ENST00000422364.2	221	0.40464	6.06988525391	1	0.999325	coding
ENST00000535000.1	166	0.39097	4.91851806641	1	0.987946	coding
ENST00000441250.6	278	0.43932	5.25787353516	1	0.999996	coding
